Cusip,Company_Name,Ticker,Eps-actual,eps_forecast,anndats,transcript_date
G2108210,CHINA YUCHAI INTERNATIONAL LTD,CYD,5.99,4.34,2020-08-12,2020-08-12
G2108210,CHINA YUCHAI INTERNATIONAL LTD,CYD,13.432,18.26,2021-02-24,2021-02-24
G2108210,CHINA YUCHAI INTERNATIONAL LTD,CYD,6.67,9.7,2022-02-24,2022-02-24
16951E10,CHINA ZENIX AUTO INTERNATIONAL L,ZX,0.74,0.87,2014-04-17,2014-04-17
16955F10,CHINDATA GROUP HOLDINGS LTD,CD,0.3,0.18,2021-05-20,2021-05-20
16955F10,CHINDATA GROUP HOLDINGS LTD,CD,0.31,-0.01,2021-08-26,2021-08-26
16955F10,CHINDATA GROUP HOLDINGS LTD,CD,0.22,-0.1,2021-11-24,2021-11-24
16955F10,CHINDATA GROUP HOLDINGS LTD,CD,0.86,0.45,2022-03-10,2022-03-10
16955F10,CHINDATA GROUP HOLDINGS LTD,CD,0.48,0.23,2022-05-26,2022-05-26
16955F10,CHINDATA GROUP HOLDINGS LTD,CD,0.32,0.25,2022-08-25,2022-08-25
16955F10,CHINDATA GROUP HOLDINGS LTD,CD,0.8,0.28,2022-11-22,2022-11-22
16955F10,CHINDATA GROUP HOLDINGS LTD,CD,2.0,1.63,2023-03-15,2023-03-15
16955F10,CHINDATA GROUP HOLDINGS LTD,CD,0.85,0.31,2023-05-31,2023-05-31
16955F10,CHINDATA GROUP HOLDINGS LTD,CD,0.71,0.39,2023-08-31,2023-08-31
16946710,CHINDEX INTERNATIONAL INC.,CHDX,0.42,0.26,2008-02-08,2008-02-08
16946710,CHINDEX INTERNATIONAL INC.,CHDX,0.27,0.63,2008-06-12,2008-06-12
16946710,CHINDEX INTERNATIONAL INC.,CHDX,0.4,0.34,2009-06-11,2009-06-11
16946710,CHINDEX INTERNATIONAL INC.,CHDX,0.36,0.48,2010-06-14,2010-06-14
16946710,CHINDEX INTERNATIONAL INC.,CHDX,0.06,0.14,2010-08-09,2010-08-09
16946710,CHINDEX INTERNATIONAL INC.,CHDX,0.2,0.14,2011-08-08,2010-11-08
16961L10,CHINOOK THERAPEUTICS INC,KDNY,-0.83,-0.63,2022-11-10,2022-11-09
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,0.26,0.12,2006-05-08,2006-05-08
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,0.33,0.25,2006-07-31,2006-07-31
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,0.36,0.27,2006-10-31,2006-10-31
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,1.28,1.22,2007-02-15,2007-02-15
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,0.38,0.32,2007-05-01,2007-05-01
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,0.6,0.45,2007-07-31,2007-07-31
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,0.62,0.54,2007-10-30,2007-10-30
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,2.13,2.15,2008-02-14,2008-02-14
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,0.52,0.48,2008-04-23,2008-04-23
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,0.74,0.75,2008-07-23,2008-07-23
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,0.59,0.6,2008-10-22,2008-10-22
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,2.36,2.34,2009-02-11,2009-02-11
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,0.78,0.54,2009-04-22,2009-04-22
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,1.1,0.88,2009-07-22,2009-07-22
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,1.08,0.87,2009-10-22,2009-10-22
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,3.95,3.76,2010-02-11,2010-02-11
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,1.19,0.95,2010-04-21,2010-04-21
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,1.46,1.4,2010-07-22,2010-07-22
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,1.52,1.3,2010-10-21,2010-10-21
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,5.64,5.46,2011-02-10,2011-02-10
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,1.46,1.44,2011-04-20,2011-04-20
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,1.64,1.69,2011-07-19,2011-07-19
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,1.9,1.84,2011-10-20,2011-10-20
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,6.81,6.85,2012-02-01,2012-02-01
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,1.97,1.9,2012-04-19,2012-04-19
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,2.56,2.3,2012-07-19,2012-07-19
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,2.27,2.32,2012-10-18,2012-10-18
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,8.75,8.77,2013-02-05,2013-02-05
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,2.35,2.15,2013-04-18,2013-04-18
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,2.82,2.8,2013-07-18,2013-07-18
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,2.66,2.77,2013-10-17,2013-10-17
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,10.47,10.46,2014-01-30,2014-01-30
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,2.64,2.87,2014-04-17,2014-04-17
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,3.5,3.08,2014-07-21,2014-07-21
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,4.15,3.86,2014-10-20,2014-10-20
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,14.13,14.06,2015-02-03,2015-02-03
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,3.88,3.65,2015-04-21,2015-04-21
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,4.45,4.45,2015-07-21,2015-07-21
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,4.59,4.61,2015-10-20,2015-10-20
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,15.1,14.76,2016-02-02,2016-02-02
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,-0.88,-1.05,2016-04-26,2016-04-26
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,0.87,1.0,2016-07-21,2016-07-21
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,0.27,1.61,2016-10-25,2016-10-25
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,0.77,0.8,2017-02-02,2017-02-02
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,1.6,1.3,2017-04-25,2017-04-25
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,2.32,2.16,2017-07-25,2017-07-25
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,0.69,1.68,2017-10-24,2017-10-24
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,6.6,6.64,2018-02-06,2018-02-06
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,2.13,1.56,2018-04-25,2018-04-25
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,2.87,2.76,2018-07-26,2018-07-26
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,2.16,2.02,2018-10-25,2018-10-25
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,9.06,8.52,2019-02-06,2019-02-06
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,3.4,2.96,2019-04-24,2019-04-24
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,3.99,3.79,2019-07-23,2019-07-23
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,3.82,3.22,2019-10-22,2019-10-22
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,14.05,13.88,2020-02-04,2020-02-04
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,3.08,2.88,2020-04-21,2020-04-21
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,0.4,-0.08,2020-07-22,2020-07-22
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,3.76,3.44,2020-10-21,2020-10-21
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,10.73,11.0,2021-02-02,2021-02-02
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,5.36,4.86,2021-04-21,2021-04-21
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,7.46,6.48,2021-07-20,2021-07-20
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,7.02,6.27,2021-10-21,2021-10-21
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,25.42,25.18,2022-02-08,2022-02-08
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,5.7,5.6,2022-04-26,2022-04-26
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,9.3,9.09,2022-07-26,2022-07-26
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,9.51,9.21,2022-10-25,2022-10-25
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,32.78,33.41,2023-02-07,2023-02-07
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,10.5,8.95,2023-04-25,2023-04-25
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,12.65,12.31,2023-07-26,2023-07-26
16965610,CHIPOTLE MEXICAN GRILL INC,CMG,11.36,10.54,2023-10-26,2023-10-26
17038810,CHOICEPOINT INC,CPS,0.32,0.32,2002-07-25,2002-07-25
17038810,CHOICEPOINT INC,CPS,0.35,0.35,2002-10-17,2002-10-17
17038810,CHOICEPOINT INC,CPS,1.28,1.33,2003-01-23,2003-01-23
17038810,CHOICEPOINT INC,CPS,0.35,0.36,2003-04-22,2003-04-22
17038810,CHOICEPOINT INC,CPS,0.37,0.37,2003-07-22,2003-07-22
17038810,CHOICEPOINT INC,CPS,0.35,0.35,2003-10-21,2003-10-21
17038810,CHOICEPOINT INC,CPS,1.42,1.42,2004-01-22,2004-01-22
17038810,CHOICEPOINT INC,CPS,0.37,0.36,2004-04-22,2004-04-22
17038810,CHOICEPOINT INC,CPS,0.4,0.4,2004-07-20,2004-07-20
17038810,CHOICEPOINT INC,CPS,0.43,0.43,2004-10-19,2004-10-19
17038810,CHOICEPOINT INC,CPS,1.62,1.62,2005-01-26,2005-01-26
17038810,CHOICEPOINT INC,CPS,0.44,0.43,2005-07-20,2005-07-20
17038810,CHOICEPOINT INC,CPS,0.46,0.45,2005-10-27,2005-10-27
17038810,CHOICEPOINT INC,CPS,1.77,1.79,2006-01-26,2006-01-26
17038810,CHOICEPOINT INC,CPS,0.43,0.45,2006-04-20,2006-04-20
17038810,CHOICEPOINT INC,CPS,0.41,0.46,2006-07-20,2006-07-20
17038810,CHOICEPOINT INC,CPS,0.43,0.44,2006-10-24,2006-10-24
17038810,CHOICEPOINT INC,CPS,1.7,1.67,2007-01-24,2007-01-24
17038810,CHOICEPOINT INC,CPS,0.43,0.42,2007-04-24,2007-04-24
17038810,CHOICEPOINT INC,CPS,0.44,0.44,2007-07-25,2007-07-25
17038810,CHOICEPOINT INC,CPS,0.46,0.48,2007-10-24,2007-10-24
17038810,CHOICEPOINT INC,CPS,1.61,1.72,2008-01-24,2008-01-24
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,0.2,0.17,2002-04-23,2002-04-23
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,0.38,0.34,2002-07-17,2002-07-17
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,0.26,0.27,2013-04-29,2013-04-29
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,0.48,0.46,2013-07-26,2013-07-26
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,0.7,0.66,2013-10-24,2013-10-24
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,1.91,1.91,2014-02-18,2014-02-18
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,0.29,0.29,2014-04-28,2014-04-28
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,0.6,0.49,2014-08-08,2014-08-08
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,0.67,0.62,2014-10-24,2014-10-24
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,2.07,2.03,2015-02-20,2015-02-20
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,0.37,0.37,2015-05-06,2015-05-06
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,0.62,0.59,2015-07-29,2015-07-29
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,0.72,0.72,2015-10-30,2015-10-30
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,2.22,2.19,2016-02-18,2016-02-18
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,0.35,0.39,2016-05-04,2016-05-04
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,0.71,0.67,2016-08-02,2016-08-02
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,0.84,0.79,2016-10-27,2016-10-27
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,0.51,0.5,2017-05-04,2017-05-04
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,0.79,0.77,2017-08-02,2017-08-02
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,0.95,0.92,2017-11-06,2017-11-06
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,2.88,2.88,2018-02-20,2018-02-20
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,1.11,1.03,2018-08-08,2018-08-08
16990510,CHOICE HOTELS INTERNATIONAL INC,CHH,1.24,1.17,2018-11-08,2018-11-08
