Cusip,Company_Name,Ticker,anndats,transcript_date,actual_eps,forecast_eps
92231M10,VASCULAR SOLUTIONS INC,VASC,2010-10-20,2010-10-20,0.09,0.1
92231M10,VASCULAR SOLUTIONS INC,VASC,2011-02-01,2011-02-01,0.12,0.37
92231M10,VASCULAR SOLUTIONS INC,VASC,2011-04-19,2011-04-19,0.1,0.1
92231M10,VASCULAR SOLUTIONS INC,VASC,2011-08-02,2011-08-02,0.13,0.13
92231M10,VASCULAR SOLUTIONS INC,VASC,2011-10-25,2011-10-25,0.11,0.21
92231M10,VASCULAR SOLUTIONS INC,VASC,2012-02-01,2012-02-01,0.13,0.46
92231M10,VASCULAR SOLUTIONS INC,VASC,2012-04-24,2012-04-24,0.12,0.11
92231M10,VASCULAR SOLUTIONS INC,VASC,2012-07-24,2012-07-24,0.15,0.13
92231M10,VASCULAR SOLUTIONS INC,VASC,2012-10-18,2012-10-18,0.16,0.15
92231M10,VASCULAR SOLUTIONS INC,VASC,2013-02-05,2013-02-05,0.19,0.59
92231M10,VASCULAR SOLUTIONS INC,VASC,2013-04-23,2013-04-23,0.18,0.15
92231M10,VASCULAR SOLUTIONS INC,VASC,2013-07-23,2013-07-23,0.17,0.17
92231M10,VASCULAR SOLUTIONS INC,VASC,2013-10-22,2013-10-22,0.19,0.17
92231M10,VASCULAR SOLUTIONS INC,VASC,2014-02-04,2014-02-04,0.22,0.7
92231M10,VASCULAR SOLUTIONS INC,VASC,2014-04-22,2014-04-22,0.18,0.18
92231M10,VASCULAR SOLUTIONS INC,VASC,2014-07-22,2014-07-22,0.2,0.18
92231M10,VASCULAR SOLUTIONS INC,VASC,2014-10-21,2014-10-21,0.2,0.2
92231M10,VASCULAR SOLUTIONS INC,VASC,2015-02-03,2015-02-03,0.23,0.72
92231M10,VASCULAR SOLUTIONS INC,VASC,2015-04-21,2015-04-21,0.21,0.18
92231M10,VASCULAR SOLUTIONS INC,VASC,2015-07-21,2015-07-21,0.29,0.25
92231M10,VASCULAR SOLUTIONS INC,VASC,2015-10-20,2015-10-20,0.27,0.25
92231M10,VASCULAR SOLUTIONS INC,VASC,2016-01-21,2016-01-21,0.33,1.04
92231M10,VASCULAR SOLUTIONS INC,VASC,2016-04-25,2016-04-25,0.25,0.23
92231M10,VASCULAR SOLUTIONS INC,VASC,2016-07-25,2016-07-25,0.33,0.3
92231M10,VASCULAR SOLUTIONS INC,VASC,2016-10-24,2016-10-24,0.31,0.3
92239N10,VASTERA,VAST,2002-04-18,2002-04-18,-0.02,-0.02
92239N10,VASTERA,VAST,2002-07-25,2002-07-25,-0.02,-0.02
92239N10,VASTERA,VAST,2002-10-24,2002-10-24,-0.03,-0.03
92239N10,VASTERA,VAST,2003-01-30,2003-01-30,0.01,-0.07
92239N10,VASTERA,VAST,2003-04-24,2003-04-24,0.01,0.01
92239N10,VASTERA,VAST,2003-07-24,2003-07-24,0.01,0.01
92239N10,VASTERA,VAST,2003-10-23,2003-10-23,0.02,0.02
92239N10,VASTERA,VAST,2004-01-29,2004-01-29,0.0,0.04
92239N10,VASTERA,VAST,2004-04-22,2004-04-22,-0.01,-0.02
92239N10,VASTERA,VAST,2004-07-22,2004-07-22,-0.03,-0.03
92239N10,VASTERA,VAST,2004-10-21,2004-10-21,-0.02,-0.04
92240G10,VECTREN CORP,VVC,2003-10-22,2003-10-22,0.1,0.22
92240G10,VECTREN CORP,VVC,2009-07-31,2009-07-31,0.07,0.08
92240G10,VECTREN CORP,VVC,2011-11-04,2011-11-04,0.43,0.29
92240G10,VECTREN CORP,VVC,2014-05-12,2014-05-12,0.62,0.71
92240G10,VECTREN CORP,VVC,2017-05-08,2017-05-08,0.67,0.69
92240M10,VECTOR GROUP LTD,VGR,2005-03-17,2005-03-17,0.2,0.69
92240M10,VECTOR GROUP LTD,VGR,2006-03-17,2006-03-17,0.23,0.9
92240M10,VECTOR GROUP LTD,VGR,2007-08-06,2007-08-06,0.27,0.24
92240M10,VECTOR GROUP LTD,VGR,2014-07-30,2015-03-02,0.11,0.65
92240M10,VECTOR GROUP LTD,VGR,2015-03-02,2015-03-02,0.11,0.65
92240M10,VECTOR GROUP LTD,VGR,2014-10-29,2015-03-02,0.11,0.65
92240M10,VECTOR GROUP LTD,VGR,2017-05-05,2017-05-05,0.14,0.04
92240M10,VECTOR GROUP LTD,VGR,2017-08-04,2017-08-04,0.25,0.18
92240M10,VECTOR GROUP LTD,VGR,2017-11-07,2017-11-07,0.16,0.17
92240M10,VECTOR GROUP LTD,VGR,2018-03-01,2018-03-01,0.09,0.66
92240M10,VECTOR GROUP LTD,VGR,2018-05-09,2018-05-09,0.04,0.14
92240M10,VECTOR GROUP LTD,VGR,2018-11-07,2018-11-07,0.14,0.1
92240M10,VECTOR GROUP LTD,VGR,2019-02-28,2019-02-28,0.22,0.52
92240M10,VECTOR GROUP LTD,VGR,2019-05-07,2019-05-07,0.08,0.15
92240M10,VECTOR GROUP LTD,VGR,2019-08-07,2019-08-07,0.29,0.1
92240M10,VECTOR GROUP LTD,VGR,2019-11-05,2019-11-05,0.23,0.11
92240M10,VECTOR GROUP LTD,VGR,2020-02-28,2020-02-28,0.11,0.65
92240M10,VECTOR GROUP LTD,VGR,2020-05-08,2020-05-08,0.27,0.06
92240M10,VECTOR GROUP LTD,VGR,2021-02-25,2021-02-25,0.21,0.55
92240M10,VECTOR GROUP LTD,VGR,2021-11-08,2021-11-08,0.34,0.4
92240M10,VECTOR GROUP LTD,VGR,2022-03-01,2022-03-01,0.26,1.75
92240M10,VECTOR GROUP LTD,VGR,2022-05-10,2022-05-10,0.17,0.24
92241710,VEECO INSTRUMENTS INC,VECO,2002-04-26,2002-04-26,0.0,-0.06
92241710,VEECO INSTRUMENTS INC,VECO,2002-07-29,2002-07-29,0.02,0.0
92241710,VEECO INSTRUMENTS INC,VECO,2002-10-28,2002-10-28,0.0,0.03
92241710,VEECO INSTRUMENTS INC,VECO,2003-02-11,2003-02-11,-0.11,-0.12
92241710,VEECO INSTRUMENTS INC,VECO,2003-04-28,2003-04-28,0.03,0.0
92241710,VEECO INSTRUMENTS INC,VECO,2003-07-29,2003-07-29,0.03,0.03
92241710,VEECO INSTRUMENTS INC,VECO,2003-10-27,2003-10-27,0.03,0.04
92241710,VEECO INSTRUMENTS INC,VECO,2004-02-06,2004-02-06,0.03,0.11
92241710,VEECO INSTRUMENTS INC,VECO,2004-04-26,2004-04-26,0.11,0.08
92241710,VEECO INSTRUMENTS INC,VECO,2004-07-26,2004-07-26,0.15,0.13
92241710,VEECO INSTRUMENTS INC,VECO,2004-10-25,2004-10-25,0.05,0.17
92241710,VEECO INSTRUMENTS INC,VECO,2005-03-16,2005-03-16,0.03,0.39
92241710,VEECO INSTRUMENTS INC,VECO,2005-04-26,2005-04-26,0.01,0.01
92241710,VEECO INSTRUMENTS INC,VECO,2005-07-25,2005-07-25,0.09,0.06
92241710,VEECO INSTRUMENTS INC,VECO,2005-10-24,2005-10-24,0.14,0.13
92241710,VEECO INSTRUMENTS INC,VECO,2006-02-13,2006-02-13,0.22,0.4
92241710,VEECO INSTRUMENTS INC,VECO,2006-04-25,2006-04-25,0.09,0.06
92241710,VEECO INSTRUMENTS INC,VECO,2006-07-24,2006-07-24,0.18,0.16
92241710,VEECO INSTRUMENTS INC,VECO,2006-10-23,2006-10-23,0.19,0.29
92241710,VEECO INSTRUMENTS INC,VECO,2007-02-12,2007-02-12,0.28,0.67
92241710,VEECO INSTRUMENTS INC,VECO,2007-04-24,2007-04-24,0.1,0.08
92241710,VEECO INSTRUMENTS INC,VECO,2007-07-27,2007-07-27,0.05,0.09
92241710,VEECO INSTRUMENTS INC,VECO,2007-10-22,2007-10-22,-0.05,-0.07
92241710,VEECO INSTRUMENTS INC,VECO,2008-02-11,2008-02-11,0.07,0.15
92241710,VEECO INSTRUMENTS INC,VECO,2008-04-28,2008-04-28,0.09,0.02
92241710,VEECO INSTRUMENTS INC,VECO,2008-07-28,2008-07-28,0.16,0.08
92241710,VEECO INSTRUMENTS INC,VECO,2008-10-27,2008-10-27,0.15,0.13
92241710,VEECO INSTRUMENTS INC,VECO,2009-02-09,2009-02-09,0.11,0.51
92241710,VEECO INSTRUMENTS INC,VECO,2009-04-27,2009-04-27,-0.22,-0.22
92241710,VEECO INSTRUMENTS INC,VECO,2009-07-27,2009-07-27,-0.15,-0.18
92241710,VEECO INSTRUMENTS INC,VECO,2009-10-26,2009-10-26,0.16,0.0
92241710,VEECO INSTRUMENTS INC,VECO,2010-02-08,2010-02-08,0.41,0.11
92241710,VEECO INSTRUMENTS INC,VECO,2010-04-26,2010-04-26,0.49,0.45
92241710,VEECO INSTRUMENTS INC,VECO,2010-07-26,2010-07-26,1.01,0.84
92241710,VEECO INSTRUMENTS INC,VECO,2010-10-25,2010-10-25,1.46,1.23
92241710,VEECO INSTRUMENTS INC,VECO,2011-02-07,2011-02-07,1.62,4.55
92241710,VEECO INSTRUMENTS INC,VECO,2011-04-25,2011-04-25,1.33,1.22
92241710,VEECO INSTRUMENTS INC,VECO,2011-07-28,2011-07-28,1.34,1.36
92241710,VEECO INSTRUMENTS INC,VECO,2011-10-24,2011-10-24,1.33,1.21
92241710,VEECO INSTRUMENTS INC,VECO,2012-02-06,2012-02-06,0.72,4.7
92241710,VEECO INSTRUMENTS INC,VECO,2012-04-30,2012-04-30,0.49,0.22
92241710,VEECO INSTRUMENTS INC,VECO,2012-07-26,2012-07-26,0.37,0.39
92241710,VEECO INSTRUMENTS INC,VECO,2012-10-22,2012-10-22,0.3,0.31
92241710,VEECO INSTRUMENTS INC,VECO,2014-02-19,2014-02-19,-0.42,-0.63
92241710,VEECO INSTRUMENTS INC,VECO,2014-05-05,2014-05-05,-0.06,-0.14
92241710,VEECO INSTRUMENTS INC,VECO,2014-07-30,2014-07-30,-0.16,-0.18
92241710,VEECO INSTRUMENTS INC,VECO,2014-10-29,2014-10-29,-0.02,-0.11
92241710,VEECO INSTRUMENTS INC,VECO,2015-02-17,2015-02-17,0.13,-0.2
92241710,VEECO INSTRUMENTS INC,VECO,2015-05-06,2015-05-06,-0.01,-0.11
92241710,VEECO INSTRUMENTS INC,VECO,2015-08-03,2015-08-03,0.2,0.16
92241710,VEECO INSTRUMENTS INC,VECO,2015-10-28,2015-10-28,0.33,0.3
92241710,VEECO INSTRUMENTS INC,VECO,2016-02-22,2016-02-22,0.01,0.48
92241710,VEECO INSTRUMENTS INC,VECO,2016-05-04,2016-05-04,-0.15,-0.28
92241710,VEECO INSTRUMENTS INC,VECO,2016-08-01,2016-08-01,-0.19,-0.22
92241710,VEECO INSTRUMENTS INC,VECO,2016-11-01,2016-11-01,-0.05,-0.19
92241710,VEECO INSTRUMENTS INC,VECO,2017-02-16,2017-02-16,0.09,-0.38
92241710,VEECO INSTRUMENTS INC,VECO,2017-05-04,2017-05-04,0.09,0.08
92241710,VEECO INSTRUMENTS INC,VECO,2017-08-03,2017-08-03,0.15,0.04
92241710,VEECO INSTRUMENTS INC,VECO,2017-11-02,2017-11-02,0.09,0.02
92241710,VEECO INSTRUMENTS INC,VECO,2018-02-12,2018-02-12,0.19,0.43
92241710,VEECO INSTRUMENTS INC,VECO,2018-05-07,2018-05-07,0.2,0.06
92241710,VEECO INSTRUMENTS INC,VECO,2018-08-02,2018-08-02,0.15,0.12
92241710,VEECO INSTRUMENTS INC,VECO,2018-11-01,2018-11-01,0.11,0.07
92241710,VEECO INSTRUMENTS INC,VECO,2019-02-11,2019-02-11,-0.16,0.28
92241710,VEECO INSTRUMENTS INC,VECO,2019-05-06,2019-05-06,-0.14,-0.23
92241710,VEECO INSTRUMENTS INC,VECO,2019-08-05,2019-08-05,-0.06,-0.07
92241710,VEECO INSTRUMENTS INC,VECO,2019-11-04,2019-11-04,0.05,0.0
92241710,VEECO INSTRUMENTS INC,VECO,2020-02-13,2020-02-13,0.11,-0.06
92241710,VEECO INSTRUMENTS INC,VECO,2020-05-07,2020-05-07,0.22,0.07
92241710,VEECO INSTRUMENTS INC,VECO,2020-08-03,2020-08-03,0.11,0.08
92241710,VEECO INSTRUMENTS INC,VECO,2020-10-27,2020-10-27,0.22,0.19
92241710,VEECO INSTRUMENTS INC,VECO,2021-02-11,2021-02-11,0.3,0.86
92241710,VEECO INSTRUMENTS INC,VECO,2021-05-04,2021-05-04,0.25,0.22
92241710,VEECO INSTRUMENTS INC,VECO,2021-08-03,2021-08-03,0.35,0.27
92241710,VEECO INSTRUMENTS INC,VECO,2021-11-02,2021-11-02,0.4,0.35
92241710,VEECO INSTRUMENTS INC,VECO,2022-02-16,2022-02-16,0.43,1.35
92241710,VEECO INSTRUMENTS INC,VECO,2022-05-09,2022-05-09,0.38,0.35
92241710,VEECO INSTRUMENTS INC,VECO,2022-08-08,2022-08-08,0.35,0.29
92241710,VEECO INSTRUMENTS INC,VECO,2022-11-07,2022-11-07,0.45,0.4
92241710,VEECO INSTRUMENTS INC,VECO,2023-02-15,2023-02-15,0.38,1.5
92241710,VEECO INSTRUMENTS INC,VECO,2023-05-08,2023-05-08,0.3,0.2
92241710,VEECO INSTRUMENTS INC,VECO,2023-08-07,2023-08-07,0.36,0.3
92241710,VEECO INSTRUMENTS INC,VECO,2023-11-06,2023-11-06,0.53,0.36
92242T10,V2X INC,VEC,2017-03-01,2017-03-01,0.4,2.21
92242T10,V2X INC,VEC,2017-05-09,2017-05-09,0.6,0.46
92242T10,V2X INC,VEC,2017-08-08,2017-08-08,0.49,0.48
92242T10,V2X INC,VEC,2017-11-07,2017-11-07,0.51,0.41
92242T10,V2X INC,VEC,2018-03-01,2018-03-01,0.57,1.99
92242T10,V2X INC,VEC,2018-05-08,2018-05-08,0.54,0.7
92242T10,V2X INC,VEC,2018-08-07,2018-08-07,0.81,0.73
92242T10,V2X INC,VEC,2018-11-06,2018-11-06,0.86,0.83
92242T10,V2X INC,VEC,2019-02-26,2019-02-26,0.73,3.12
92242T10,V2X INC,VEC,2019-05-07,2019-05-07,0.62,0.74
92242T10,V2X INC,VEC,2019-08-06,2019-08-06,0.69,0.79
92242T10,V2X INC,VEC,2019-11-05,2019-11-05,0.8,0.8
92242T10,V2X INC,VEC,2020-03-03,2020-03-03,0.91,3.01
92242T10,V2X INC,VEC,2020-05-12,2020-05-12,0.74,0.7
92242T10,V2X INC,VEC,2020-08-11,2020-08-11,0.09,0.68
92242T10,V2X INC,VEC,2020-11-10,2020-11-10,0.88,0.82
92242T10,V2X INC,VEC,2021-03-02,2021-03-02,1.42,2.64
92242T10,V2X INC,VEC,2021-05-11,2021-05-11,1.02,0.74
92242T10,V2X INC,VEC,2021-08-10,2021-08-10,1.35,0.95
92242T10,V2X INC,VEC,2021-11-09,2021-11-09,0.87,0.79
92242T10,V2X INC,VEC,2022-03-07,2022-03-07,0.63,4.09
92242T10,V2X INC,VEC,2022-05-10,2022-05-10,0.24,0.92
92242T10,V2X INC,VVX,2022-11-08,2022-11-08,-0.56,0.59
92242T10,V2X INC,VVX,2023-03-02,2023-03-02,-0.47,0.44
92242T10,V2X INC,VVX,2023-05-09,2023-05-09,-0.57,-0.13
92242T10,V2X INC,VVX,2023-08-08,2023-08-08,0.06,-0.16
92242T10,V2X INC,VVX,2023-11-06,2023-11-06,-0.21,0.14
92243A20,VAXART INC,VXRT,2022-08-08,2022-08-08,-0.23,-0.21
92243A20,VAXART INC,VXRT,2022-11-08,2022-11-08,-0.23,-0.24
92243A20,VAXART INC,VXRT,2023-03-15,2023-03-15,-0.18,-0.9
92243A20,VAXART INC,VXRT,2023-05-04,2023-05-04,-0.19,-0.2
92243A20,VAXART INC,VXRT,2023-08-03,2023-08-03,-0.16,-0.17
92243A20,VAXART INC,VXRT,2023-11-02,2023-11-02,-0.11,-0.18
92243G10,VAXCYTE INC,PCVX,2021-03-29,2021-03-29,-0.41,-6.42
92243G10,VAXCYTE INC,PCVX,2022-02-28,2022-02-28,-0.55,-1.94
92243G10,VAXCYTE INC,PCVX,2023-02-27,2023-02-27,-1.02,-3.23
92247510,VEEVA SYSTEMS INC,VEEV,2014-03-04,2014-03-04,0.07,0.23
92247510,VEEVA SYSTEMS INC,VEEV,2014-05-29,2014-05-29,0.07,0.06
92247510,VEEVA SYSTEMS INC,VEEV,2014-08-28,2014-08-28,0.09,0.07
92247510,VEEVA SYSTEMS INC,VEEV,2014-11-25,2014-11-25,0.09,0.08
92247510,VEEVA SYSTEMS INC,VEEV,2015-03-03,2015-03-03,0.12,0.34
92247510,VEEVA SYSTEMS INC,VEEV,2015-05-28,2015-05-28,0.12,0.1
92247510,VEEVA SYSTEMS INC,VEEV,2015-08-27,2015-08-27,0.13,0.11
92247510,VEEVA SYSTEMS INC,VEEV,2015-11-24,2015-11-24,0.12,0.11
92247510,VEEVA SYSTEMS INC,VEEV,2016-03-01,2016-03-01,0.15,0.47
92247510,VEEVA SYSTEMS INC,VEEV,2016-05-26,2016-05-26,0.15,0.11
92247510,VEEVA SYSTEMS INC,VEEV,2016-08-30,2016-08-30,0.15,0.13
92247510,VEEVA SYSTEMS INC,VEEV,2016-11-22,2016-11-22,0.22,0.16
92247510,VEEVA SYSTEMS INC,VEEV,2017-02-28,2017-02-28,0.22,0.68
92247510,VEEVA SYSTEMS INC,VEEV,2017-05-25,2017-05-25,0.22,0.18
92247510,VEEVA SYSTEMS INC,VEEV,2017-08-24,2017-08-24,0.23,0.2
92247510,VEEVA SYSTEMS INC,VEEV,2017-12-05,2017-12-05,0.25,0.21
92247510,VEEVA SYSTEMS INC,VEEV,2018-02-27,2018-02-27,0.23,0.91
92247510,VEEVA SYSTEMS INC,VEEV,2018-05-24,2018-05-24,0.33,0.3
92247510,VEEVA SYSTEMS INC,VEEV,2018-08-23,2018-08-23,0.39,0.34
92247510,VEEVA SYSTEMS INC,VEEV,2018-11-28,2018-11-28,0.45,0.38
92247510,VEEVA SYSTEMS INC,VEEV,2019-02-26,2019-02-26,0.45,1.58
92247510,VEEVA SYSTEMS INC,VEEV,2019-05-29,2019-05-29,0.5,0.45
92247510,VEEVA SYSTEMS INC,VEEV,2019-08-27,2019-08-27,0.55,0.49
92247510,VEEVA SYSTEMS INC,VEEV,2019-11-26,2019-11-26,0.6,0.54
92247510,VEEVA SYSTEMS INC,VEEV,2020-03-03,2020-03-03,0.54,2.17
92247510,VEEVA SYSTEMS INC,VEEV,2020-05-28,2020-05-28,0.66,0.59
92247510,VEEVA SYSTEMS INC,VEEV,2020-08-27,2020-08-27,0.72,0.64
92247510,VEEVA SYSTEMS INC,VEEV,2020-12-01,2020-12-01,0.78,0.68
92247510,VEEVA SYSTEMS INC,VEEV,2021-03-02,2021-03-02,0.78,2.84
92247510,VEEVA SYSTEMS INC,VEEV,2021-05-27,2021-05-27,0.91,0.78
92247510,VEEVA SYSTEMS INC,VEEV,2021-09-01,2021-09-01,0.94,0.86
92247510,VEEVA SYSTEMS INC,VEEV,2021-12-01,2021-12-01,0.97,0.88
92247510,VEEVA SYSTEMS INC,VEEV,2022-03-02,2022-03-02,0.9,3.69
92247510,VEEVA SYSTEMS INC,VEEV,2022-06-01,2022-06-01,0.99,0.92
92247510,VEEVA SYSTEMS INC,VEEV,2022-08-31,2022-08-31,1.03,1.01
92247510,VEEVA SYSTEMS INC,VEEV,2022-12-01,2022-12-01,1.13,1.07
92247510,VEEVA SYSTEMS INC,VEEV,2023-03-01,2023-03-01,1.15,4.19
92247510,VEEVA SYSTEMS INC,VEEV,2023-05-31,2023-05-31,0.91,0.8
92247510,VEEVA SYSTEMS INC,VEEV,2023-08-30,2023-08-30,1.21,1.13
92259F10,VELODYNE LIDAR INC,VLDR,2021-02-25,2021-02-25,-0.12,-0.46
92259F10,VELODYNE LIDAR INC,VLDR,2021-05-10,2021-05-10,-0.14,-0.13
92259F10,VELODYNE LIDAR INC,VLDR,2021-08-05,2021-08-05,-0.18,-0.14
92259F10,VELODYNE LIDAR INC,VLDR,2021-11-04,2021-11-04,-0.19,-0.15
92259F10,VELODYNE LIDAR INC,VLDR,2022-02-28,2022-02-28,-0.16,-0.69
92259F10,VELODYNE LIDAR INC,VLDR,2022-05-05,2022-05-05,-0.22,-0.17
92259F10,VELODYNE LIDAR INC,VLDR,2022-08-08,2022-08-08,-0.18,-0.2
92259F10,VELODYNE LIDAR INC,VLDR,2022-11-08,2022-11-08,-0.13,-0.18
92259N10,VELO3D INC,VLD,2022-08-09,2022-08-09,-0.1,-0.12
92259N10,VELO3D INC,VLD,2022-11-08,2022-11-08,-0.12,-0.11
92259N10,VELO3D INC,VLD,2023-03-02,2023-03-02,-0.08,-0.46
92259N10,VELO3D INC,VLD,2023-05-01,2023-05-01,-0.09,-0.09
92259N10,VELO3D INC,VLD,2023-08-10,2023-08-10,-0.1,-0.08
92259N10,VELO3D INC,VLD,2023-11-06,2023-11-06,-0.1,-0.08
92262D10,VELOCITY FINANCIAL INC,VEL,2020-08-12,2020-08-12,0.11,0.19
92262D10,VELOCITY FINANCIAL INC,VEL,2021-03-16,2021-03-16,0.29,0.66
92262D10,VELOCITY FINANCIAL INC,VEL,2021-05-06,2021-05-06,0.2,0.17
92262D10,VELOCITY FINANCIAL INC,VEL,2021-08-05,2021-08-05,0.25,0.17
92262D10,VELOCITY FINANCIAL INC,VEL,2021-11-03,2021-11-03,0.23,0.2
92262D10,VELOCITY FINANCIAL INC,VEL,2022-03-10,2022-03-10,0.29,0.91
92262D10,VELOCITY FINANCIAL INC,VEL,2022-05-05,2022-05-05,0.36,0.25
92262D10,VELOCITY FINANCIAL INC,VEL,2022-08-04,2022-08-04,0.31,0.28
92262D10,VELOCITY FINANCIAL INC,VEL,2022-11-03,2022-11-03,0.29,0.3
92262D10,VELOCITY FINANCIAL INC,VEL,2023-03-09,2023-03-09,0.27,1.25
92262D10,VELOCITY FINANCIAL INC,VEL,2023-05-04,2023-05-04,0.33,0.3
92262D10,VELOCITY FINANCIAL INC,VEL,2023-08-03,2023-08-03,0.38,0.33
92262D10,VELOCITY FINANCIAL INC,VEL,2023-11-02,2023-11-02,0.37,0.35
92276F10,VENTAS INC,VTR,2003-02-26,2003-02-26,,1.37
92276F10,VENTAS INC,VTR,2003-04-29,2003-04-29,0.47,0.35
92276F10,VENTAS INC,VTR,2003-10-27,2003-10-22,0.38,0.25
92276F10,VENTAS INC,VTR,2004-04-28,2004-04-27,0.28,0.29
92276F10,VENTAS INC,VTR,2004-07-27,2004-07-27,0.3,0.3
92276F10,VENTAS INC,VTR,2004-11-02,2004-10-28,0.3,0.32
92276F10,VENTAS INC,VTR,2005-02-28,2005-02-24,0.31,1.19
92276F10,VENTAS INC,VTR,2006-10-27,2006-10-27,0.29,0.31
92276F10,VENTAS INC,VTR,2007-05-08,2007-05-03,0.42,0.37
92276F10,VENTAS INC,VTR,2007-11-08,2007-11-07,0.21,0.2
92276F10,VENTAS INC,VTR,2008-11-05,2008-11-05,0.46,0.29
92276F10,VENTAS INC,VTR,2009-02-12,2009-02-12,0.41,1.52
92276F10,VENTAS INC,VTR,2009-05-05,2009-05-05,0.52,0.37
92276F10,VENTAS INC,VTR,2009-07-30,2009-07-30,0.57,0.39
92276F10,VENTAS INC,VTR,2009-10-29,2009-10-29,0.32,0.32
92276F10,VENTAS INC,VTR,2010-02-18,2010-02-18,0.35,1.73
92276F10,VENTAS INC,VTR,2010-04-28,2010-04-28,0.34,0.35
92276F10,VENTAS INC,VTR,2010-07-29,2010-07-29,0.37,0.36
92276F10,VENTAS INC,VTR,2010-11-05,2010-11-05,0.37,0.38
92276F10,VENTAS INC,VTR,2011-02-17,2011-02-17,0.49,1.48
92276F10,VENTAS INC,VTR,2011-05-05,2011-05-05,0.3,0.43
92276F10,VENTAS INC,VTR,2011-08-04,2011-08-04,0.11,0.4
92276F10,VENTAS INC,VTR,2011-11-04,2011-11-04,0.35,0.34
92276F10,VENTAS INC,VTR,2012-02-17,2012-02-17,0.66,1.14
92276F10,VENTAS INC,VTR,2012-04-27,2012-04-27,0.31,0.32
92276F10,VENTAS INC,VTR,2012-07-26,2012-07-26,0.25,0.3
92276F10,VENTAS INC,VTR,2012-10-26,2012-10-26,0.38,0.3
92276F10,VENTAS INC,VTR,2013-02-15,2013-02-15,0.29,1.26
92276F10,VENTAS INC,VTR,2013-04-26,2013-04-26,0.38,0.34
92276F10,VENTAS INC,VTR,2013-07-26,2013-07-26,0.39,0.38
92276F10,VENTAS INC,VTR,2013-10-25,2013-10-25,0.4,0.41
92276F10,VENTAS INC,VTR,2014-02-14,2014-02-14,0.37,1.56
92276F10,VENTAS INC,VTR,2014-04-25,2014-04-25,0.41,0.39
92276F10,VENTAS INC,VTR,2014-10-24,2014-10-24,0.37,0.44
92276F10,VENTAS INC,VTR,2015-02-13,2015-02-13,0.36,1.66
92276F10,VENTAS INC,VTR,2015-04-24,2015-04-24,0.37,0.46
92276F10,VENTAS INC,VTR,2015-07-24,2015-07-24,0.45,0.41
92276F10,VENTAS INC,VTR,2015-10-23,2015-10-23,0.07,0.28
92276F10,VENTAS INC,VTR,2016-02-12,2016-02-12,0.37,1.58
92276F10,VENTAS INC,VTR,2016-04-29,2016-04-29,0.44,0.33
92276F10,VENTAS INC,VTR,2016-07-29,2016-07-29,0.42,0.35
92276F10,VENTAS INC,VTR,2016-10-28,2016-10-28,0.42,0.4
92276F10,VENTAS INC,VTR,2017-02-10,2017-02-10,0.58,1.68
92276F10,VENTAS INC,VTR,2017-04-28,2017-04-28,0.55,0.4
92276F10,VENTAS INC,VTR,2017-07-28,2017-07-28,0.42,0.44
92276F10,VENTAS INC,VTR,2017-10-27,2017-10-27,0.44,0.44
92276F10,VENTAS INC,VTR,2018-02-09,2018-02-09,1.09,3.15
92276F10,VENTAS INC,VTR,2018-04-27,2018-04-27,0.22,0.42
92276F10,VENTAS INC,VTR,2018-07-27,2018-07-27,0.46,0.36
92276F10,VENTAS INC,VTR,2018-10-26,2018-10-26,0.28,0.34
92276F10,VENTAS INC,VTR,2019-02-08,2019-02-08,0.17,1.32
92276F10,VENTAS INC,VTR,2019-04-26,2019-04-26,0.36,0.3
92276F10,VENTAS INC,VTR,2019-07-26,2019-07-26,0.58,0.32
92276F10,VENTAS INC,VTR,2019-10-25,2019-10-25,0.23,0.32
92276F10,VENTAS INC,VTR,2020-02-20,2020-02-20,0.03,1.43
92276F10,VENTAS INC,VTR,2020-05-08,2020-05-08,1.26,0.24
92276F10,VENTAS INC,VTR,2020-08-07,2020-08-07,-0.34,0.19
92276F10,VENTAS INC,VTR,2020-11-06,2020-11-06,0.03,0.09
92276F10,VENTAS INC,VTR,2021-02-18,2021-02-18,0.29,0.9
92276F10,VENTAS INC,VTR,2021-05-07,2021-05-07,-0.15,0.03
92276F10,VENTAS INC,VTR,2021-08-06,2021-08-06,0.23,-0.11
92276F10,VENTAS INC,VTR,2021-11-05,2021-11-05,0.16,0.06
92276H10,VENTANA MEDICAL SYSTEMS INC,VMSI,2002-02-08,2002-02-08,0.14,0.13
92276H10,VENTANA MEDICAL SYSTEMS INC,VMSI,2003-02-07,2003-02-07,0.22,0.32
92276H10,VENTANA MEDICAL SYSTEMS INC,VMSI,2003-04-17,2003-04-17,0.09,0.03
92276H10,VENTANA MEDICAL SYSTEMS INC,VMSI,2003-07-18,2003-07-18,0.2,0.12
92276H10,VENTANA MEDICAL SYSTEMS INC,VMSI,2003-10-24,2003-10-24,0.19,0.15
92276H10,VENTANA MEDICAL SYSTEMS INC,VMSI,2004-02-20,2004-02-20,0.25,0.71
92276H10,VENTANA MEDICAL SYSTEMS INC,VMSI,2004-04-16,2004-04-16,0.15,0.07
92276H10,VENTANA MEDICAL SYSTEMS INC,VMSI,2004-07-16,2004-07-16,0.34,0.28
92276H10,VENTANA MEDICAL SYSTEMS INC,VMSI,2004-10-22,2004-10-22,0.31,0.27
