CUSIP,fiscal_year,quarter,actual_eps,forecast_eps,cusip,eps_name,transcript_name,confidence_level,filepath,transcript_date,eps_date,eps_value,eps_date_from_mapping,confidence_level_from_mapping
92581510,2023.0,1.0,0.25,0.26,92581510,VICOR CORP,Vicor Corporation,high,transcripts_by_company/Vicor_Corporation_2023Q1.txt,2023-02-23,2023-02-23,0.57,2023-02-23,high
88164L10,2008.0,1.0,0.05,0.27,88164L10,TESSERA TECHNOLOGIES INC.,Tessera Technologies Inc,high,transcripts_by_company/Tessera_Technologies_Inc_2008Q1.txt,2008-01-31,2008-01-31,0.93,2008-01-31,high
57076210,2007.0,2.0,-0.61,,57076210,MARKWEST HYDROCARBON INC,MarkWest Hydrocarbon,high,transcripts_by_company/MarkWest_Hydrocarbon_2007Q2.txt,2007-05-08,2007-05-07,0.08,2007-05-07,high
85924110,2020.0,1.0,0.12,0.24,85924110,STERLING CONSTRUCTION COMPANY IN,"Sterling Construction Company, Inc.",high,transcripts_by_company/Sterling_Construction_Company_Inc_2020Q1.txt,2020-03-03,2020-03-02,0.9,2020-03-02,high
13961R10,2023.0,2.0,,,13961R10,CAPGEMINI SE,Capgemini SE,high,transcripts_by_company/Capgemini_SE_2023Q2.txt,2023-05-16,2023-07-28,,2023-07-28,high
86845910,2018.0,3.0,0.52,0.51,86845910,SUPERNUS PHARMACEUTICALS INC,"Supernus Pharmaceuticals, Inc.",high,transcripts_by_company/Supernus_Pharmaceuticals_Inc_2018Q3.txt,2018-08-08,2018-08-07,0.57,2018-08-07,high
91820410,2015.0,1.0,0.67,0.75,91820410,VF CORP,VF Corporation,high,transcripts_by_company/VF_Corporation_2015Q1.txt,2015-02-13,2015-02-13,3.08,2015-02-13,high
44485910,2004.0,1.0,0.41,0.38,44485910,HUMANA INC,Humana,high,transcripts_by_company/Humana_2004Q1.txt,2004-01-12,2004-02-02,1.47,2004-02-02,high
04622410,2005.0,2.0,0.49,0.35,04622410,ASTEC INDUSTRIES INC,Astec Industrie,high,transcripts_by_company/Astec_Industrie_2005Q2.txt,2005-04-20,2005-04-20,0.33,2005-04-20,high
80305420,2016.0,3.0,0.91,1.03,80305420,SAP A.G.,SAP SE,high,transcripts_by_company/SAP_SE_2016Q3.txt,2016-07-20,2016-07-20,0.82,2016-07-20,high
00767E10,2014.0,2.0,-0.33,-0.08,00767E10,AEGERION PHARMACEUTICALS INC,"Aegerion Pharmaceuticals, Inc.",high,transcripts_by_company/Aegerion_Pharmaceuticals_Inc_2014Q2.txt,2014-05-07,2014-05-06,-0.54,2014-05-06,high
43289P10,2021.0,3.0,0.795,0.28,43289P10,HIMAX TECHNOLOGIES INC,"Himax Technologies, Inc.",high,transcripts_by_company/Himax_Technologies_Inc_2021Q3.txt,2021-08-05,2021-08-05,0.624,2021-08-05,high
92870310,2007.0,4.0,1.03,0.54,92870310,VOLT INFORMATION SCIENCES INC,Volt Information Sciences,high,transcripts_by_company/Volt_Information_Sciences_2007Q4.txt,2007-12-20,2007-12-20,1.71,2007-12-20,high
58626410,2009.0,3.0,0.0,-0.03,58626410,MEMSIC INC,"MEMSIC, Inc.",high,transcripts_by_company/MEMSIC_Inc_2009Q3.txt,2009-08-06,2009-08-06,0.03,2009-08-06,high
59990210,2005.0,1.0,-0.09,-0.13,59990210,MILLENNIUM PHARMACEUTICALS INC,Millennium Pharmaceuticals Inc.,high,transcripts_by_company/Millennium_Pharmaceuticals_Inc_2005Q1.txt,2005-01-10,2005-01-27,-0.6,2005-01-27,high
03475V10,2008.0,4.0,0.12,0.16,03475V10,ANGIODYNAMICS INC,AngioDynamics,high,transcripts_by_company/AngioDynamics_2008Q4.txt,2008-10-02,2008-10-02,0.09,2008-10-02,high
25156610,2015.0,4.0,0.998,0.8,25156610,DEUTSCHE TELEKOM AG,Deutsche Telekom,high,transcripts_by_company/Deutsche_Telekom_2015Q4.txt,2015-11-05,2015-11-05,,2015-11-05,high
68197710,2004.0,1.0,-0.16,0.01,68197710,1-800 CONTACTS INC,"1-800 CONTACTS, INC.",high,transcripts_by_company/1-800_CONTACTS_INC_2004Q1.txt,2004-02-25,2004-02-24,-0.11,2004-02-24,high
74150340,2015.0,2.0,12.45,14.24,74150340,PRICELINE GROUP INC,Priceline Group,high,transcripts_by_company/Priceline_Group_2015Q2.txt,2015-06-02,2015-08-05,12.45,2015-08-05,high
40637H10,2015.0,1.0,-0.12,-0.12,40637H10,HALOZYME THERAPEUTICS INC,"Halozyme Therapeutics, Inc.",high,transcripts_by_company/Halozyme_Therapeutics_Inc_2015Q1.txt,2015-01-14,2015-03-02,-0.56,2015-03-02,high
13078810,2004.0,3.0,0.59,0.74,13078810,CALIFORNIA WATER SERVICE CO,California Water Service Group,high,transcripts_by_company/California_Water_Service_Group_2004Q3.txt,2004-07-29,2004-07-28,0.59,2004-07-28,high
38238810,2004.0,3.0,0.41,0.31,38238810,BF GOODRICH COMPANY,Goodrich Corporation,high,transcripts_by_company/Goodrich_Corporation_2004Q3.txt,2004-07-29,2004-07-29,0.32,2004-07-29,high
92552V10,2005.0,2.0,0.22,0.2,92552V10,VIASAT INC,ViaSat,high,transcripts_by_company/ViaSat_2005Q2.txt,2005-05-12,2005-05-12,0.83,2005-05-12,high
12561W10,2012.0,2.0,0.64,0.58,12561W10,CLECO CORPORATE HOLDINGS LLC,Cleco Corporation,high,transcripts_by_company/Cleco_Corporation_2012Q2.txt,2012-05-03,2012-05-02,0.42,2012-05-02,high
G0684D10,2020.0,1.0,-0.6,1.88,G0684D10,ATHENE HOLDING LTD,Athene Holding Ltd.,high,transcripts_by_company/Athene_Holding_Ltd_2020Q1.txt,2020-02-18,2020-02-18,6.97,2020-02-18,high
23331A10,2009.0,2.0,-0.45,-0.17,23331A10,D.R. HORTON INC,D.R. Horton,high,transcripts_by_company/DR_Horton_2009Q2.txt,2009-05-05,2009-05-04,-0.34,2009-05-04,high
92672L10,2022.0,4.0,-0.15,-0.14,92672L10,VIEWRAY INC,"ViewRay, Inc.",high,transcripts_by_company/ViewRay_Inc_2022Q4.txt,2021-10-28,2021-11-04,-0.15,2021-11-04,high
01242310,2005.0,2.0,0.23,0.14,01242310,ALBANY MOLECULAR RESEARCH,Albany Molecular Research,high,transcripts_by_company/Albany_Molecular_Research_2005Q2.txt,2005-05-10,2005-05-10,0.17,2005-05-10,high
12662P10,2010.0,1.0,-0.25,0.2,12662P10,CVR ENERGY INC,CVR ENERGY INC,high,transcripts_by_company/CVR_ENERGY_INC_2010Q1.txt,2010-03-02,2010-03-01,0.8,2010-03-01,high
85570710,2018.0,2.0,-0.08,0.12,85570710,STATE AUTO FINANCIAL CORP,State Auto Financial Corporation,high,transcripts_by_company/State_Auto_Financial_Corporation_2018Q2.txt,2018-05-08,2018-05-08,0.17,2018-05-08,high
24990610,2010.0,1.0,0.08,0.08,24990610,DESCARTES SYSTEMS GROUP (THE),The Descartes Systems Group,high,transcripts_by_company/The_Descartes_Systems_Group_2010Q1.txt,2010-03-10,2010-03-10,0.36,2010-03-10,high
18947240,2006.0,4.0,,,18947240,CLUB MEDITERRANEE,Club Mediterranee,high,transcripts_by_company/Club_Mediterranee_2006Q4.txt,2006-12-12,2006-12-15,,2006-12-15,high
40377710,2003.0,4.0,0.27,0.32,40377710,GYMBOREE CORPORATION,Gymboree Corp.,high,transcripts_by_company/Gymboree_Corp_2003Q4.txt,2003-11-18,2003-11-18,0.27,2003-11-18,high
57636Q10,2018.0,2.0,1.66,1.34,57636Q10,MASTERCARD INC,Mastercard Incorporated,high,transcripts_by_company/Mastercard_Incorporated_2018Q2.txt,2018-05-02,2018-05-02,1.5,2018-05-02,high
12507110,2016.0,4.0,,-0.22,12507110,CDI CORP,CDI Corp.,high,transcripts_by_company/CDI_Corp_2016Q4.txt,2016-11-03,2016-11-02,-0.1,2016-11-02,high
75043810,2014.0,4.0,-1.23,-1.27,75043810,RADIOSHACK CORPORATION,RadioShack Corporation,high,transcripts_by_company/RadioShack_Corporation_2014Q4.txt,2014-12-11,2014-12-11,-1.23,2014-12-11,high
H6468712,2022.0,1.0,1.52,,H6468712,PSP SWISS PROPERTY AG,PSP Swiss Property AG,high,transcripts_by_company/PSP_Swiss_Property_AG_2022Q1.txt,2018-02-27,2018-02-27,3.89,2018-02-27,high
70339510,2021.0,4.0,0.58,0.56,70339510,PATTERSON COMPANIES INC,"Patterson Companies, Inc.",high,transcripts_by_company/Patterson_Companies_Inc_2021Q4.txt,2021-12-01,2021-12-01,0.58,2021-12-01,high
G6218510,2008.0,3.0,-0.65,0.62,G6218510,MONTPELIER RE HOLDING,Montpelier Re Holdings Ltd.,high,transcripts_by_company/Montpelier_Re_Holdings_Ltd_2008Q3.txt,2008-07-23,2008-07-22,0.73,2008-07-22,high
21075110,2022.0,2.0,0.21,0.21,21075110,CONTAINER STORE GROUP INC,"The Container Store Group, Inc.",high,transcripts_by_company/The_Container_Store_Group_Inc_2022Q2.txt,2020-05-12,2020-06-17,0.3,2020-06-17,high
41282210,2020.0,2.0,-0.6,1.42,41282210,HARLEY-DAVIDSON INC,"Harley-Davidson, Inc.",high,transcripts_by_company/Harley-Davidson_Inc_2020Q2.txt,2020-04-28,2020-04-28,0.45,2020-04-28,high
36866T10,2011.0,3.0,0.57,0.6,36866T10,GEN-PROBE INC,Gen-Probe,high,transcripts_by_company/Gen-Probe_2011Q3.txt,2011-07-28,2011-07-28,0.51,2011-07-28,high
65122910,2015.0,2.0,0.64,0.65,65122910,NEWELL RUBBERMAID INC,Newell Rubbermaid Inc.,high,transcripts_by_company/Newell_Rubbermaid_Inc_2015Q2.txt,2015-06-09,2015-07-31,0.64,2015-07-31,high
30063P10,2011.0,1.0,-0.08,-0.1,30063P10,EXACT SCIENCES CORP,Exact Sciences Corporation,high,transcripts_by_company/Exact_Sciences_Corporation_2011Q1.txt,2011-02-15,2011-02-15,-0.29,2011-02-15,high
69847710,2010.0,4.0,,0.76,69847710,PANHANDLE OIL AND GAS INC,Panhandle Oil and Gas Inc.,high,transcripts_by_company/Panhandle_Oil_and_Gas_Inc_2010Q4.txt,2010-10-12,2010-12-08,,2010-12-08,high
89484Q10,2017.0,1.0,-0.14,-0.12,89484Q10,TREMOR VIDEO INC,"Tremor Video, Inc.",high,transcripts_by_company/Tremor_Video_Inc_2017Q1.txt,2017-02-09,2017-02-09,-0.4,2017-02-09,high
13201110,2016.0,2.0,0.68,0.61,13201110,CAMBREX CORPORATION,Cambrex Corporation,high,transcripts_by_company/Cambrex_Corporation_2016Q2.txt,2016-04-29,2016-04-29,0.5,2016-04-29,high
05106U10,2002.0,3.0,-0.14,-0.01,05106U10,AUGUST TECHNOLOGY,August Technology Corp.,high,transcripts_by_company/August_Technology_Corp_2002Q3.txt,2002-07-16,2002-07-16,-0.06,2002-07-16,high
98920710,2011.0,2.0,0.61,0.47,98920710,ZEBRA TECHNOLOGIES CORP,Zebra Technologies,high,transcripts_by_company/Zebra_Technologies_2011Q2.txt,2011-05-04,2011-05-04,0.56,2011-05-04,high
90337L10,2004.0,1.0,0.13,0.17,90337L10,U.S. PHYSICAL THERAPY INC,"U.S. Physical Therapy, Inc.",high,transcripts_by_company/US_Physical_Therapy_Inc_2004Q1.txt,2004-03-04,2004-03-04,0.61,2004-03-04,high
82967N10,2011.0,3.0,0.02,0.01,82967N10,SIRIUS XM RADIO INC,SIRIUS XM Radio Inc.,high,transcripts_by_company/SIRIUS_XM_Radio_Inc_2011Q3.txt,2011-08-02,2011-08-02,0.03,2011-08-02,high
68236P10,2019.0,3.0,,,68236P10,ONCTERNAL THERAPEUTICS INC,"Oncternal Therapeutics, Inc.",high,transcripts_by_company/Oncternal_Therapeutics_Inc_2019Q3.txt,2019-08-08,2019-08-08,,2019-08-08,high
06846N10,2016.0,3.0,-0.1,-0.27,06846N10,BILL BARRETT CORP,Bill Barrett Corporation,high,transcripts_by_company/Bill_Barrett_Corporation_2016Q3.txt,2016-08-05,2016-08-04,-0.13,2016-08-04,high
78411710,2003.0,2.0,0.32,0.34,78411710,SEI CORP,SEI Investments,high,transcripts_by_company/SEI_Investments_2003Q2.txt,2003-04-17,2003-04-17,0.32,2003-04-17,high
15102010,2015.0,2.0,1.23,1.16,15102010,CELGENE CORP,Celgene Corp.,high,transcripts_by_company/Celgene_Corp_2015Q2.txt,2015-04-30,2015-04-30,1.07,2015-04-30,high
12503M10,2021.0,4.0,1.7,1.29,12503M10,CBOE GLOBAL MARKETS INC,"Cboe Global Markets, Inc.",high,transcripts_by_company/Cboe_Global_Markets_Inc_2021Q4.txt,2020-10-30,2020-10-30,1.11,2020-10-30,high
19329410,2008.0,2.0,-0.11,0.13,19329410,COLE KENNETH PRODUCTIONS,Kenneth Cole,high,transcripts_by_company/Kenneth_Cole_2008Q2.txt,2008-05-06,2008-05-06,0.04,2008-05-06,high
25960P10,2022.0,2.0,0.14,0.14,25960P10,DOUGLAS EMMETT INC,"Douglas Emmett, Inc.",high,transcripts_by_company/Douglas_Emmett_Inc_2022Q2.txt,2022-05-04,2022-05-03,0.14,2022-05-03,high
17206210,2008.0,4.0,0.57,0.65,17206210,CINCINNATI FINANCIAL CORP,Cincinnati Financial Corporation,high,transcripts_by_company/Cincinnati_Financial_Corporation_2008Q4.txt,2008-10-29,2008-10-29,0.45,2008-10-29,high
40425110,2017.0,2.0,0.42,0.71,40425110,HNI CORP,HNI Corporation,high,transcripts_by_company/HNI_Corporation_2017Q2.txt,2017-04-20,2017-04-19,0.26,2017-04-19,high
25848T10,2013.0,3.0,0.05,0.0,25848T10,DOT HILL SYSTEMS CORP,Dot Hill Systems Corp.,high,transcripts_by_company/Dot_Hill_Systems_Corp_2013Q3.txt,2013-08-08,2013-08-08,0.06,2013-08-08,high
17179810,2010.0,1.0,2.0,0.99,17179810,CIMAREX ENERGY CO,Cimarex Energy Co.,high,transcripts_by_company/Cimarex_Energy_Co_2010Q1.txt,2010-02-17,2010-02-17,2.52,2010-02-17,high
31314830,2012.0,4.0,1.22,1.12,31314830,FEDERAL AGRICULTURAL MORTGAGE CO,Federal Agricultural Mortgage Corporation,high,transcripts_by_company/Federal_Agricultural_Mortgage_Corporation_2012Q4.txt,2012-11-09,2012-11-08,1.49,2012-11-08,high
89977P10,2015.0,3.0,-0.65,-0.63,89977P10,TUNIU CORP,Tuniu Corporation,high,transcripts_by_company/Tuniu_Corporation_2015Q3.txt,2015-08-24,2015-08-24,-0.49,2015-08-24,high
45678810,2020.0,3.0,0.15,0.13,45678810,INFOSYS LTD,Infosys Limited,high,transcripts_by_company/Infosys_Limited_2020Q3.txt,2020-07-15,2020-07-15,0.131,2020-07-15,high
76973Q10,2011.0,2.0,0.24,0.22,76973Q10,ROADRUNNER TRANSPORTATION SYSTEM,Roadrunner Transportation Systems Inc.,high,transcripts_by_company/Roadrunner_Transportation_Systems_Inc_2011Q2.txt,2011-05-04,2011-05-05,0.14,2011-05-05,high
28621V10,2022.0,2.0,-0.21,-0.03,28621V10,ELEVATE CREDIT INC,"Elevate Credit, Inc.",high,transcripts_by_company/Elevate_Credit_Inc_2022Q2.txt,2022-05-04,2022-05-04,-0.44,2022-05-04,high
05543420,2009.0,1.0,1.5,2.1,05543420,BG GROUP PLC,Standard Bank Group Ltd,high,transcripts_by_company/Standard_Bank_Group_Ltd_2009Q1.txt,2009-03-05,2009-04-30,1.5,2009-04-30,high
55347P10,2015.0,4.0,-0.02,-0.02,55347P10,MRI INTERVENTIONS INC,"MRI Interventions, Inc.",high,transcripts_by_company/MRI_Interventions_Inc_2015Q4.txt,2015-11-03,2015-11-03,0.0,2015-11-03,high
Y7994610,2015.0,2.0,,0.358,Y7994610,SINGAPORE EXCHANGE LTD,Singapore Exchange Ltd,high,transcripts_by_company/Singapore_Exchange_Ltd_2015Q2.txt,2015-04-22,2015-04-22,,2015-04-22,high
89623910,2022.0,3.0,0.66,0.75,89623910,TRIMBLE INC,Trimble Inc.,high,transcripts_by_company/Trimble_Inc_2022Q3.txt,2022-09-07,2022-11-02,0.66,2022-11-02,high
92335C10,2012.0,1.0,0.5,0.47,92335C10,VERA BRADLEY INC,Vera Bradley Inc,high,transcripts_by_company/Vera_Bradley_Inc_2012Q1.txt,2012-03-14,2012-03-14,1.43,2012-03-14,high
3359341X,2010.0,3.0,,,3359341X,FIRST QUANTUM MINERALS LTD,First Quantum Minerals Ltd.,high,transcripts_by_company/First_Quantum_Minerals_Ltd_2010Q3.txt,2010-08-30,2010-08-10,,2010-08-10,high
37246110,2004.0,3.0,-0.1,0.02,37246110,GENUS INC,Genus Inc.,high,transcripts_by_company/Genus_Inc_2004Q3.txt,2004-07-27,2004-07-26,-0.07,2004-07-26,high
67103H10,2023.0,4.0,9.26,8.94,67103H10,"O'REILLY AUTOMOTIVE, INC.","O'Reilly Automotive, Inc.",high,transcripts_by_company/OReilly_Automotive_Inc_2023Q4.txt,2023-10-26,2023-10-25,10.725,2023-10-25,high
64110L10,2004.0,1.0,-0.03,0.1,64110L10,NETFLIX INC,NetFlix.com,high,transcripts_by_company/NetFlixcom_2004Q1.txt,2004-01-21,2004-01-21,0.275,2004-01-21,high
23726610,2013.0,1.0,0.27,0.33,23726610,DARLING INTERNATIONAL INC.,Darling International,high,transcripts_by_company/Darling_International_2013Q1.txt,2013-02-28,2013-02-27,1.11,2013-02-27,high
10055710,2008.0,1.0,0.35,0.37,10055710,BOSTON BEER CO INC,Boston Beer Company,high,transcripts_by_company/Boston_Beer_Company_2008Q1.txt,2008-03-11,2008-03-11,1.85,2008-03-11,high
02581610,2004.0,2.0,0.68,0.65,02581610,AMERICAN EXPRESS CO,American Express Company,high,transcripts_by_company/American_Express_Company_2004Q2.txt,2004-06-03,2004-07-26,0.68,2004-07-26,high
36092110,2006.0,1.0,0.51,0.45,36092110,FURNITURE BRANDS INTL INC,Furniture Brands,high,transcripts_by_company/Furniture_Brands_2006Q1.txt,2006-01-26,2006-01-25,1.45,2006-01-25,high
10567B10,2013.0,3.0,0.11,0.17,10567B10,BRAVO BRIO RESTAURANT GROUP INC,"Bravo Brio Restaurant Group, Inc.",high,transcripts_by_company/Bravo_Brio_Restaurant_Group_Inc_2013Q3.txt,2013-07-30,2013-07-30,0.22,2013-07-30,high
87236Y10,2015.0,2.0,0.36,0.42,87236Y10,TD AMERITRADE HOLDING CORP,TD Ameritrade Holding Corporation,high,transcripts_by_company/TD_Ameritrade_Holding_Corporation_2015Q2.txt,2015-06-03,2015-07-21,0.36,2015-07-21,high
95763810,2013.0,1.0,0.25,0.19,95763810,WESTERN ALLIANCE BANCORPORATION,Western Alliance Bancorporation,high,transcripts_by_company/Western_Alliance_Bancorporation_2013Q1.txt,2013-01-25,2013-01-24,0.67,2013-01-24,high
61971810,2015.0,3.0,-0.14,-0.11,61971810,MOSYS INC,"MoSys, Inc.",high,transcripts_by_company/MoSys_Inc_2015Q3.txt,2015-07-22,2015-07-22,-0.09,2015-07-22,high
70432610,2023.0,3.0,1.14,1.11,70432610,PAYCHEX INC,"Paychex, Inc.",high,transcripts_by_company/Paychex_Inc_2023Q3.txt,2023-09-27,2023-09-27,1.14,2023-09-27,high
29084Q10,2010.0,3.0,0.45,0.47,29084Q10,EMCOR GROUP INC,"EMCOR Group, Inc..",high,transcripts_by_company/EMCOR_Group_Inc_2010Q3.txt,2010-07-29,2010-07-29,0.46,2010-07-29,high
61536910,2020.0,2.0,2.81,2.32,61536910,MOODY'S CORP,Moody's Corporation,high,transcripts_by_company/Moodys_Corporation_2020Q2.txt,2020-04-21,2020-04-30,2.73,2020-04-30,high
40414L10,2014.0,2.0,0.48,0.48,40414L10,HCP INC,HCP Inc.,high,transcripts_by_company/HCP_Inc_2014Q2.txt,2014-05-06,2014-05-06,0.5,2014-05-06,high
82434810,2021.0,2.0,2.65,7.98,82434810,SHERWINWILLIAMS CO,The Sherwin-Williams Company,high,transcripts_by_company/The_Sherwin-Williams_Company_2021Q2.txt,2021-06-08,2021-07-27,2.65,2021-07-27,high
68572N10,2009.0,1.0,0.42,0.32,68572N10,ORCHIDS PAPER PRODUCTS CO,Orchids Paper Products Company,high,transcripts_by_company/Orchids_Paper_Products_Company_2009Q1.txt,2009-02-26,2009-02-25,0.79,2009-02-25,high
16282510,2003.0,3.0,0.27,0.22,16282510,CHECKPOINT SYSTEMS INC,Checkpoint Systems,high,transcripts_by_company/Checkpoint_Systems_2003Q3.txt,2003-07-22,2003-07-22,0.3,2003-07-22,high
M8215W10,2012.0,1.0,0.2,0.22,M8215W10,RETALIX LTD,Retalix Ltd.,high,transcripts_by_company/Retalix_Ltd_2012Q1.txt,2012-02-29,2012-02-29,0.79,2012-02-29,high
47030M10,2015.0,2.0,,,47030M10,JAMES HARDIE INDUSTRIES LTD,James Hardie Industries plc,high,transcripts_by_company/James_Hardie_Industries_plc_2015Q2.txt,2015-05-21,2015-05-20,2.5,2015-05-20,high
65011110,2020.0,4.0,0.4,0.3,65011110,NEW YORK TIMES CO,The New York Times Company,high,transcripts_by_company/The_New_York_Times_Company_2020Q4.txt,2020-11-05,2020-11-05,0.22,2020-11-05,high
79546E10,2020.0,2.0,-0.11,0.63,79546E10,SALLY BEAUTY HOLDINGS INC,"Sally Beauty Holdings, Inc.",high,transcripts_by_company/Sally_Beauty_Holdings_Inc_2020Q2.txt,2020-05-06,2020-05-06,0.23,2020-05-06,high
15849610,2007.0,1.0,-0.09,0.13,15849610,CHAMPION ENTERPRISES INC,Champion Enterprise,high,transcripts_by_company/Champion_Enterprise_2007Q1.txt,2007-02-14,2007-02-13,0.48,2007-02-13,high
45665Q10,2014.0,3.0,1.23,0.94,45665Q10,INFINITY PROPERTY AND CASUALTY C,Infinity Property and Casualty Corporation,high,transcripts_by_company/Infinity_Property_and_Casualty_Corporation_2014Q3.txt,2014-08-07,2014-08-07,0.82,2014-08-07,high
38011M10,2011.0,1.0,-0.07,0.17,38011M10,GMX RESOURCES INC.,GMX Resources Inc.,high,transcripts_by_company/GMX_Resources_Inc_2011Q1.txt,2011-03-03,2011-03-02,0.1,2011-03-02,high
18676010,2023.0,3.0,,-0.09,18676010,CLEVER LEAVES HOLDINGS INC,Clever Leaves Holdings Inc.,high,transcripts_by_company/Clever_Leaves_Holdings_Inc_2023Q3.txt,2023-08-14,2023-08-14,-0.08,2023-08-14,high
43283X10,2022.0,4.0,0.68,0.98,43283X10,HILTON GRAND VACATIONS INC,Hilton Grand Vacations Inc.,high,transcripts_by_company/Hilton_Grand_Vacations_Inc_2022Q4.txt,2022-11-09,2022-11-09,1.24,2022-11-09,high
14984710,2011.0,4.0,-0.17,0.01,14984710,CBEYOND COMMUNICATIONS INC,Cbeyond Inc,high,transcripts_by_company/Cbeyond_Inc_2011Q4.txt,2011-11-02,2011-11-02,-0.04,2011-11-02,high
89989610,2007.0,1.0,0.36,0.45,89989610,TUPPERWARE BRANDS CORP,Tupperware Brands Corporation,high,transcripts_by_company/Tupperware_Brands_Corporation_2007Q1.txt,2007-01-31,2007-01-30,1.67,2007-01-30,high
58013510,2002.0,3.0,0.38,0.42,58013510,MCDONALD'S CORP,McDonald's,high,transcripts_by_company/McDonalds_2002Q3.txt,2002-09-17,2002-10-22,0.38,2002-10-22,high
09075F10,2020.0,2.0,-0.09,-0.09,09075F10,BIONANO GENOMICS INC,"Bionano Genomics, Inc.",high,transcripts_by_company/Bionano_Genomics_Inc_2020Q2.txt,2020-06-30,2020-06-18,-0.3,2020-06-18,high
00737L10,2022.0,1.0,0.87,1.22,00737L10,ADTALEM GLOBAL EDUCATION INC,Adtalem Global Education Inc.,high,transcripts_by_company/Adtalem_Global_Education_Inc_2022Q1.txt,2022-02-08,2022-02-08,0.75,2022-02-08,high
37654910,2019.0,4.0,-0.03,-0.03,37654910,GLADSTONE LAND CORP,Gladstone Land Corporation,high,transcripts_by_company/Gladstone_Land_Corporation_2019Q4.txt,2019-11-07,2019-11-06,-0.03,2019-11-06,high
22587M1X,2022.0,2.0,0.067,0.03,22587M1X,CRESCO LABS INC,Cresco Labs Inc.,high,transcripts_by_company/Cresco_Labs_Inc_2022Q2.txt,2022-05-18,2022-05-18,-0.03,2022-05-18,high
M5202010,2011.0,2.0,0.07,0.13,M5202010,GIVEN IMAGING LTD,Given Imaging Ltd.,high,transcripts_by_company/Given_Imaging_Ltd_2011Q2.txt,2011-05-05,2011-05-04,0.03,2011-05-04,high
63618010,2022.0,3.0,1.19,1.16,63618010,NATIONAL FUEL GAS CO N J,National Fuel Gas Company,high,transcripts_by_company/National_Fuel_Gas_Company_2022Q3.txt,2022-08-05,2022-08-05,1.54,2022-08-05,high
74348T10,2016.0,3.0,0.22,0.26,74348T10,PROSPECT CAPITAL CORP,Prospect Capital Corporation,high,transcripts_by_company/Prospect_Capital_Corporation_2016Q3.txt,2016-08-30,2016-08-29,1.04,2016-08-29,high
82655210,2013.0,2.0,1.05,1.04,82655210,SIGMA-ALDRICH CORP,Sigma-Aldrich Corp,high,transcripts_by_company/Sigma-Aldrich_Corp_2013Q2.txt,2013-04-25,2013-04-25,1.03,2013-04-25,high
00439710,2008.0,3.0,-0.06,0.07,00439710,ACCURAY INC,Accuray Incorporated,high,transcripts_by_company/Accuray_Incorporated_2008Q3.txt,2008-08-19,2008-08-19,0.09,2008-08-19,high
3623E020,2008.0,4.0,0.3,0.27,3623E020,GT SOLAR INTERNATIONAL INC,GT SOLAR INTERNATIONAL INC,high,transcripts_by_company/GT_SOLAR_INTERNATIONAL_INC_2008Q4.txt,2008-11-06,2008-11-06,0.19,2008-11-06,high
14843C10,2021.0,2.0,-0.34,-0.06,14843C10,CASTLE BIOSCIENCES INC,"Castle Biosciences, Inc.",high,transcripts_by_company/Castle_Biosciences_Inc_2021Q2.txt,2021-05-10,2021-05-10,-0.17,2021-05-10,high
88077910,2005.0,3.0,1.1,0.93,88077910,TEREX CORP,Terex Corporation,high,transcripts_by_company/Terex_Corporation_2005Q3.txt,2005-08-04,2005-08-03,1.58,2005-08-03,high
94274910,2010.0,2.0,0.57,0.39,94274910,WATTS WATER TECHNOLOGIES INC,Watts Water Technologies,high,transcripts_by_company/Watts_Water_Technologies_2010Q2.txt,2010-05-04,2010-05-04,0.44,2010-05-04,high
57165B10,2017.0,2.0,-0.25,-0.18,57165B10,MARRONE BIO INNOVATIONS INC,"Marrone Bio Innovations, Inc.",high,transcripts_by_company/Marrone_Bio_Innovations_Inc_2017Q2.txt,2017-06-15,2017-08-14,-0.25,2017-08-14,high
41316010,2008.0,1.0,0.17,0.11,41316010,HARMONIC INC,Harmonic,high,transcripts_by_company/Harmonic_2008Q1.txt,2008-01-29,2008-01-29,0.52,2008-01-29,high
M5216V10,2022.0,2.0,-0.31,-0.01,M5216V10,GLOBAL-E ONLINE LTD,Global-e Online Ltd.,high,transcripts_by_company/Global-e_Online_Ltd_2022Q2.txt,2022-05-16,2022-05-16,-0.33,2022-05-16,high
41690610,2020.0,4.0,0.08,0.11,41690610,HARVARD BIOSCIENCE INC,"Harvard Bioscience, Inc.",high,transcripts_by_company/Harvard_Bioscience_Inc_2020Q4.txt,2020-11-05,2020-11-05,0.04,2020-11-05,high
