CUSIP,fiscal_year,quarter,actual_eps,forecast_eps,cusip,eps_name,transcript_name,confidence_level,filepath,transcript_date,eps_date,eps_value,eps_date_from_mapping,confidence_level_from_mapping
69562K10,2002.0,2.0,-0.14,-0.18,69562K10,PAIN THERAPEUTICS INC,Pain Therapeutics,high,transcripts_by_company/Pain_Therapeutics_2002Q2.txt,2002-06-13,2002-08-08,-0.14,2002-08-08,high
29384R10,2010.0,3.0,0.18,0.07,29384R10,ENTROPIC COMMUNICATIONS INC,"Entropic Communications, Inc.",high,transcripts_by_company/Entropic_Communications_Inc_2010Q3.txt,2010-07-28,2010-07-28,0.08,2010-07-28,high
75935160,2021.0,1.0,-1.24,2.26,75935160,REINSURANCE GROUP OF AMERICA INC,"Reinsurance Group of America, Incorporated",high,transcripts_by_company/Reinsurance_Group_of_America_Incorporated_2021Q1.txt,2021-02-09,2021-02-08,7.54,2021-02-08,high
76118Y10,2022.0,2.0,0.63,0.41,76118Y10,RESIDEO TECHNOLOGIES INC,"Resideo Technologies, Inc.",high,transcripts_by_company/Resideo_Technologies_Inc_2022Q2.txt,2022-05-03,2022-05-03,0.58,2022-05-03,high
20451N10,2012.0,2.0,0.31,0.41,20451N10,COMPASS MINERALS INTERNATIONAL I,OZ Minerals Limited,high,transcripts_by_company/OZ_Minerals_Limited_2012Q2.txt,2012-05-28,2012-07-30,0.31,2012-07-30,high
78486Q10,2022.0,4.0,4.62,10.54,78486Q10,SVB FINANCIAL GROUP,SVB Financial Group,high,transcripts_by_company/SVB_Financial_Group_2022Q4.txt,2021-10-21,2021-10-21,6.24,2021-10-21,high
25659T10,2014.0,4.0,0.4,0.44,25659T10,DOLBY LABORATORIES INC,Dolby Laboratories Inc,high,transcripts_by_company/Dolby_Laboratories_Inc_2014Q4.txt,2014-10-23,2014-10-23,1.99,2014-10-23,high
60740910,2014.0,4.0,5.59,18.72,60740910,MOBILE TELESYSTEMS OAO,Mobile TeleSystems OAO,high,transcripts_by_company/Mobile_TeleSystems_OAO_2014Q4.txt,2014-11-25,2014-11-25,16.16,2014-11-25,high
10467410,2016.0,3.0,0.49,0.34,10467410,BRADY CORP,Brady Corporation,high,transcripts_by_company/Brady_Corporation_2016Q3.txt,2016-09-09,2016-09-09,1.56,2016-09-09,high
15117B10,2017.0,1.0,-0.25,-0.35,15117B10,CELLDEX THERAPEUTICS INC,Celldex Therapeutics Inc,high,transcripts_by_company/Celldex_Therapeutics_Inc_2017Q1.txt,2017-03-14,2017-03-14,-1.27,2017-03-14,high
05338G10,2021.0,2.0,0.02,-0.03,05338G10,AVALARA INC,Puravankara Limited,high,transcripts_by_company/Puravankara_Limited_2021Q2.txt,2021-06-25,2021-08-05,0.02,2021-08-05,high
G9456A10,2016.0,3.0,-0.19,-0.26,G9456A10,GOLAR LNG LTD,Golar LNG Ltd,high,transcripts_by_company/Golar_LNG_Ltd_2016Q3.txt,2016-08-31,2016-08-31,-0.96,2016-08-31,high
98385710,2006.0,1.0,0.01,0.06,98385710,X-RITE INC,X-Rite Inc.,high,transcripts_by_company/X-Rite_Inc_2006Q1.txt,2006-01-31,2006-02-16,0.48,2006-02-16,high
15643110,2021.0,2.0,-0.27,0.22,15643110,CENTURY ALUMINUM CO,Century Aluminum Company,high,transcripts_by_company/Century_Aluminum_Company_2021Q2.txt,2021-05-05,2021-05-05,-0.54,2021-05-05,high
92924F10,2011.0,2.0,-0.03,-0.07,92924F10,WGL HOLDING INC,WGL Holdings,high,transcripts_by_company/WGL_Holdings_2011Q2.txt,2011-05-05,2011-05-04,1.53,2011-05-04,high
12497T10,2005.0,3.0,0.75,0.5,12497T10,CB RICHARD ELLIS GROUP INC,"CB Richard Ellis Group, Inc.",high,transcripts_by_company/CB_Richard_Ellis_Group_Inc_2005Q3.txt,2005-08-03,2005-08-02,0.7,2005-08-02,high
55306N10,2023.0,2.0,1.32,1.06,55306N10,MKS INSTRUMENTS INC,"MKS Instruments, Inc.",high,transcripts_by_company/MKS_Instruments_Inc_2023Q2.txt,2023-05-04,2023-05-03,0.48,2023-05-03,high
58058910,2015.0,4.0,0.48,0.57,58058910,MCGRATH RENTCORP,McGrath RentCorp,high,transcripts_by_company/McGrath_RentCorp_2015Q4.txt,2015-10-29,2015-10-29,0.54,2015-10-29,high
98978L10,2012.0,1.0,-0.16,-0.09,98978L10,ZOGENIX INC,"Zogenix, Inc.",high,transcripts_by_company/Zogenix_Inc_2012Q1.txt,2012-03-08,2012-03-08,-1.96,2012-03-08,high
02364W10,2016.0,4.0,-0.09,0.24,02364W10,AMERICA MOVIL SAB DE CV,America Movil SAB de CV,high,transcripts_by_company/America_Movil_SAB_de_CV_2016Q4.txt,2016-10-28,2016-10-28,0.03,2016-10-28,high
Y5847310,2023.0,3.0,-2.21,-0.25,Y5847310,MAXEON SOLAR TECHNOLOGIES LTD,"Maxeon Solar Technologies, Ltd.",high,transcripts_by_company/Maxeon_Solar_Technologies_Ltd_2023Q3.txt,2023-08-10,2023-08-10,-0.03,2023-08-10,high
05366Y10,2015.0,4.0,,0.03,05366Y10,AVIAT NETWORKS INC,Aviat Networks,high,transcripts_by_company/Aviat_Networks_2015Q4.txt,2015-11-12,2015-11-12,-0.02,2015-11-12,high
68134L10,2021.0,4.0,0.02,0.02,68134L10,OLO INC,Olo Inc.,high,transcripts_by_company/Olo_Inc_2021Q4.txt,2021-10-21,2021-11-09,0.03,2021-11-09,high
51476K10,2014.0,4.0,0.46,0.54,51476K10,LANDAUER INC,"Landauer, Inc.",high,transcripts_by_company/Landauer_Inc_2014Q4.txt,2014-12-16,2015-02-03,1.48,2015-02-03,high
69037010,2023.0,1.0,-0.1,0.15,69037010,BEYOND INC,"Beyond Meat, Inc.",high,transcripts_by_company/Beyond_Meat_Inc_2023Q1.txt,2023-02-23,2023-02-22,0.52,2023-02-22,high
88870P10,2018.0,4.0,0.24,0.31,88870P10,TIVO CORP,TiVo Corporation,high,transcripts_by_company/TiVo_Corporation_2018Q4.txt,2018-11-07,2018-11-07,0.23,2018-11-07,high
92339V10,2016.0,3.0,0.04,-0.01,92339V10,VEREIT INC,OneREIT,high,transcripts_by_company/OneREIT_2016Q3.txt,2016-08-11,2016-08-03,-0.01,2016-08-03,high
89269P10,2023.0,2.0,0.04,0.02,89269P10,TRAEGER INC,"Traeger, Inc.",high,transcripts_by_company/Traeger_Inc_2023Q2.txt,2023-05-16,2023-05-10,0.04,2023-05-10,high
53700810,2007.0,3.0,0.48,0.56,53700810,LITTELFUSE INC,LITTELFUSE INC,high,transcripts_by_company/LITTELFUSE_INC_2007Q3.txt,2007-08-01,2007-08-01,0.4,2007-08-01,high
07327110,2015.0,4.0,0.0,-0.01,07327110,BAZAARVOICE INC,"Bazaarvoice, Inc.",high,transcripts_by_company/Bazaarvoice_Inc_2015Q4.txt,2015-12-03,2015-12-02,0.0,2015-12-02,high
K0329411,2020.0,1.0,7.8,0.0,K0329411,ALK-ABELLO A/S,ALK-Abelló A/S,high,transcripts_by_company/ALK-Abelló_AS_2020Q1.txt,2020-02-05,2020-02-05,-6.06,2020-02-05,high
00108410,2012.0,2.0,2.08,1.56,00108410,AGCO CORP,"AGCO, Your Agriculture Company",high,transcripts_by_company/AGCO_Your_Agriculture_Company_2012Q2.txt,2012-05-01,2012-05-01,1.21,2012-05-01,high
13466Y10,2013.0,4.0,-0.18,0.1,13466Y10,CAMPUS CREST COMMUNITIES INC,"Campus Crest Communities, Inc.",high,transcripts_by_company/Campus_Crest_Communities_Inc_2013Q4.txt,2013-10-31,2013-10-30,0.06,2013-10-30,high
90333E10,2013.0,1.0,,,90333E10,USEC INCORPORATED,USEC Inc.,high,transcripts_by_company/USEC_Inc_2013Q1.txt,2013-03-19,2013-03-18,-9.84,2013-03-18,high
11434010,2020.0,3.0,0.47,0.33,11434010,BROOKS AUTOMATION INC,"Brooks Automation, Inc.",high,transcripts_by_company/Brooks_Automation_Inc_2020Q3.txt,2020-07-30,2020-07-30,0.32,2020-07-30,high
59514P10,2006.0,4.0,-0.01,0.02,59514P10,MICROTUNE,"Microtune, Inc.",high,transcripts_by_company/Microtune_Inc_2006Q4.txt,2006-11-02,2007-01-22,0.0,2007-01-22,high
60783C10,2005.0,2.0,0.18,0.13,60783C10,MODTECH HOLDINGS INC,"Modtech Holdings, Inc",high,transcripts_by_company/Modtech_Holdings_Inc_2005Q2.txt,2005-06-23,2005-06-23,-0.07,2005-06-23,high
85472N1X,2008.0,1.0,0.37,0.41,85472N1X,STANTEC INC,Stantec Inc.,high,transcripts_by_company/Stantec_Inc_2008Q1.txt,2008-02-21,2008-02-21,1.4,2008-02-21,high
80360710,2018.0,3.0,-1.15,-0.28,80360710,SAREPTA THERAPEUTICS INC,"Sarepta Therapeutics, Inc.",high,transcripts_by_company/Sarepta_Therapeutics_Inc_2018Q3.txt,2018-08-08,2018-08-08,-1.67,2018-08-08,high
27943Q10,2011.0,3.0,0.09,0.1,27943Q10,EDELMAN FINANCIAL GROUP INC,Edelman Financial Group,high,transcripts_by_company/Edelman_Financial_Group_2011Q3.txt,2011-08-09,2011-08-09,0.13,2011-08-09,high
59408710,2004.0,2.0,0.42,0.37,59408710,MICHAELS STORES INC,Michaels Stores,high,transcripts_by_company/Michaels_Stores_2004Q2.txt,2004-05-26,2004-05-26,0.42,2004-05-26,high
92923610,2009.0,4.0,0.56,0.49,92923610,WD 40 CO,WD-40 Company,high,transcripts_by_company/WD-40_Company_2009Q4.txt,2009-10-14,2009-10-14,1.58,2009-10-14,high
87945510,2018.0,2.0,-0.54,-0.28,87945510,TELENAV INC,"Telenav, Inc.",high,transcripts_by_company/Telenav_Inc_2018Q2.txt,2018-05-03,2018-05-03,-0.58,2018-05-03,high
17206210,2008.0,4.0,0.57,0.65,17206210,CINCINNATI FINANCIAL CORP,Cincinnati Financial Corporation,high,transcripts_by_company/Cincinnati_Financial_Corporation_2008Q4.txt,2008-10-29,2008-10-29,0.45,2008-10-29,high
91290910,2005.0,4.0,1.15,1.63,91290910,UNITED STATES STEEL CORP,United States Steel Corp.,high,transcripts_by_company/United_States_Steel_Corp_2005Q4.txt,2005-10-25,2005-10-25,0.82,2005-10-25,high
44106010,2011.0,1.0,0.93,0.99,44106010,HOSPIRA INC,Hospira,high,transcripts_by_company/Hospira_2011Q1.txt,2011-02-02,2011-02-02,3.31,2011-02-02,high
98302410,2008.0,2.0,0.91,0.87,98302410,WYETH,Wyeth,high,transcripts_by_company/Wyeth_2008Q2.txt,2008-04-22,2008-04-22,0.94,2008-04-22,high
58502B10,2011.0,2.0,1.15,1.22,58502B10,MEDNAX INC,"MEDNAX, Inc.",high,transcripts_by_company/MEDNAX_Inc_2011Q2.txt,2011-05-03,2011-05-03,0.94,2011-05-03,high
47023A10,2012.0,1.0,-0.03,-0.03,47023A10,JAMBA INC,"Jamba, Inc.",high,transcripts_by_company/Jamba_Inc_2012Q1.txt,2012-03-07,2012-03-07,-0.16,2012-03-07,high
98391910,2003.0,4.0,0.19,0.17,98391910,XILINX INC,Xilinx,high,transcripts_by_company/Xilinx_2003Q4.txt,2003-10-16,2003-10-16,0.16,2003-10-16,high
46266A10,2022.0,1.0,0.22,0.28,46266A10,IRADIMED CORP,IRadimed Corporation,high,transcripts_by_company/IRadimed_Corporation_2022Q1.txt,2022-02-04,2022-02-04,0.83,2022-02-04,high
63618010,2003.0,1.0,0.99,0.78,63618010,NATIONAL FUEL GAS CO N J,National Fuel Gas Company,high,transcripts_by_company/National_Fuel_Gas_Company_2003Q1.txt,2003-01-28,2003-01-27,0.58,2003-01-27,high
46014610,2023.0,3.0,0.64,0.8,46014610,INTL PAPER CO,InRetail Perú Corp.,high,transcripts_by_company/InRetail_Perú_Corp_2023Q3.txt,2023-08-16,2023-10-26,0.64,2023-10-26,high
87305R10,2020.0,1.0,0.18,0.22,87305R10,TTM TECHNOLOGIES INC,"TTM Technologies, Inc.",high,transcripts_by_company/TTM_Technologies_Inc_2020Q1.txt,2020-02-05,2020-02-05,1.13,2020-02-05,high
40521710,2004.0,2.0,0.14,0.24,40521710,HAIN CELESTIAL GROUP INC,The Hain Celestial Group Inc.,high,transcripts_by_company/The_Hain_Celestial_Group_Inc_2004Q2.txt,2004-05-07,2004-05-07,0.14,2004-05-07,high
44332010,2017.0,2.0,0.36,0.55,44332010,HUB GROUP INC,"Hub Group, Inc.",high,transcripts_by_company/Hub_Group_Inc_2017Q2.txt,2017-04-26,2017-04-26,0.34,2017-04-26,high
95810210,2013.0,2.0,1.96,1.8,95810210,WESTERN DIGITAL CORP,Western Digital Corp,high,transcripts_by_company/Western_Digital_Corp_2013Q2.txt,2013-04-24,2013-04-24,2.1,2013-04-24,high
R0046B10,2023.0,3.0,-0.37,-0.12,R0046B10,AKASTOR ASA,Akastor ASA,high,transcripts_by_company/Akastor_ASA_2023Q3.txt,2023-07-13,2023-07-13,0.05,2023-07-13,high
05275N10,2009.0,2.0,-0.03,-0.05,05275N10,AUTOBYTEL.COM INC,Autobytel.com,high,transcripts_by_company/Autobytelcom_2009Q2.txt,2009-04-23,2009-04-23,-0.01,2009-04-23,high
82568P30,2007.0,4.0,0.63,0.59,82568P30,SHUTTERFLY INC,"Shutterfly, Inc.",high,transcripts_by_company/Shutterfly_Inc_2007Q4.txt,2007-10-30,2007-10-30,-0.14,2007-10-30,high
28176E10,2010.0,3.0,0.43,0.85,28176E10,EDWARDS LIFESCIENCES CORP,Edwards Lifesciences,high,transcripts_by_company/Edwards_Lifesciences_2010Q3.txt,2010-07-21,2010-07-21,0.46,2010-07-21,high
59511210,2015.0,4.0,0.24,0.83,59511210,MICRON TECHNOLOGY INC,"Micron Technology, Inc.",high,transcripts_by_company/Micron_Technology_Inc_2015Q4.txt,2015-10-01,2015-10-01,2.69,2015-10-01,high
62548M10,2021.0,4.0,0.04,0.04,62548M10,MULTIPLAN CORP,Multiplan Empreendimentos Imobiliários S.A.,high,transcripts_by_company/Multiplan_Empreendimentos_Imobiliários_SA_2021Q4.txt,2021-10-28,2021-11-03,0.12,2021-11-03,high
86844710,2011.0,3.0,,,86844710,SUPERMEDIA INC,Supermedia LLC,high,transcripts_by_company/Supermedia_LLC_2011Q3.txt,2011-08-02,2011-08-02,,2011-08-02,high
30263510,2014.0,3.0,0.23,0.25,30263510,FS INVESTMENT CORP,Globaltrans Investment PLC,high,transcripts_by_company/Globaltrans_Investment_PLC_2014Q3.txt,2014-09-02,2014-11-10,0.23,2014-11-10,high
49373210,2003.0,1.0,0.01,0.01,49373210,KFORCE INC,Kforce,high,transcripts_by_company/Kforce_2003Q1.txt,2003-02-05,2003-02-05,-0.42,2003-02-05,high
56790810,2020.0,1.0,0.23,0.29,56790810,MARINEMAX INC,"MarineMax, Inc.",high,transcripts_by_company/MarineMax_Inc_2020Q1.txt,2020-01-23,2020-01-23,0.41,2020-01-23,high
14886710,2002.0,4.0,0.31,0.37,14886710,CATALINA MARKETING,Catalina Marketing Corp.,high,transcripts_by_company/Catalina_Marketing_Corp_2002Q4.txt,2002-10-01,2002-10-18,0.23,2002-10-18,high
20588710,2017.0,4.0,0.55,0.54,20588710,CONAGRA BRANDS INC,"Conagra Brands, Inc.",high,transcripts_by_company/Conagra_Brands_Inc_2017Q4.txt,2017-11-14,2017-12-21,0.55,2017-12-21,high
00086T10,2006.0,1.0,0.01,0.1,00086T10,AC MOORE ARTS & CRAFTS INC,A.C. Moore Arts &amp; Crafts,high,transcripts_by_company/AC_Moore_Arts_and_Crafts_2006Q1.txt,2006-02-23,2006-02-23,0.5,2006-02-23,high
45247Q10,2010.0,2.0,,0.16,45247Q10,IMERGENT INC,"iMergent, Inc.",high,transcripts_by_company/iMergent_Inc_2010Q2.txt,2010-05-04,2010-05-04,,2010-05-04,high
W9629710,2023.0,1.0,5.58,0.0,W9629710,TRELLEBORG AB,Trelleborg AB (publ),high,transcripts_by_company/Trelleborg_AB_publ_2023Q1.txt,2023-01-27,2023-01-27,19.02,2023-01-27,high
68111610,2022.0,4.0,0.37,0.4,68111610,OLLIE'S BARGAIN OUTLET HOLDINGS,"Ollie's Bargain Outlet Holdings, Inc.",high,transcripts_by_company/Ollies_Bargain_Outlet_Holdings_Inc_2022Q4.txt,2021-12-02,2021-12-02,0.34,2021-12-02,high
26969P10,2012.0,1.0,0.2,0.04,26969P10,EAGLE MATERIALS INC,Eagle Materials Inc,high,transcripts_by_company/Eagle_Materials_Inc_2012Q1.txt,2012-02-02,2012-02-02,0.2,2012-02-02,high
Y2188B10,2014.0,3.0,0.39,0.41,Y2188B10,DYNAGAS LNG PARTNERS LP,Dynagas LNG Partners LP,high,transcripts_by_company/Dynagas_LNG_Partners_LP_2014Q3.txt,2014-08-06,2014-08-06,0.33,2014-08-06,high
68381820,2005.0,3.0,0.23,,68381820,OPTELECOM INC,Optelecom-NKF,high,transcripts_by_company/Optelecom-NKF_2005Q3.txt,2005-08-12,2005-08-10,0.15,2005-08-10,high
22788C10,2021.0,2.0,0.1,0.03,22788C10,CROWDSTRIKE HOLDINGS INC,"CrowdStrike Holdings, Inc.",high,transcripts_by_company/CrowdStrike_Holdings_Inc_2021Q2.txt,2021-04-08,2021-06-03,0.1,2021-06-03,high
01538410,2010.0,4.0,0.42,-0.27,01538410,ALEXZA PHARMACEUTICALS INC,"Alexza Pharmaceuticals, Inc.",high,transcripts_by_company/Alexza_Pharmaceuticals_Inc_2010Q4.txt,2010-10-11,2010-11-09,-0.01,2010-11-09,high
29460X10,2020.0,1.0,0.08,0.6,29460X10,EQUITY BANCSHARES INC,"Equity Bancshares, Inc.",high,transcripts_by_company/Equity_Bancshares_Inc_2020Q1.txt,2020-01-24,2020-01-23,1.61,2020-01-23,high
57648520,2018.0,2.0,0.41,0.32,57648520,MATADOR RESOURCES CO,Matador Resources Company,high,transcripts_by_company/Matador_Resources_Company_2018Q2.txt,2018-06-07,2018-08-01,0.41,2018-08-01,high
Y2718310,2017.0,3.0,,,Y2718310,GLOBAL SHIP LEASE INC,"Global Ship Lease, Inc.",high,transcripts_by_company/Global_Ship_Lease_Inc_2017Q3.txt,2017-07-31,2017-07-31,,2017-07-31,high
08930210,2009.0,3.0,0.35,0.26,08930210,BIG LOTS INC,"Big Lots, Inc.",high,transcripts_by_company/Big_Lots_Inc_2009Q3.txt,2009-08-25,2009-08-25,0.35,2009-08-25,high
56584910,2012.0,3.0,0.65,0.95,56584910,MARATHON OIL CORP,Marathon Oil Corporation,high,transcripts_by_company/Marathon_Oil_Corporation_2012Q3.txt,2012-08-01,2012-08-01,0.59,2012-08-01,high
69562K10,2014.0,2.0,,-0.06,69562K10,PAIN THERAPEUTICS INC,"Pain Therapeutics, Inc.",high,transcripts_by_company/Pain_Therapeutics_Inc_2014Q2.txt,2014-05-06,2014-05-06,,2014-05-06,high
18914U10,2021.0,1.0,0.15,0.1,18914U10,CLOUDERA INC,"Cloudera, Inc.",high,transcripts_by_company/Cloudera_Inc_2021Q1.txt,2021-03-10,2021-03-10,0.45,2021-03-10,high
88268110,2019.0,4.0,0.61,0.5,88268110,TEXAS ROADHOUSE INC,"Texas Roadhouse, Inc.",high,transcripts_by_company/Texas_Roadhouse_Inc_2019Q4.txt,2019-10-28,2019-10-28,0.52,2019-10-28,high
60782810,2022.0,3.0,0.48,0.36,60782810,MODINE MANUFACTURING CO,Modine Manufacturing Company,high,transcripts_by_company/Modine_Manufacturing_Company_2022Q3.txt,2022-08-04,2022-08-03,0.32,2022-08-03,high
05493710,2013.0,1.0,0.69,0.7,05493710,BB&T CORP,BB&amp;T Corporation,high,transcripts_by_company/BBandT_Corporation_2013Q1.txt,2013-03-05,2013-04-18,0.69,2013-04-18,high
85524410,2018.0,4.0,0.68,0.67,85524410,STARBUCKS CORP,Starbucks Corporation,high,transcripts_by_company/Starbucks_Corporation_2018Q4.txt,2018-11-01,2018-11-01,2.42,2018-11-01,high
22747810,2009.0,1.0,-0.12,0.09,22747810,AT CROSS CO,A.T. Cross Company,high,transcripts_by_company/AT_Cross_Company_2009Q1.txt,2009-02-25,2009-02-25,0.4,2009-02-25,high
12642X10,2015.0,2.0,,0.04,12642X10,CTC MEDIA INC,"CTC Media, Inc.",high,transcripts_by_company/CTC_Media_Inc_2015Q2.txt,2015-04-30,2015-04-30,0.05,2015-04-30,high
85891210,2019.0,3.0,0.8,0.89,85891210,STERICYCLE INC,"Stericycle, Inc.",high,transcripts_by_company/Stericycle_Inc_2019Q3.txt,2019-08-01,2019-08-01,0.56,2019-08-01,high
05675210,2023.0,3.0,20.4,17.6,05675210,BAIDU INC,"Baidu, Inc.",high,transcripts_by_company/Baidu_Inc_2023Q3.txt,2023-08-22,2023-08-22,22.55,2023-08-22,high
13959410,2013.0,2.0,0.83,0.79,13959410,CAPELLA EDUCATION CO,Capella Education Company,high,transcripts_by_company/Capella_Education_Company_2013Q2.txt,2013-04-23,2013-04-23,0.7,2013-04-23,high
13119310,2017.0,3.0,0.05,-0.01,13119310,CALLAWAY GOLF CO,Callaway Golf Company,high,transcripts_by_company/Callaway_Golf_Company_2017Q3.txt,2017-08-03,2017-08-03,0.34,2017-08-03,high
R6317910,2019.0,1.0,-16.4,-39.82,R6317910,NORWEGIAN AIR SHUTTLE AS,Norwegian Air Shuttle ASA,high,transcripts_by_company/Norwegian_Air_Shuttle_ASA_2019Q1.txt,2019-02-07,2019-02-07,-10.99,2019-02-07,high
20440T20,2009.0,1.0,0.35,,20440T20,COMPANHIA BRASILEIRA DE DISTRIBC,Companhia Brasileira de Distribuicao,high,transcripts_by_company/Companhia_Brasileira_de_Distribuicao_2009Q1.txt,2009-03-04,2009-03-03,1.3,2009-03-03,high
67421510,2018.0,1.0,0.1,-0.01,67421510,OASIS PETROLEUM INC,Oasis Petroleum Inc.,high,transcripts_by_company/Oasis_Petroleum_Inc_2018Q1.txt,2018-02-28,2018-02-27,0.02,2018-02-27,high
25859810,2008.0,4.0,0.48,0.21,25859810,DOUBLE-TAKE SOFTWARE INC,"Double-Take Software, Inc.",high,transcripts_by_company/Double-Take_Software_Inc_2008Q4.txt,2008-10-28,2008-10-28,0.16,2008-10-28,high
00164V10,2018.0,1.0,2.65,2.17,00164V10,AMC NETWORKS INC,AMC Networks Inc.,high,transcripts_by_company/AMC_Networks_Inc_2018Q1.txt,2018-03-01,2018-03-01,7.37,2018-03-01,high
38255010,2016.0,3.0,1.17,1.22,38255010,GOODYEAR TIRE  RUBBER CO,Goodyear Tire &amp; Rubber Company,high,transcripts_by_company/Goodyear_Tire_and_Rubber_Company_2016Q3.txt,2016-07-27,2016-07-27,1.16,2016-07-27,high
45245A10,2012.0,2.0,-0.32,-0.24,45245A10,IMATION CORPORATION,Imation Corp,high,transcripts_by_company/Imation_Corp_2012Q2.txt,2012-04-24,2012-04-24,-0.34,2012-04-24,high
13313110,2015.0,4.0,0.67,0.47,13313110,CAMDEN PROPERTY TRUST,Camden Property Trust,high,transcripts_by_company/Camden_Property_Trust_2015Q4.txt,2015-10-30,2015-10-29,0.41,2015-10-29,high
83570H10,2022.0,3.0,-0.5,0.24,83570H10,SONOS INC,"Sonos, Inc.",high,transcripts_by_company/Sonos_Inc_2022Q3.txt,2022-08-10,2022-08-10,-0.005,2022-08-10,high
00770C10,2017.0,1.0,0.39,0.57,00770C10,ADVANCED EMISSIONS SOLUTIONS INC,"Advanced Emissions Solutions, Inc.",high,transcripts_by_company/Advanced_Emissions_Solutions_Inc_2017Q1.txt,2017-03-29,2017-03-13,1.58,2017-03-13,high
30224T8X,2005.0,3.0,0.37,,30224T8X,EXTENDICARE INC,"Extendicare, Inc.",high,transcripts_by_company/Extendicare_Inc_2005Q3.txt,2005-08-05,2005-08-04,0.297,2005-08-04,high
42722X10,2003.0,3.0,0.37,0.31,42722X10,HERITAGE FINANCIAL CORP,Heritage Financial,high,transcripts_by_company/Heritage_Financial_2003Q3.txt,2003-07-23,2003-07-22,0.319,2003-07-22,high
26924610,2005.0,3.0,0.28,0.25,26924610,E*TRADE FINANCIAL CORP,E*TRADE Financial Corp.,high,transcripts_by_company/ETRADE_Financial_Corp_2005Q3.txt,2005-07-20,2005-07-20,0.27,2005-07-20,high
87157B10,2011.0,2.0,0.21,0.19,87157B10,SYNCHRONOSS TECHNOLOGIES INC,"Synchronoss Technologies, Inc.",high,transcripts_by_company/Synchronoss_Technologies_Inc_2011Q2.txt,2011-05-03,2011-05-03,0.2,2011-05-03,high
87966410,2010.0,3.0,0.14,0.08,87966410,TELLABS INC,Tellabs,high,transcripts_by_company/Tellabs_2010Q3.txt,2010-07-27,2010-07-27,0.16,2010-07-27,high
64602510,2010.0,3.0,-0.03,-0.07,64602510,NEW JERSEY RESOURCES CORP,New Jersey Resources,high,transcripts_by_company/New_Jersey_Resources_2010Q3.txt,2010-08-04,2010-08-04,0.28,2010-08-04,high
12812610,2013.0,1.0,0.16,0.79,12812610,CALAMP CORP,CalAmp Corp.,high,transcripts_by_company/CalAmp_Corp_2013Q1.txt,2013-03-06,2013-04-25,0.68,2013-04-25,high
01880410,2006.0,3.0,1.15,1.18,01880410,ALLIANT TECHSYSTEMS INC,Alliant Techsystems Inc.,high,transcripts_by_company/Alliant_Techsystems_Inc_2006Q3.txt,2006-08-03,2006-08-03,1.09,2006-08-03,high
36357610,2019.0,3.0,0.8,0.89,36357610,ARTHUR J GALLAGHER & CO,Arthur J. Gallagher &amp; Co.,high,transcripts_by_company/Arthur_J_Gallagher_and_Co_2019Q3.txt,2019-07-25,2019-07-25,0.65,2019-07-25,high
09371210,2019.0,2.0,-0.13,-0.07,09371210,BLOOM ENERGY CORP,Bloom Energy Corporation,high,transcripts_by_company/Bloom_Energy_Corporation_2019Q2.txt,2019-05-06,2019-05-06,-0.22,2019-05-06,high
69366A10,2004.0,3.0,0.13,0.14,69366A10,PSS WORLD MEDICAL INC,"PSS World Medical, Inc.",high,transcripts_by_company/PSS_World_Medical_Inc_2004Q3.txt,2004-07-29,2004-07-28,0.09,2004-07-28,high
31792310,2015.0,1.0,0.88,0.94,31792310,FINISH LINE INC,"The Finish Line, Inc.",high,transcripts_by_company/The_Finish_Line_Inc_2015Q1.txt,2015-03-27,2015-03-27,1.67,2015-03-27,high
78411710,2011.0,1.0,0.29,0.3,78411710,SEI CORP,SEI Investments Inc.,high,transcripts_by_company/SEI_Investments_Inc_2011Q1.txt,2011-01-26,2011-01-26,1.07,2011-01-26,high
L8681T10,2021.0,4.0,-0.21,-0.34,L8681T10,SPOTIFY TECHNOLOGY SA,Spotify Technology S.A.,high,transcripts_by_company/Spotify_Technology_SA_2021Q4.txt,2021-10-27,2021-10-27,-0.41,2021-10-27,high
92047K10,2012.0,1.0,-0.17,0.17,92047K10,VALUEVISION MEDIA INC,"ValueVision Media, Inc.",high,transcripts_by_company/ValueVision_Media_Inc_2012Q1.txt,2012-03-15,2012-03-15,-0.48,2012-03-15,high
90333H10,2004.0,1.0,0.22,0.24,90333H10,U.S.I. HOLDINGS,U.S.I. Holdings Corporation,high,transcripts_by_company/USI_Holdings_Corporation_2004Q1.txt,2004-02-13,2004-02-12,0.93,2004-02-12,high
31792310,2011.0,4.0,0.11,0.1,31792310,FINISH LINE INC,"Finish Line, Inc.",high,transcripts_by_company/Finish_Line_Inc_2011Q4.txt,2011-12-22,2011-12-21,0.11,2011-12-21,high
78430510,2021.0,2.0,0.69,0.73,78430510,SJW CORP,SJW Group,high,transcripts_by_company/SJW_Group_2021Q2.txt,2021-04-29,2021-04-28,0.09,2021-04-28,high
25260310,2009.0,1.0,0.37,0.27,25260310,DIAMOND FOODS INC,"Diamond Foods, Inc.",high,transcripts_by_company/Diamond_Foods_Inc_2009Q1.txt,2009-03-11,2009-03-11,0.37,2009-03-11,high
