filepath,cusip,ticker,company_name,eps_actual,eps_forecast
/Users/vazea/Desktop/NNW/transcripts_by_company/CEDAR_FAIR_LP_2012Q3.txt,15018510,FUN,CEDAR FAIR LP,2.51,2.92
/Users/vazea/Desktop/NNW/transcripts_by_company/BAXTER_INTERNATIONAL_INC_2006Q1.txt,07181310,BAX,BAXTER INTERNATIONAL INC,0.43,0.41
/Users/vazea/Desktop/NNW/transcripts_by_company/ELECTRONIC_ARTS_INC_2020Q3.txt,28551210,EA,ELECTRONIC ARTS INC,2.52,2.5
/Users/vazea/Desktop/NNW/transcripts_by_company/IPASS_INC_2008Q4.txt,46261V10,IPAS,IPASS INC,0.02,0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/FINISH_LINE_INC_2009Q4.txt,31792310,FINL,FINISH LINE INC,0.46,0.4
/Users/vazea/Desktop/NNW/transcripts_by_company/PARADYNE_NETWORKS_INC_2002Q2.txt,69911G10,PDYN,PARADYNE NETWORKS INC.,-0.07,-0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/VERMILLION_INC_2016Q4.txt,92407M20,VRML,VERMILLION INC,-0.29,-0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/WATTS_WATER_TECHNOLOGIES_INC_2005Q3.txt,94274910,WTS,WATTS WATER TECHNOLOGIES INC,0.41,0.44
/Users/vazea/Desktop/NNW/transcripts_by_company/TD_BANKNORTH_INC_2006Q4.txt,87235A10,BNK,TD BANKNORTH INC,2.13,2.13
/Users/vazea/Desktop/NNW/transcripts_by_company/FABRINET_2014Q3_1.txt,G3323L10,FN,FABRINET,0.34,0.33
/Users/vazea/Desktop/NNW/transcripts_by_company/CLEARWATER_ANALYTICS_HOLDINGS_IN_2022Q3.txt,18512310,CWAN,CLEARWATER ANALYTICS HOLDINGS IN,0.06,0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/LINDSAY_CORP_2017Q4.txt,53555510,LNN,LINDSAY CORP,2.17,2.2
/Users/vazea/Desktop/NNW/transcripts_by_company/SINCLAIR_BROADCAST_GROUP_INC_2005Q1.txt,82922610,SBGI,SINCLAIR BROADCAST GROUP INC,0.07,-0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/DOMTAR_CORP_2014Q2.txt,25755920,UFS,DOMTAR CORP,0.61,0.87
/Users/vazea/Desktop/NNW/transcripts_by_company/GULFPORT_ENERGY_CORP_2007Q2.txt,40263530,GPOR,GULFPORT ENERGY CORP,0.26,0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/SEI_INVESTMENTS_CO_2019Q4.txt,78411710,SEIC,SEI INVESTMENTS CO,3.24,3.25
/Users/vazea/Desktop/NNW/transcripts_by_company/CLOROX_CO_2017Q1.txt,18905410,CLX,CLOROX CO,1.32,1.41
/Users/vazea/Desktop/NNW/transcripts_by_company/XPEL_INC_2023Q1.txt,98379L10,XPEL,XPEL INC,0.41,0.38
/Users/vazea/Desktop/NNW/transcripts_by_company/MAGNACHIP_SEMICONDUCTOR_CORP_2013Q1_1.txt,55933J20,MX,MAGNACHIP SEMICONDUCTOR CORP,0.53,0.47
/Users/vazea/Desktop/NNW/transcripts_by_company/INTERPARFUMS_INC_2015Q4.txt,45833410,IPAR,INTERPARFUMS INC,0.98,0.99
/Users/vazea/Desktop/NNW/transcripts_by_company/WESTROCK_CO_2016Q4.txt,96145D10,WRK,WESTROCK CO,2.53,5.08
/Users/vazea/Desktop/NNW/transcripts_by_company/APTINYX_INC_2019Q2.txt,03836N10,APTX,APTINYX INC,-0.36,-0.51
/Users/vazea/Desktop/NNW/transcripts_by_company/OLYMPIC_STEEL_INC_2006Q2.txt,68162K10,ZEUS,OLYMPIC STEEL INC,0.89,0.88
/Users/vazea/Desktop/NNW/transcripts_by_company/GOGO_INC_2014Q3.txt,38046C10,GOGO,GOGO INC,-0.29,-0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/OMEROS_CORP_2023Q1.txt,68214310,OMER,OMEROS CORP,-0.54,-0.56
/Users/vazea/Desktop/NNW/transcripts_by_company/HURON_CONSULTING_GROUP_INC_2014Q3.txt,44746210,HURN,HURON CONSULTING GROUP INC,0.62,0.67
/Users/vazea/Desktop/NNW/transcripts_by_company/BANKUNITED_INC_2016Q1.txt,06652K10,BKU,BANKUNITED INC,0.51,0.52
/Users/vazea/Desktop/NNW/transcripts_by_company/ROHM_HAAS_CO_2002Q1.txt,77537110,ROH,ROHM & HAAS CO,0.41,0.38
/Users/vazea/Desktop/NNW/transcripts_by_company/CENTURY_ALUMINUM_CO_2022Q4.txt,15643110,CENX,CENTURY ALUMINUM CO,0.26,-0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/ADVANCE_AUTO_PARTS_INC_2013Q4.txt,00751Y10,AAP,ADVANCE AUTO PARTS INC,5.32,5.45
/Users/vazea/Desktop/NNW/transcripts_by_company/VALLEY_NATIONAL_BANCORP_2022Q4.txt,91979410,VLY,VALLEY NATIONAL BANCORP,1.31,1.31
/Users/vazea/Desktop/NNW/transcripts_by_company/NATUS_MEDICAL_INC_2016Q1.txt,63905010,BABY,NATUS MEDICAL INC,0.34,0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/MONGODB_INC_2021Q4.txt,60937P10,MDB,MONGODB INC,-0.99,-1.05
/Users/vazea/Desktop/NNW/transcripts_by_company/CORNING_INC_2014Q2.txt,21935010,GLW,CORNING INC,0.37,0.38
/Users/vazea/Desktop/NNW/transcripts_by_company/NRG_ENERGY_INC_2012Q3.txt,62937750,NRG,NRG ENERGY INC,0.27,0.52
/Users/vazea/Desktop/NNW/transcripts_by_company/SPX_FLOW_INC_2019Q2.txt,78469X10,FLOW,SPX FLOW INC,0.39,0.48
/Users/vazea/Desktop/NNW/transcripts_by_company/TTM_TECHNOLOGIES_INC_2012Q4.txt,87305R10,TTMI,TTM TECHNOLOGIES INC,0.87,0.8
/Users/vazea/Desktop/NNW/transcripts_by_company/REWALK_ROBOTICS_LTD_2021Q2.txt,M8216Q20,RWLK,REWALK ROBOTICS LTD,-0.07,-0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/AWARE_INC_2008Q4.txt,05453N10,AWRE,AWARE INC,0.07,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/DELTA_AIR_LINES_INC_2007Q4.txt,24736170,DAL,DELTA AIR LINES INC,1.06,1.06
/Users/vazea/Desktop/NNW/transcripts_by_company/MARRONE_BIO_INNOVATIONS_INC_2018Q2.txt,57165B10,MBII,MARRONE BIO INNOVATIONS INC,-0.04,-0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/PLBY_GROUP_INC_2022Q3.txt,72814P10,PLBY,PLBY GROUP INC,-5.65,-0.15
/Users/vazea/Desktop/NNW/transcripts_by_company/TTM_TECHNOLOGIES_INC_2004Q3.txt,87305R10,TTMI,TTM TECHNOLOGIES INC,0.19,0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/FLANDERS_CORPORATION_2009Q2.txt,33849410,FLDR,FLANDERS CORPORATION,0.09,0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/HARROW_INC_2023Q1.txt,41585810,HROW,HARROW INC,-0.22,-0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/HELMERICH_AND_PAYNE_INC_2012Q1.txt,42345210,HP,HELMERICH AND PAYNE INC,1.29,1.16
/Users/vazea/Desktop/NNW/transcripts_by_company/FULGENT_GENETICS_INC_2022Q2.txt,35966410,FLGT,FULGENT GENETICS INC,0.78,0.72
/Users/vazea/Desktop/NNW/transcripts_by_company/TOWN_SPORTS_INTERNATNL_HLDGS_INC_2012Q3.txt,89214A10,CLUB,TOWN SPORTS INTERNATNL HLDGS INC,0.15,0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/EVERCORE_INC_2010Q4.txt,29977A10,EVR,EVERCORE INC,0.94,0.93
/Users/vazea/Desktop/NNW/transcripts_by_company/WPX_ENERGY_INC_2012Q3.txt,98212B10,WPX,WPX ENERGY INC,-0.23,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/TELOS_CORP_2022Q4.txt,87969B10,TLS,TELOS CORP,0.19,0.12
/Users/vazea/Desktop/NNW/transcripts_by_company/WW_GRAINGER_INC_2017Q4.txt,38480210,GWW,WW GRAINGER INC,11.46,10.72
/Users/vazea/Desktop/NNW/transcripts_by_company/IDT_CORP_2012Q3.txt,44894750,IDT,IDT CORP,0.19,0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/RUTHS_HOSPITALITY_GROUP_INC_2022Q2.txt,78333210,RUTH,RUTH'S HOSPITALITY GROUP INC,0.44,0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/GLOBAL_PARTNERS_LP_2021Q2.txt,37946R10,GLP,GLOBAL PARTNERS LP,0.23,0.45
/Users/vazea/Desktop/NNW/transcripts_by_company/NMT_MEDICAL_INC_2008Q1.txt,62929410,NMTI,NMT MEDICAL INC,-0.3,-0.36
/Users/vazea/Desktop/NNW/transcripts_by_company/TRUEBLUE_INC_2011Q3.txt,89785X10,TBI,TRUEBLUE INC,0.33,0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/AMICUS_THERAPEUTICS_INC_2021Q3.txt,03152W10,FOLD,AMICUS THERAPEUTICS INC,-0.19,-0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/ULTRA_CLEAN_HOLDINGS_INC_2017Q4.txt,90385V10,UCTT,ULTRA CLEAN HOLDINGS INC,2.34,2.32
/Users/vazea/Desktop/NNW/transcripts_by_company/AMERICAN_PUBLIC_EDUCATION_INC_2008Q4.txt,02913V10,APEI,AMERICAN PUBLIC EDUCATION INC,0.86,0.82
/Users/vazea/Desktop/NNW/transcripts_by_company/TPI_COMPOSITES_INC_2020Q4.txt,87266J10,TPIC,TPI COMPOSITES INC,-0.54,-0.77
/Users/vazea/Desktop/NNW/transcripts_by_company/CENTURY_CASINOS_INC_2010Q2.txt,15649210,CNTY,CENTURY CASINOS INC,0.0,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/TEMPUR_SEALY_INTERNATIONAL_INC_2022Q1.txt,88023U10,TPX,TEMPUR SEALY INTERNATIONAL INC,0.69,0.6
/Users/vazea/Desktop/NNW/transcripts_by_company/SHOPIFY_INC_2022Q3.txt,82509L10,SHOP,SHOPIFY INC,-0.02,-0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/CMS_ENERGY_CORP_2020Q2.txt,12589610,CMS,CMS ENERGY CORP,0.49,0.36
/Users/vazea/Desktop/NNW/transcripts_by_company/INPHI_CORP_2018Q2.txt,45772F10,IPHI,INPHI CORP,0.15,0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/MASIMO_CORP_2020Q4_1.txt,57479510,MASI,MASIMO CORP,3.6,3.49
/Users/vazea/Desktop/NNW/transcripts_by_company/LESLIES_INC_2021Q4.txt,52706410,LESL,LESLIE'S INC,0.85,0.83
/Users/vazea/Desktop/NNW/transcripts_by_company/INTERSTATE_HOTELS_RESORTS_INC_2007Q1.txt,46088S10,IHR,INTERSTATE HOTELS & RESORTS INC,0.02,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/ENTERGY_CORP_2002Q1.txt,29364G10,ETR,ENTERGY CORP,0.8,0.76
/Users/vazea/Desktop/NNW/transcripts_by_company/DAKTRONICS_INC_2013Q1.txt,23426410,DAKT,DAKTRONICS INC,0.16,0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/TUTOR_PERINI_CORP_2010Q4.txt,90110910,TPC,TUTOR PERINI CORP,2.13,2.18
/Users/vazea/Desktop/NNW/transcripts_by_company/OLLIES_BARGAIN_OUTLET_HOLDINGS_2017Q1.txt,68111610,OLLI,OLLIE'S BARGAIN OUTLET HOLDINGS,0.2,0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/TREEHOUSE_FOODS_INC_2008Q1.txt,89469A10,THS,TREEHOUSE FOODS INC,0.34,0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/APOLLO_INVESTMENT_CORP_2013Q3.txt,03761U10,AINV,APOLLO INVESTMENT CORP,0.21,0.2
/Users/vazea/Desktop/NNW/transcripts_by_company/HCI_GROUP_INC_2020Q2.txt,40416E10,HCI,HCI GROUP INC,0.86,0.48
/Users/vazea/Desktop/NNW/transcripts_by_company/FORTRESS_INVESTMENT_GROUP_LLC_2011Q3.txt,34958B10,FIG,FORTRESS INVESTMENT GROUP LLC,0.08,0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/LABORATORY_CORPORATION_OF_AMERIC_2021Q1.txt,50540R40,LH,LABORATORY CORPORATION OF AMERIC,8.79,7.36
/Users/vazea/Desktop/NNW/transcripts_by_company/HUDSON_PACIFIC_PROPERTIES_INC_2016Q1.txt,44409710,HPP,HUDSON PACIFIC PROPERTIES INC,0.03,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/ALASKA_AIR_GROUP_INC_2021Q4.txt,01165910,ALK,ALASKA AIR GROUP INC,-2.03,-2.05
/Users/vazea/Desktop/NNW/transcripts_by_company/CENTENE_CORP_2021Q3.txt,15135B10,CNC,CENTENE CORP,1.26,1.25
/Users/vazea/Desktop/NNW/transcripts_by_company/ANAREN_INC_2010Q2.txt,03274410,ANEN,ANAREN INC,0.22,0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/CERUS_CORP_2010Q1.txt,15708510,CERS,CERUS CORP,-0.13,-0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/ADOBE_INC_2019Q2.txt,00724F10,ADBE,ADOBE INC,1.83,1.77
/Users/vazea/Desktop/NNW/transcripts_by_company/BJS_RESTAURANTS_INC_2007Q1.txt,09180C10,BJRI,BJ'S RESTAURANTS INC,0.11,0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/GREAT_ELM_CAPITAL_CORP_2022Q2.txt,39032070,GECC,GREAT ELM CAPITAL CORP,0.23,0.21
/Users/vazea/Desktop/NNW/transcripts_by_company/ANADIGICS_INC_2004Q1.txt,03251510,ANAD,ANADIGICS INC,-0.4,-0.4
/Users/vazea/Desktop/NNW/transcripts_by_company/BEAZER_HOMES_USA_INC_2019Q1.txt,07556Q88,BZH,BEAZER HOMES USA INC,0.09,0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/PROOFPOINT_INC_2013Q2.txt,74342410,PFPT,PROOFPOINT INC,-0.07,-0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/NTELOS_HOLDINGS_CORP_2012Q2.txt,67020Q30,NTLS,NTELOS HOLDINGS CORP,0.26,0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/QLOGIC_CORP_2008Q3.txt,74727710,QLGC,QLOGIC CORP,0.3,0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/SUBURBAN_PROPANE_PARTNERS_LP_2022Q1.txt,86448210,SPH,SUBURBAN PROPANE PARTNERS LP,0.34,0.62
/Users/vazea/Desktop/NNW/transcripts_by_company/J_C_PENNEY_COMPANY_INC_2017Q1.txt,70816010,JCP,J C PENNEY COMPANY INC,-0.32,-0.36
/Users/vazea/Desktop/NNW/transcripts_by_company/RADNET_INC_2019Q2.txt,75049110,RDNT,RADNET INC,0.1,0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/ONCONOVA_THERAPEUTICS_INC_2019Q4.txt,68232V40,ONTX,ONCONOVA THERAPEUTICS INC,-1.49,-2.04
/Users/vazea/Desktop/NNW/transcripts_by_company/DUCK_CREEK_TECHNOLOGIES_INC_2021Q2.txt,26412010,DCT,DUCK CREEK TECHNOLOGIES INC,0.01,-0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/ENSCO_INTERNATIONAL_2007Q2.txt,26874Q10,ESV,ENSCO INTERNATIONAL,1.72,1.65
/Users/vazea/Desktop/NNW/transcripts_by_company/WALMART_INC_2018Q4.txt,93114210,WMT,WALMART INC,4.42,4.45
/Users/vazea/Desktop/NNW/transcripts_by_company/MGM_RESORTS_INTERNATIONAL_2008Q2.txt,55295310,MGM,MGM RESORTS INTERNATIONAL,0.4,0.43
/Users/vazea/Desktop/NNW/transcripts_by_company/NIKE_INC_2016Q3.txt,65410610,NKE,NIKE INC,0.55,0.48
/Users/vazea/Desktop/NNW/transcripts_by_company/KKR_CO_INC_2022Q3.txt,48251W10,KKR,KKR & CO INC,0.92,0.85
/Users/vazea/Desktop/NNW/transcripts_by_company/EXXON_MOBIL_CORP_2020Q3.txt,30231G10,XOM,EXXON MOBIL CORP,-0.18,-0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/TEEKAY_OFFSHORE_PARTNERS_LP_2016Q1.txt,Y8565J10,TOO,TEEKAY OFFSHORE PARTNERS LP,-0.14,0.41
/Users/vazea/Desktop/NNW/transcripts_by_company/PETROQUEST_ENERGY_INC_2009Q2.txt,71674810,PQ,PETROQUEST ENERGY INC,0.18,0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/HEMISPHERE_MEDIA_GROUP_INC_2016Q3.txt,42365Q10,HMTV,HEMISPHERE MEDIA GROUP INC,0.12,0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/HAWAIIAN_HOLDINGS_INC_2014Q2.txt,41987910,HA,HAWAIIAN HOLDINGS INC,0.35,0.34
/Users/vazea/Desktop/NNW/transcripts_by_company/STANDARD_MOTOR_PRODUCTS_INC_2013Q4.txt,85366610,SMP,STANDARD MOTOR PRODUCTS INC,2.32,2.26
/Users/vazea/Desktop/NNW/transcripts_by_company/ENTERCOM_COMMUNICATIONS_CORP_2008Q4.txt,29363910,ETM,ENTERCOM COMMUNICATIONS CORP,-14.05,-2.06
/Users/vazea/Desktop/NNW/transcripts_by_company/CURIS_INCORPORATED_2016Q4.txt,23126910,CRIS,CURIS INCORPORATED,-0.45,-0.46
/Users/vazea/Desktop/NNW/transcripts_by_company/FISERV_INC_2009Q3.txt,33773810,FISV,FISERV INC,0.92,0.92
/Users/vazea/Desktop/NNW/transcripts_by_company/FEDERAL_SIGNAL_CORP_2007Q3.txt,31385510,FSS,FEDERAL SIGNAL CORP,0.1,0.2
/Users/vazea/Desktop/NNW/transcripts_by_company/CONSTANT_CONTACT_INC_2009Q1.txt,21031310,CTCT,CONSTANT CONTACT INC,0.0,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/RPX_CORP_2012Q2.txt,74972G10,RPXC,RPX CORP,0.29,0.22
/Users/vazea/Desktop/NNW/transcripts_by_company/LIGHTPATH_TECHNOLOGIES_INC_2020Q3.txt,53225780,LPTH,LIGHTPATH TECHNOLOGIES INC,0.03,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/WD40_CO_2023Q2.txt,92923610,WDFC,WD-40 CO,1.21,1.01
/Users/vazea/Desktop/NNW/transcripts_by_company/VIEWRAY_INC_2020Q2.txt,92672L10,VRAY,VIEWRAY INC,-0.18,-0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/HOLLY_ENERGY_PARTNERS_LP_2008Q1.txt,43576310,HEP,HOLLY ENERGY PARTNERS LP,0.43,0.52
/Users/vazea/Desktop/NNW/transcripts_by_company/BLUELINX_HOLDINGS_INC_2010Q4.txt,09624H10,BXC,BLUELINX HOLDINGS INC,-1.17,-1.06
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2013Q2.txt,53245710,LLY,ELI LILLY AND CO,1.16,1.0
/Users/vazea/Desktop/NNW/transcripts_by_company/WATERS_CORP_2010Q1.txt,94184810,WAT,WATERS CORP,0.81,0.78
/Users/vazea/Desktop/NNW/transcripts_by_company/CARECOM_INC_2016Q3.txt,14163310,CRCM,CARECOM INC,0.02,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/HARMAN_INTERNATIONAL_INDUSTRIES_2012Q3.txt,41308610,HAR,HARMAN INTERNATIONAL INDUSTRIES,0.74,0.66
/Users/vazea/Desktop/NNW/transcripts_by_company/CHICOS_FAS_INC_2022Q1.txt,16861510,CHS,CHICO'S FAS INC,-0.08,-0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/CARTERS_INC_2023Q3.txt,14622910,CRI,CARTER'S INC,1.84,1.5
/Users/vazea/Desktop/NNW/transcripts_by_company/GLOBAL_SHIP_LEASE_INC_2008Q3.txt,Y2718310,GSL,GLOBAL SHIP LEASE INC,-0.03,0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/ARRAY_BIOPHARMA_INC_2018Q2.txt,04269X10,ARRY,ARRAY BIOPHARMA INC,-0.17,-0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/NVENT_ELECTRIC_PLC_2018Q4.txt,G6700G10,NVT,NVENT ELECTRIC PLC,1.74,1.75
/Users/vazea/Desktop/NNW/transcripts_by_company/HOULIHAN_LOKEY_INC_2022Q3.txt,44159310,HLI,HOULIHAN LOKEY INC,2.9,2.16
/Users/vazea/Desktop/NNW/transcripts_by_company/BEMIS_COMPANY_INC_2017Q1.txt,08143710,BMS,BEMIS COMPANY INC,0.58,0.65
/Users/vazea/Desktop/NNW/transcripts_by_company/ENTERPRISE_PRODUCTS_PARTNERS_LP_2017Q1.txt,29379210,EPD,ENTERPRISE PRODUCTS PARTNERS LP,0.36,0.32
/Users/vazea/Desktop/NNW/transcripts_by_company/ANIKA_THERAPEUTICS_INC_2021Q4.txt,03525510,ANIK,ANIKA THERAPEUTICS INC,0.28,0.4
/Users/vazea/Desktop/NNW/transcripts_by_company/ESTEE_LAUDER_COMPANIES_INC_2004Q4.txt,51843910,EL,ESTEE LAUDER COMPANIES INC,1.62,1.63
/Users/vazea/Desktop/NNW/transcripts_by_company/AVID_TECHNOLOGY_INC_2010Q1.txt,05367P10,AVID,AVID TECHNOLOGY INC,-0.12,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/VISTEON_CORP_2016Q2.txt,92839U20,VC,VISTEON CORP,1.22,0.68
/Users/vazea/Desktop/NNW/transcripts_by_company/HARDINGE_INC_2008Q1.txt,41232430,HDNG,HARDINGE INC,-0.06,0.34
/Users/vazea/Desktop/NNW/transcripts_by_company/AMAZONCOM_INC_2019Q4.txt,02313510,AMZN,AMAZON.COM INC,23.01,20.66
/Users/vazea/Desktop/NNW/transcripts_by_company/QUALYS_INC_2022Q2.txt,74758T30,QLYS,QUALYS INC,0.89,0.79
/Users/vazea/Desktop/NNW/transcripts_by_company/LINDBLAD_EXPEDITIONS_HOLDINGS_IN_2023Q2.txt,53521910,LIND,LINDBLAD EXPEDITIONS HOLDINGS IN,-0.48,-0.32
/Users/vazea/Desktop/NNW/transcripts_by_company/INTEVAC_INC_2018Q1.txt,46114810,IVAC,INTEVAC INC,-0.23,-0.23
/Users/vazea/Desktop/NNW/transcripts_by_company/8X8_INC_2014Q1.txt,28291410,EGHT,8X8 INC,0.06,0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/THOMSON_REUTERS_CORP_2023Q3.txt,8849038X,TRI,THOMSON REUTERS CORP,0.82,0.69
/Users/vazea/Desktop/NNW/transcripts_by_company/EBAY_INC_2006Q1.txt,27864210,EBAY,EBAY INC,0.24,0.24
/Users/vazea/Desktop/NNW/transcripts_by_company/BLUE_BIRD_CORP_2016Q4.txt,09530610,BLBD,BLUE BIRD CORP,1.17,0.96
/Users/vazea/Desktop/NNW/transcripts_by_company/TEXTRON_INC_2002Q4.txt,88320310,TXT,TEXTRON INC,3.01,3.0
/Users/vazea/Desktop/NNW/transcripts_by_company/MASONITE_INTERNATIONAL_CORP_2023Q1.txt,57538510,DOOR,MASONITE INTERNATIONAL CORP,1.88,1.5
/Users/vazea/Desktop/NNW/transcripts_by_company/PATTERSON_COMPANIES_INC_2017Q1.txt,70339510,PDCO,PATTERSON COMPANIES INC,0.51,0.51
/Users/vazea/Desktop/NNW/transcripts_by_company/TUTOR_PERINI_CORP_2017Q1.txt,90110910,TPC,TUTOR PERINI CORP,0.27,0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/DARE_BIOSCIENCE_INC_2023Q2.txt,23666P10,DARE,DARE BIOSCIENCE INC,-0.1,-0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/AMARK_PRECIOUS_METALS_INC_2023Q4.txt,00181T10,AMRK,A-MARK PRECIOUS METALS INC,6.34,6.17
/Users/vazea/Desktop/NNW/transcripts_by_company/ARTHUR_J_GALLAGHER_CO_2023Q2.txt,36357610,AJG,ARTHUR J. GALLAGHER & CO.,1.9,1.86
/Users/vazea/Desktop/NNW/transcripts_by_company/BWX_TECHNOLOGIES_INC_2023Q1.txt,05605H10,BWXT,BWX TECHNOLOGIES INC,0.7,0.61
/Users/vazea/Desktop/NNW/transcripts_by_company/HORIZON_THERAPEUTICS_PLC_2021Q3.txt,G4618810,HZNP,HORIZON THERAPEUTICS PLC,1.75,1.54
/Users/vazea/Desktop/NNW/transcripts_by_company/ACTUATE_CORPORATION_2013Q1.txt,00508B10,BIRT,ACTUATE CORPORATION,0.08,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/HARMONIC_INC_2009Q4.txt,41316010,HLIT,HARMONIC INC,0.19,0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/MAKEMYTRIP_LTD_2017Q3.txt,V5633W10,MMYT,MAKEMYTRIP LTD,0.31,-0.58
/Users/vazea/Desktop/NNW/transcripts_by_company/VARIAN_SEMICONDUCTOR_EQUIPMENT_2005Q4.txt,92220710,VSEA,VARIAN SEMICONDUCTOR EQUIPMENT,1.47,1.47
/Users/vazea/Desktop/NNW/transcripts_by_company/RIVERBED_TECHNOLOGY_INC_2011Q3.txt,76857310,RVBD,RIVERBED TECHNOLOGY INC,0.24,0.21
/Users/vazea/Desktop/NNW/transcripts_by_company/ARCTIC_CAT_INC_2014Q1.txt,03967010,ACAT,ARCTIC CAT INC,0.4,0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/DENTSPLY_SIRONA_INC_2023Q3.txt,24906P10,XRAY,DENTSPLY SIRONA INC,0.49,0.48
/Users/vazea/Desktop/NNW/transcripts_by_company/ITT_INC_2020Q3.txt,45073V10,ITT,ITT INC,0.82,0.72
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2003Q2.txt,53245710,LLY,ELI LILLY AND CO,0.64,0.6
/Users/vazea/Desktop/NNW/transcripts_by_company/CARDIAC_SCIENCE_CORP_2009Q3.txt,14141A10,CSCX,CARDIAC SCIENCE CORP,-2.85,-0.12
/Users/vazea/Desktop/NNW/transcripts_by_company/PACIRA_BIOSCIENCES_INC_2022Q2.txt,69512710,PCRX,PACIRA BIOSCIENCES INC,0.51,0.89
/Users/vazea/Desktop/NNW/transcripts_by_company/LOMBARD_MEDICAL_INC_2016Q2.txt,G5559810,EVAR,LOMBARD MEDICAL INC,-0.42,-0.39
/Users/vazea/Desktop/NNW/transcripts_by_company/PEPSICO_INC_2008Q3.txt,71344810,PEP,PEPSICO INC,1.06,1.08
/Users/vazea/Desktop/NNW/transcripts_by_company/SILICON_IMAGE_INC_2011Q1.txt,82705T10,SIMG,SILICON IMAGE INC,0.03,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/HAMILTON_LANE_INC_2020Q2.txt,40749710,HLNE,HAMILTON LANE INC,0.5,0.51
/Users/vazea/Desktop/NNW/transcripts_by_company/EXPRESS_INC_2017Q3.txt,30219E10,EXPR,EXPRESS INC,0.11,0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/TC_ENERGY_CORP_2016Q3.txt,89353D1X,TRP,TC ENERGY CORP,0.78,0.67
/Users/vazea/Desktop/NNW/transcripts_by_company/GOLDMAN_SACHS_BDC_INC_2020Q3.txt,38147U10,GSBD,GOLDMAN SACHS BDC INC,0.45,0.45
/Users/vazea/Desktop/NNW/transcripts_by_company/AMAZONCOM_INC_2018Q3.txt,02313510,AMZN,AMAZON.COM INC,5.75,3.07
