ticker,quarter,eps_actual,eps_forecast,transcript_path,cosine_prepared,cosine_qa,nnw_final,has_qa_section
ACN,2020Q1,2.09,1.99,/Users/vazea/Desktop/NNW/transcripts_by_company/ACCENTURE_PLC_2020Q1.txt,0.3703715164145869,0.12860537634714064,0.5010231072382725,True
SCHN,2022Q4,6.07,6.04,/Users/vazea/Desktop/NNW/transcripts_by_company/RADIUS_RECYCLING_INC_2022Q4.txt,0.13375777538468314,0.15612259433203057,0.7101196302832863,True
CBOE,2014Q2,0.5,0.5,/Users/vazea/Desktop/NNW/transcripts_by_company/CBOE_GLOBAL_MARKETS_INC_2014Q2.txt,0.19772666977368977,0.140249151692294,0.6620241785340162,True
OOMA,2018Q2,-0.02,-0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/OOMA_INC_2018Q2.txt,0.09655517219064112,0.03125426351302598,0.8721905642963329,False
ICON,2012Q3,0.41,0.4,/Users/vazea/Desktop/NNW/transcripts_by_company/ICONIX_BRAND_GROUP_INC_2012Q3.txt,0.2896824607406436,0.30158263553549103,0.40873490372386534,True
CONN,2014Q3,0.71,0.64,/Users/vazea/Desktop/NNW/transcripts_by_company/CONNS_INC_2014Q3.txt,0.2582221344144649,0.3343651223737321,0.40741274321180304,True
NFLX,2018Q4,2.68,2.62,/Users/vazea/Desktop/NNW/transcripts_by_company/NETFLIX_INC_2018Q4.txt,0.1514634098520958,0.12295127571277342,0.7255853144351307,True
INTT,2020Q1,-0.08,-0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/INTEST_CORP_2020Q1.txt,0.2090165607421589,0.1807632206183342,0.6102202186395069,True
PQ,2013Q1,0.05,0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/PETROQUEST_ENERGY_INC_2013Q1.txt,0.22446468018785593,0.3141667580384954,0.46136856177364866,True
ACRS,2015Q4,-3.79,-3.28,/Users/vazea/Desktop/NNW/transcripts_by_company/ACLARIS_THERAPEUTICS_INC_2015Q4.txt,0.10242339161630688,0.1734564751899583,0.7241201331937348,True
TEN,2018Q1,1.58,1.7,/Users/vazea/Desktop/NNW/transcripts_by_company/TENNECO_INC_2018Q1_1.txt,0.149445021965704,0.17416257694356876,0.6763924010907273,True
ANF,2009Q3,0.72,0.75,/Users/vazea/Desktop/NNW/transcripts_by_company/ABERCROMBIE_FITCH_CO_2009Q3.txt,0.1154635024182255,0.33663810467492883,0.5478983929068456,True
RMED,2020Q1,-0.56,-0.48,/Users/vazea/Desktop/NNW/transcripts_by_company/RA_MEDICAL_SYSTEMS_INC_2020Q1.txt,0.1819293503796962,0.3156417258623846,0.5024289237579193,True
MANH,2007Q4,1.3,1.33,/Users/vazea/Desktop/NNW/transcripts_by_company/MANHATTAN_ASSOCIATES_INC_2007Q4.txt,0.22471098127619027,0.2685248815407526,0.5067641371830571,True
CRVL,2003Q4,1.5,1.5,/Users/vazea/Desktop/NNW/transcripts_by_company/CORVEL_CORPORATION_2003Q4.txt,0.23098365417250907,0.11537392647816719,0.6536424193493238,True
VTR,2015Q1,0.37,0.3,/Users/vazea/Desktop/NNW/transcripts_by_company/VENTAS_INC_2015Q1.txt,0.49114869802894773,0.07404808662685367,0.43480321534419863,False
VSAT,2024Q1,-0.83,-0.27,/Users/vazea/Desktop/NNW/transcripts_by_company/VIASAT_INC_2024Q1.txt,0.12839430327097506,0.14979674084318112,0.7218089558858438,True
WNS,2024Q1,1.01,0.92,/Users/vazea/Desktop/NNW/transcripts_by_company/WNS_HOLDINGS_LTD_2024Q1.txt,0.07749090577024101,0.03490209592591856,0.8876069983038405,False
TRLA,2013Q3,0.03,0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/TRULIA_INC_2013Q3.txt,0.0966608355532467,0.25872321967900935,0.644615944767744,True
REXX,2008Q2,0.09,0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/REX_ENERGY_CORP_2008Q2.txt,0.07308532958295297,0.2882212804678713,0.6386933899491757,True
COHR,2012Q1,0.82,0.81,/Users/vazea/Desktop/NNW/transcripts_by_company/COHERENT_INC_2012Q1.txt,0.027686743840601487,0.5317883976459382,0.44052485851346035,True
BKS,2017Q1,-0.07,-0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/BARNES_NOBLE_INC_2017Q1.txt,0.04412531449788825,0.10517282848975436,0.8507018570123573,True
SRGA,2020Q4,-0.51,-0.6,/Users/vazea/Desktop/NNW/transcripts_by_company/SURGALIGN_HOLDINGS_INC_2020Q4.txt,0.3639626397327696,0.48873919331650906,0.1472981669507214,True
OPK,2016Q1,-0.03,-0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/OPKO_HEALTH_INC_2016Q1.txt,0.2669945188898854,0.1028238465164768,0.6301816345936377,True
PWER,2003Q2,-0.01,-0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/POWERONE_INC_2003Q2.txt,0.1512103700070283,0.21552688335027073,0.633262746642701,True
SHOR,2012Q2,0.03,-0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/SHORETEL_INC_2012Q2.txt,0.05153106805829375,0.1701964372972163,0.7782724946444899,True
TVPT,2016Q4,1.23,1.21,/Users/vazea/Desktop/NNW/transcripts_by_company/TRAVELPORT_WORLDWIDE_LTD_2016Q4.txt,0.14715418804479083,0.30861396211078845,0.5442318498444207,True
MDP,2017Q4,4.0,3.88,/Users/vazea/Desktop/NNW/transcripts_by_company/MEREDITH_CORP_2017Q4.txt,0.29222583109908884,0.18670894338406582,0.5210652255168453,True
AZO,2010Q3,4.12,3.58,/Users/vazea/Desktop/NNW/transcripts_by_company/AUTOZONE_INC_2010Q3.txt,0.22191403795968095,0.11218032198637247,0.6659056400539466,True
FLEX,2010Q3,0.17,0.15,/Users/vazea/Desktop/NNW/transcripts_by_company/FLEX_LTD_2010Q3.txt,0.05916366776626177,0.030314664899277862,0.9105216673344604,False
FUN,2012Q3,2.51,2.92,/Users/vazea/Desktop/NNW/transcripts_by_company/CEDAR_FAIR_LP_2012Q3.txt,0.04180266258412371,0.3929847136948581,0.5652126237210182,True
BAX,2006Q1,0.43,0.41,/Users/vazea/Desktop/NNW/transcripts_by_company/BAXTER_INTERNATIONAL_INC_2006Q1.txt,0.18652862052197916,0.148789924458652,0.6646814550193688,True
EA,2020Q3,2.52,2.5,/Users/vazea/Desktop/NNW/transcripts_by_company/ELECTRONIC_ARTS_INC_2020Q3.txt,0.3123399097583848,0.32176109591490876,0.3658989943267065,True
IPAS,2008Q4,0.02,0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/IPASS_INC_2008Q4.txt,0.04544589070477776,0.19707096700307103,0.7574831422921512,True
FINL,2009Q4,0.46,0.4,/Users/vazea/Desktop/NNW/transcripts_by_company/FINISH_LINE_INC_2009Q4.txt,0.0465582313835485,0.2964382559958739,0.6570035126205775,True
PDYN,2002Q2,-0.07,-0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/PARADYNE_NETWORKS_INC_2002Q2.txt,0.1283243517513031,0.21742007680490139,0.6542555714437955,True
VRML,2016Q4,-0.29,-0.29,/Users/vazea/Desktop/NNW/transcripts_by_company/VERMILLION_INC_2016Q4.txt,0.5505651717782131,0.15700794595458187,0.29242688226720503,True
WTS,2005Q3,0.41,0.44,/Users/vazea/Desktop/NNW/transcripts_by_company/WATTS_WATER_TECHNOLOGIES_INC_2005Q3.txt,0.09657715422159953,0.05635569872047984,0.8470671470579206,False
BNK,2006Q4,2.13,2.13,/Users/vazea/Desktop/NNW/transcripts_by_company/TD_BANKNORTH_INC_2006Q4.txt,0.1404637656688068,0.14493868515659505,0.7145975491745982,True
FN,2014Q3,0.34,0.33,/Users/vazea/Desktop/NNW/transcripts_by_company/FABRINET_2014Q3_1.txt,0.16198112996306377,0.09601739681515394,0.7420014732217822,False
CWAN,2022Q3,0.06,0.05,/Users/vazea/Desktop/NNW/transcripts_by_company/CLEARWATER_ANALYTICS_HOLDINGS_IN_2022Q3.txt,0.18246735481839907,0.34476066755131995,0.472771977630281,True
LNN,2017Q4,2.17,2.2,/Users/vazea/Desktop/NNW/transcripts_by_company/LINDSAY_CORP_2017Q4.txt,0.1355469777572331,0.16564436593703868,0.6988086563057282,True
SBGI,2005Q1,0.07,-0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/SINCLAIR_BROADCAST_GROUP_INC_2005Q1.txt,0.1637211881795077,0.04963782764213475,0.7866409841783575,False
UFS,2014Q2,0.61,0.87,/Users/vazea/Desktop/NNW/transcripts_by_company/DOMTAR_CORP_2014Q2.txt,0.4039354580375249,0.30197150080634577,0.2940930411561293,True
GPOR,2007Q2,0.26,0.29,/Users/vazea/Desktop/NNW/transcripts_by_company/GULFPORT_ENERGY_CORP_2007Q2.txt,0.021161368011062096,0.2755205848728331,0.7033180471161049,True
SEIC,2019Q4,3.24,3.25,/Users/vazea/Desktop/NNW/transcripts_by_company/SEI_INVESTMENTS_CO_2019Q4.txt,0.029059511322315285,0.1265782515645245,0.8443622371131602,True
CLX,2017Q1,1.32,1.41,/Users/vazea/Desktop/NNW/transcripts_by_company/CLOROX_CO_2017Q1.txt,0.20795176165972967,0.22314472444660954,0.5689035138936607,True
XPEL,2023Q1,0.41,0.38,/Users/vazea/Desktop/NNW/transcripts_by_company/XPEL_INC_2023Q1.txt,0.09827006123620267,0.15993892843434487,0.7417910103294525,True
MX,2013Q1,0.53,0.47,/Users/vazea/Desktop/NNW/transcripts_by_company/MAGNACHIP_SEMICONDUCTOR_CORP_2013Q1_1.txt,0.3966203484350207,0.2252418655891623,0.37813778597581704,True
IPAR,2015Q4,0.98,0.99,/Users/vazea/Desktop/NNW/transcripts_by_company/INTERPARFUMS_INC_2015Q4.txt,0.3263156608566156,0.16775172050396114,0.5059326186394233,True
WRK,2016Q4,2.53,5.08,/Users/vazea/Desktop/NNW/transcripts_by_company/WESTROCK_CO_2016Q4.txt,0.3646200118970269,0.11445776574409608,0.5209222223588771,True
APTX,2019Q2,-0.36,-0.51,/Users/vazea/Desktop/NNW/transcripts_by_company/APTINYX_INC_2019Q2.txt,0.15096026624272788,0.17639118521236327,0.6726485485449089,True
ZEUS,2006Q2,0.89,0.88,/Users/vazea/Desktop/NNW/transcripts_by_company/OLYMPIC_STEEL_INC_2006Q2.txt,0.08731797965903484,0.18558576862033616,0.727096251720629,True
GOGO,2014Q3,-0.29,-0.25,/Users/vazea/Desktop/NNW/transcripts_by_company/GOGO_INC_2014Q3.txt,0.09851596387725771,0.1046378009334485,0.7968462351892938,True
OMER,2023Q1,-0.54,-0.56,/Users/vazea/Desktop/NNW/transcripts_by_company/OMEROS_CORP_2023Q1.txt,0.21378893249052425,0.24341044975577253,0.5428006177537033,True
HURN,2014Q3,0.62,0.67,/Users/vazea/Desktop/NNW/transcripts_by_company/HURON_CONSULTING_GROUP_INC_2014Q3.txt,0.11603363483864053,0.29864569783219813,0.5853206673291613,True
BKU,2016Q1,0.51,0.52,/Users/vazea/Desktop/NNW/transcripts_by_company/BANKUNITED_INC_2016Q1.txt,0.1021929515611148,0.1844081120680466,0.7133989363708385,True
ROH,2002Q1,0.41,0.38,/Users/vazea/Desktop/NNW/transcripts_by_company/ROHM_HAAS_CO_2002Q1.txt,0.16095363799085535,0.21988936548759824,0.6191569965215464,True
CENX,2022Q4,0.26,-0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/CENTURY_ALUMINUM_CO_2022Q4.txt,0.0759832294705251,0.29322930308325995,0.6307874674462148,True
AAP,2013Q4,5.32,5.45,/Users/vazea/Desktop/NNW/transcripts_by_company/ADVANCE_AUTO_PARTS_INC_2013Q4.txt,0.07667473389353396,0.19240387398402647,0.7309213921224396,True
VLY,2022Q4,1.31,1.31,/Users/vazea/Desktop/NNW/transcripts_by_company/VALLEY_NATIONAL_BANCORP_2022Q4.txt,0.11754863535523931,0.4723720209175811,0.4100793437271796,True
BABY,2016Q1,0.34,0.29,/Users/vazea/Desktop/NNW/transcripts_by_company/NATUS_MEDICAL_INC_2016Q1.txt,0.01796806733206462,0.2632969738413593,0.7187349588265761,True
MDB,2021Q4,-0.99,-1.05,/Users/vazea/Desktop/NNW/transcripts_by_company/MONGODB_INC_2021Q4.txt,0.10662301326611606,0.12621572925407132,0.7671612574798126,True
GLW,2014Q2,0.37,0.38,/Users/vazea/Desktop/NNW/transcripts_by_company/CORNING_INC_2014Q2.txt,0.2797611739418407,0.09111388131198679,0.6291249447461725,False
NRG,2012Q3,0.27,0.52,/Users/vazea/Desktop/NNW/transcripts_by_company/NRG_ENERGY_INC_2012Q3.txt,0.11854643983054151,0.10097271973000724,0.7804808404394513,True
FLOW,2019Q2,0.39,0.48,/Users/vazea/Desktop/NNW/transcripts_by_company/SPX_FLOW_INC_2019Q2.txt,0.29483942781287875,0.18248612064619052,0.5226744515409307,True
TTMI,2012Q4,0.87,0.8,/Users/vazea/Desktop/NNW/transcripts_by_company/TTM_TECHNOLOGIES_INC_2012Q4.txt,0.01812524123604251,0.2690241192017727,0.7128506395621848,True
RWLK,2021Q2,-0.07,-0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/REWALK_ROBOTICS_LTD_2021Q2.txt,0.19101353754712255,0.21359593360872814,0.5953905288441492,True
AWRE,2008Q4,0.07,-0.02,/Users/vazea/Desktop/NNW/transcripts_by_company/AWARE_INC_2008Q4.txt,0.17495464945219513,0.1993563480713058,0.625689002476499,True
DAL,2007Q4,1.06,1.06,/Users/vazea/Desktop/NNW/transcripts_by_company/DELTA_AIR_LINES_INC_2007Q4.txt,0.22173023872101372,0.1513019150989132,0.6269678461800731,True
MBII,2018Q2,-0.04,-0.05,/Users/vazea/Desktop/NNW/transcripts_by_company/MARRONE_BIO_INNOVATIONS_INC_2018Q2.txt,0.07968142117289759,0.4334905437116894,0.48682803511541306,True
PLBY,2022Q3,-5.65,-0.15,/Users/vazea/Desktop/NNW/transcripts_by_company/PLBY_GROUP_INC_2022Q3.txt,0.12946013150740202,0.021929981650517856,0.8486098868420802,False
TTMI,2004Q3,0.19,0.19,/Users/vazea/Desktop/NNW/transcripts_by_company/TTM_TECHNOLOGIES_INC_2004Q3.txt,0.02892199359439958,0.17610600386523106,0.7949720025403693,True
FLDR,2009Q2,0.09,0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/FLANDERS_CORPORATION_2009Q2.txt,0.04120055044851538,0.10413766603726315,0.8546617835142215,True
HROW,2023Q1,-0.22,-0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/HARROW_INC_2023Q1.txt,0.11084181864797686,0.05796711590502806,0.8311910654469952,False
HP,2012Q1,1.29,1.16,/Users/vazea/Desktop/NNW/transcripts_by_company/HELMERICH_AND_PAYNE_INC_2012Q1.txt,0.12163072926084365,0.21874592350158548,0.6596233472375709,True
FLGT,2022Q2,0.78,0.72,/Users/vazea/Desktop/NNW/transcripts_by_company/FULGENT_GENETICS_INC_2022Q2.txt,0.27267142504310293,0.36872186440061255,0.3586067105562845,True
CLUB,2012Q3,0.15,0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/TOWN_SPORTS_INTERNATNL_HLDGS_INC_2012Q3.txt,0.37449487030164186,0.06529052686075748,0.5602146028376007,False
EVR,2010Q4,0.94,0.93,/Users/vazea/Desktop/NNW/transcripts_by_company/EVERCORE_INC_2010Q4.txt,0.025480919698886686,0.2915552835410096,0.6829637967601037,True
WPX,2012Q3,-0.23,-0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/WPX_ENERGY_INC_2012Q3.txt,0.18578548805838097,0.3017045879068995,0.5125099240347195,True
TLS,2022Q4,0.19,0.12,/Users/vazea/Desktop/NNW/transcripts_by_company/TELOS_CORP_2022Q4.txt,0.10784399512764044,0.14764623951795205,0.7445097653544075,True
GWW,2017Q4,11.46,10.72,/Users/vazea/Desktop/NNW/transcripts_by_company/WW_GRAINGER_INC_2017Q4.txt,0.18807862500068803,0.4283574438035898,0.38356393119572213,True
IDT,2012Q3,0.19,0.05,/Users/vazea/Desktop/NNW/transcripts_by_company/IDT_CORP_2012Q3.txt,0.2990798220150238,0.20076487509941418,0.500155302885562,True
RUTH,2022Q2,0.44,0.3,/Users/vazea/Desktop/NNW/transcripts_by_company/RUTHS_HOSPITALITY_GROUP_INC_2022Q2.txt,0.3060206993795545,0.07718293611785765,0.6167963645025879,False
GLP,2021Q2,0.23,0.45,/Users/vazea/Desktop/NNW/transcripts_by_company/GLOBAL_PARTNERS_LP_2021Q2.txt,0.5073522740638983,0.4876167273010886,0.01,True
NMTI,2008Q1,-0.3,-0.36,/Users/vazea/Desktop/NNW/transcripts_by_company/NMT_MEDICAL_INC_2008Q1.txt,0.12439045546420477,0.10865563422241901,0.7669539103133762,True
TBI,2011Q3,0.33,0.29,/Users/vazea/Desktop/NNW/transcripts_by_company/TRUEBLUE_INC_2011Q3.txt,0.2541272864474617,0.38666588332425056,0.3592068302282877,True
FOLD,2021Q3,-0.19,-0.17,/Users/vazea/Desktop/NNW/transcripts_by_company/AMICUS_THERAPEUTICS_INC_2021Q3.txt,0.2141031636231679,0.06938576752315921,0.716511068853673,False
UCTT,2017Q4,2.34,2.32,/Users/vazea/Desktop/NNW/transcripts_by_company/ULTRA_CLEAN_HOLDINGS_INC_2017Q4.txt,0.1855525621606122,0.067425934559114,0.7470215032802738,False
APEI,2008Q4,0.86,0.82,/Users/vazea/Desktop/NNW/transcripts_by_company/AMERICAN_PUBLIC_EDUCATION_INC_2008Q4.txt,0.2202110714834623,0.1628506826497715,0.6169382458667662,True
TPIC,2020Q4,-0.54,-0.77,/Users/vazea/Desktop/NNW/transcripts_by_company/TPI_COMPOSITES_INC_2020Q4.txt,0.3200359543092924,0.08524618976183053,0.5947178559288772,False
CNTY,2010Q2,0.0,0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/CENTURY_CASINOS_INC_2010Q2.txt,0.13509314646431192,0.28342864869634626,0.5814782048393419,True
TPX,2022Q1,0.69,0.6,/Users/vazea/Desktop/NNW/transcripts_by_company/TEMPUR_SEALY_INTERNATIONAL_INC_2022Q1.txt,0.08836496547819407,0.18800952116455305,0.7236255133572529,True
SHOP,2022Q3,-0.02,-0.07,/Users/vazea/Desktop/NNW/transcripts_by_company/SHOPIFY_INC_2022Q3.txt,0.11994312323594197,0.18649851279276516,0.6935583639712928,True
CMS,2020Q2,0.49,0.36,/Users/vazea/Desktop/NNW/transcripts_by_company/CMS_ENERGY_CORP_2020Q2.txt,0.049435698029770284,0.05602330761148511,0.8945409943587446,False
IPHI,2018Q2,0.15,0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/INPHI_CORP_2018Q2.txt,0.1844458218687073,0.14744953864473798,0.6681046394865547,True
MASI,2020Q4,3.6,3.49,/Users/vazea/Desktop/NNW/transcripts_by_company/MASIMO_CORP_2020Q4_1.txt,0.302542545861073,0.04691889177911667,0.6505385623598103,False
LESL,2021Q4,0.85,0.83,/Users/vazea/Desktop/NNW/transcripts_by_company/LESLIES_INC_2021Q4.txt,0.16948054367588974,0.11118699725774271,0.7193324590663676,True
IHR,2007Q1,0.02,-0.02,/Users/vazea/Desktop/NNW/transcripts_by_company/INTERSTATE_HOTELS_RESORTS_INC_2007Q1.txt,0.05330245885254388,0.14428249005320823,0.8024150510942478,True
ETR,2002Q1,0.8,0.76,/Users/vazea/Desktop/NNW/transcripts_by_company/ENTERGY_CORP_2002Q1.txt,0.39469675427334244,0.37618729031342335,0.22911595541323426,True
DAKT,2013Q1,0.16,0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/DAKTRONICS_INC_2013Q1.txt,0.06782206579306252,0.13216423217678613,0.8000137020301514,True
TPC,2010Q4,2.13,2.18,/Users/vazea/Desktop/NNW/transcripts_by_company/TUTOR_PERINI_CORP_2010Q4.txt,0.09573263648359323,0.1872051690705035,0.7170621944459032,True
OLLI,2017Q1,0.2,0.16,/Users/vazea/Desktop/NNW/transcripts_by_company/OLLIES_BARGAIN_OUTLET_HOLDINGS_2017Q1.txt,0.11322120700080136,0.23860132964431988,0.6481774633548787,True
THS,2008Q1,0.34,0.25,/Users/vazea/Desktop/NNW/transcripts_by_company/TREEHOUSE_FOODS_INC_2008Q1.txt,0.1503492662503654,0.06103727593052245,0.7886134578191122,False
AINV,2013Q3,0.21,0.2,/Users/vazea/Desktop/NNW/transcripts_by_company/APOLLO_INVESTMENT_CORP_2013Q3.txt,0.43001321854576263,0.2962052397594837,0.2737815416947537,True
HCI,2020Q2,0.86,0.48,/Users/vazea/Desktop/NNW/transcripts_by_company/HCI_GROUP_INC_2020Q2.txt,0.14423564563690716,0.17060953552109098,0.6851548188420018,True
FIG,2011Q3,0.08,0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/FORTRESS_INVESTMENT_GROUP_LLC_2011Q3.txt,0.07186529758849078,0.12875685336026219,0.799377849051247,True
LH,2021Q1,8.79,7.36,/Users/vazea/Desktop/NNW/transcripts_by_company/LABORATORY_CORPORATION_OF_AMERIC_2021Q1.txt,0.39934382226311615,0.22310712417553713,0.3775490535613467,True
HPP,2016Q1,0.03,-0.02,/Users/vazea/Desktop/NNW/transcripts_by_company/HUDSON_PACIFIC_PROPERTIES_INC_2016Q1.txt,0.10695614366151694,0.12995658534060603,0.763087270997877,True
ALK,2021Q4,-2.03,-2.05,/Users/vazea/Desktop/NNW/transcripts_by_company/ALASKA_AIR_GROUP_INC_2021Q4.txt,0.26086893692851904,0.19689777596335162,0.5422332871081292,True
CNC,2021Q3,1.26,1.25,/Users/vazea/Desktop/NNW/transcripts_by_company/CENTENE_CORP_2021Q3.txt,0.24331881039613007,0.14417933953040268,0.6125018500734671,True
ANEN,2010Q2,0.22,0.25,/Users/vazea/Desktop/NNW/transcripts_by_company/ANAREN_INC_2010Q2.txt,0.2945127256444101,0.22269916569695322,0.48278810865863664,True
CERS,2010Q1,-0.13,-0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/CERUS_CORP_2010Q1.txt,0.08583375660185937,0.2344926135092037,0.679673629888937,True
ADBE,2019Q2,1.83,1.77,/Users/vazea/Desktop/NNW/transcripts_by_company/ADOBE_INC_2019Q2.txt,0.17095742716658438,0.4600036232288734,0.36903894960454225,True
BJRI,2007Q1,0.11,0.11,/Users/vazea/Desktop/NNW/transcripts_by_company/BJS_RESTAURANTS_INC_2007Q1.txt,0.11341020578321144,0.1156758121246381,0.7709139820921505,True
GECC,2022Q2,0.23,0.21,/Users/vazea/Desktop/NNW/transcripts_by_company/GREAT_ELM_CAPITAL_CORP_2022Q2.txt,0.10214129046982019,0.33594438416039113,0.5619143253697887,True
ANAD,2004Q1,-0.4,-0.4,/Users/vazea/Desktop/NNW/transcripts_by_company/ANADIGICS_INC_2004Q1.txt,0.05991940821731153,0.08718720984017311,0.8528933819425153,False
BZH,2019Q1,0.09,0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/BEAZER_HOMES_USA_INC_2019Q1.txt,0.2483284012569861,0.21545596009760942,0.5362156386454044,True
PFPT,2013Q2,-0.07,-0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/PROOFPOINT_INC_2013Q2.txt,0.10631855084432652,0.11648039126478896,0.7772010578908846,True
NTLS,2012Q2,0.26,0.3,/Users/vazea/Desktop/NNW/transcripts_by_company/NTELOS_HOLDINGS_CORP_2012Q2.txt,0.3021176879347823,0.06080053049806658,0.6370817815671512,False
QLGC,2008Q3,0.3,0.27,/Users/vazea/Desktop/NNW/transcripts_by_company/QLOGIC_CORP_2008Q3.txt,0.08986963791264074,0.012994384447594615,0.8971359776397647,False
SPH,2022Q1,0.34,0.62,/Users/vazea/Desktop/NNW/transcripts_by_company/SUBURBAN_PROPANE_PARTNERS_LP_2022Q1.txt,0.14806276340351243,0.1422485810976649,0.7096886554988227,True
JCP,2017Q1,-0.32,-0.36,/Users/vazea/Desktop/NNW/transcripts_by_company/J_C_PENNEY_COMPANY_INC_2017Q1.txt,0.06635221274470876,0.3692447950872181,0.5644029921680732,True
RDNT,2019Q2,0.1,0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/RADNET_INC_2019Q2.txt,0.1800175288333048,0.2515755577662533,0.5684069134004419,True
ONTX,2019Q4,-1.49,-2.04,/Users/vazea/Desktop/NNW/transcripts_by_company/ONCONOVA_THERAPEUTICS_INC_2019Q4.txt,0.06304030898810095,0.16477349082779538,0.7721862001841037,True
DCT,2021Q2,0.01,-0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/DUCK_CREEK_TECHNOLOGIES_INC_2021Q2.txt,0.1369999033900701,0.2010294641666601,0.6619706324432698,True
ESV,2007Q2,1.72,1.65,/Users/vazea/Desktop/NNW/transcripts_by_company/ENSCO_INTERNATIONAL_2007Q2.txt,0.25285775213952394,0.13478589476396788,0.6123563530965083,True
WMT,2018Q4,4.42,4.45,/Users/vazea/Desktop/NNW/transcripts_by_company/WALMART_INC_2018Q4.txt,0.07223940088339001,0.19918128458451992,0.7285793145320901,True
MGM,2008Q2,0.4,0.43,/Users/vazea/Desktop/NNW/transcripts_by_company/MGM_RESORTS_INTERNATIONAL_2008Q2.txt,0.4309095641475253,0.2695839551497062,0.2995064807027685,True
NKE,2016Q3,0.55,0.48,/Users/vazea/Desktop/NNW/transcripts_by_company/NIKE_INC_2016Q3.txt,0.09861358292040374,0.3327835913742479,0.5686028257053484,True
KKR,2022Q3,0.92,0.85,/Users/vazea/Desktop/NNW/transcripts_by_company/KKR_CO_INC_2022Q3.txt,0.18147009547483478,0.16820262337716932,0.650327281147996,True
XOM,2020Q3,-0.18,-0.26,/Users/vazea/Desktop/NNW/transcripts_by_company/EXXON_MOBIL_CORP_2020Q3.txt,0.1733039277241087,0.43538618122012174,0.39130989105576963,True
TOO,2016Q1,-0.14,0.41,/Users/vazea/Desktop/NNW/transcripts_by_company/TEEKAY_OFFSHORE_PARTNERS_LP_2016Q1.txt,0.24211098539110548,0.263286853450738,0.4946021611581566,True
PQ,2009Q2,0.18,0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/PETROQUEST_ENERGY_INC_2009Q2.txt,0.16501914097568435,0.2243580131386829,0.6106228458856328,True
HMTV,2016Q3,0.12,0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/HEMISPHERE_MEDIA_GROUP_INC_2016Q3.txt,0.30882189017143186,0.12720450250183654,0.5639736073267315,True
