ticker,period,eps_actual,eps_forecast,transcript_path,cosine,nnw
WESTERN ALLIANCE BANCORPORATION,1.0,0.25,0.19,transcripts_by_company/Western_Alliance_Bancorporation_2013Q1.txt,0.19498077034950256,0.8050192296504974
MOSYS INC,3.0,-0.14,-0.11,transcripts_by_company/MoSys_Inc_2015Q3.txt,0.05368487536907196,0.946315124630928
PAYCHEX INC,3.0,1.14,1.11,transcripts_by_company/Paychex_Inc_2023Q3.txt,0.1469784826040268,0.8530215173959732
EMCOR GROUP INC,3.0,0.45,0.47,transcripts_by_company/EMCOR_Group_Inc_2010Q3.txt,0.18610285222530365,0.8138971477746964
MOODY'S CORP,2.0,2.81,2.32,transcripts_by_company/Moodys_Corporation_2020Q2.txt,0.13127847015857697,0.868721529841423
HCP INC,2.0,0.48,0.48,transcripts_by_company/HCP_Inc_2014Q2.txt,0.19359607994556427,0.8064039200544357
SHERWINWILLIAMS CO,2.0,2.65,7.98,transcripts_by_company/The_Sherwin-Williams_Company_2021Q2.txt,0.1854216605424881,0.8145783394575119
ORCHIDS PAPER PRODUCTS CO,1.0,0.42,0.32,transcripts_by_company/Orchids_Paper_Products_Company_2009Q1.txt,0.12575973570346832,0.8742402642965317
CHECKPOINT SYSTEMS INC,3.0,0.27,0.22,transcripts_by_company/Checkpoint_Systems_2003Q3.txt,0.3248704969882965,0.6751295030117035
RETALIX LTD,1.0,0.2,0.22,transcripts_by_company/Retalix_Ltd_2012Q1.txt,0.2803204357624054,0.7196795642375946
NEW YORK TIMES CO,4.0,0.4,0.3,transcripts_by_company/The_New_York_Times_Company_2020Q4.txt,0.18456055223941803,0.815439447760582
SALLY BEAUTY HOLDINGS INC,2.0,-0.11,0.63,transcripts_by_company/Sally_Beauty_Holdings_Inc_2020Q2.txt,0.28855976462364197,0.711440235376358
CHAMPION ENTERPRISES INC,1.0,-0.09,0.13,transcripts_by_company/Champion_Enterprise_2007Q1.txt,0.22017928957939148,0.7798207104206085
INFINITY PROPERTY AND CASUALTY C,3.0,1.23,0.94,transcripts_by_company/Infinity_Property_and_Casualty_Corporation_2014Q3.txt,0.18057416379451752,0.8194258362054825
GMX RESOURCES INC.,1.0,-0.07,0.17,transcripts_by_company/GMX_Resources_Inc_2011Q1.txt,0.14903844892978668,0.8509615510702133
HILTON GRAND VACATIONS INC,4.0,0.68,0.98,transcripts_by_company/Hilton_Grand_Vacations_Inc_2022Q4.txt,0.25884559750556946,0.7411544024944305
CBEYOND COMMUNICATIONS INC,4.0,-0.17,0.01,transcripts_by_company/Cbeyond_Inc_2011Q4.txt,0.1994324028491974,0.8005675971508026
TUPPERWARE BRANDS CORP,1.0,0.36,0.45,transcripts_by_company/Tupperware_Brands_Corporation_2007Q1.txt,0.05970621481537819,0.9402937851846218
MCDONALD'S CORP,3.0,0.38,0.42,transcripts_by_company/McDonalds_2002Q3.txt,0.2034400999546051,0.7965599000453949
BIONANO GENOMICS INC,2.0,-0.09,-0.09,transcripts_by_company/Bionano_Genomics_Inc_2020Q2.txt,0.34429311752319336,0.6557068824768066
ADTALEM GLOBAL EDUCATION INC,1.0,0.87,1.22,transcripts_by_company/Adtalem_Global_Education_Inc_2022Q1.txt,0.25832659006118774,0.7416734099388123
GLADSTONE LAND CORP,4.0,-0.03,-0.03,transcripts_by_company/Gladstone_Land_Corporation_2019Q4.txt,0.2810910642147064,0.7189089357852936
CRESCO LABS INC,2.0,0.067,0.03,transcripts_by_company/Cresco_Labs_Inc_2022Q2.txt,0.2905844748020172,0.7094155251979828
GIVEN IMAGING LTD,2.0,0.07,0.13,transcripts_by_company/Given_Imaging_Ltd_2011Q2.txt,0.3970559239387512,0.6029440760612488
NATIONAL FUEL GAS CO N J,3.0,1.19,1.16,transcripts_by_company/National_Fuel_Gas_Company_2022Q3.txt,0.22688986361026764,0.7731101363897324
PROSPECT CAPITAL CORP,3.0,0.22,0.26,transcripts_by_company/Prospect_Capital_Corporation_2016Q3.txt,0.21907778084278107,0.7809222191572189
SIGMA-ALDRICH CORP,2.0,1.05,1.04,transcripts_by_company/Sigma-Aldrich_Corp_2013Q2.txt,0.16533127427101135,0.8346687257289886
ACCURAY INC,3.0,-0.06,0.07,transcripts_by_company/Accuray_Incorporated_2008Q3.txt,0.047245413064956665,0.9527545869350433
GT SOLAR INTERNATIONAL INC,4.0,0.3,0.27,transcripts_by_company/GT_SOLAR_INTERNATIONAL_INC_2008Q4.txt,0.3012758493423462,0.6987241506576538
CASTLE BIOSCIENCES INC,2.0,-0.34,-0.06,transcripts_by_company/Castle_Biosciences_Inc_2021Q2.txt,0.22410422563552856,0.7758957743644714
TEREX CORP,3.0,1.1,0.93,transcripts_by_company/Terex_Corporation_2005Q3.txt,0.232642263174057,0.767357736825943
WATTS WATER TECHNOLOGIES INC,2.0,0.57,0.39,transcripts_by_company/Watts_Water_Technologies_2010Q2.txt,0.21948584914207458,0.7805141508579254
MARRONE BIO INNOVATIONS INC,2.0,-0.25,-0.18,transcripts_by_company/Marrone_Bio_Innovations_Inc_2017Q2.txt,0.06125296652317047,0.9387470334768295
HARMONIC INC,1.0,0.17,0.11,transcripts_by_company/Harmonic_2008Q1.txt,0.14864476025104523,0.8513552397489548
GLOBAL-E ONLINE LTD,2.0,-0.31,-0.01,transcripts_by_company/Global-e_Online_Ltd_2022Q2.txt,0.10434956848621368,0.8956504315137863
HARVARD BIOSCIENCE INC,4.0,0.08,0.11,transcripts_by_company/Harvard_Bioscience_Inc_2020Q4.txt,0.23097409307956696,0.769025906920433
TRINITY INDUSTRIES INC,2.0,0.33,0.29,transcripts_by_company/Trinity_Industries_Inc_2017Q2.txt,0.10698430985212326,0.8930156901478767
ANGLOGOLD ASHANTI LIMITED,4.0,-2.85,0.7,transcripts_by_company/AngloGold_Ashanti_Limited_2008Q4.txt,0.2870160937309265,0.7129839062690735
GP STRATEGIES CORP,1.0,0.09,0.21,transcripts_by_company/GP_Strategies_Corporation_2009Q1.txt,0.35599061846733093,0.6440093815326691
VIACOMCBS INC,3.0,0.91,0.91,transcripts_by_company/ViacomCBS_Inc_2020Q3.txt,0.19666162133216858,0.8033383786678314
BROWN-FORMAN CORP,1.0,0.54,0.49,transcripts_by_company/Brown-Forman_Corporation_2022Q1.txt,0.12522105872631073,0.8747789412736893
ANALOG DEVICES INC,1.0,1.94,1.65,transcripts_by_company/Analog_Devices_Inc_2022Q1.txt,0.26142391562461853,0.7385760843753815
AEROPOSTALE INC,3.0,0.31,0.23,transcripts_by_company/Aeropostale_Inc_2008Q3.txt,0.44136419892311096,0.558635801076889
"URBAN OUTFITTERS, INC.",3.0,0.52,0.55,transcripts_by_company/Urban_Outfitters_Inc_2015Q3.txt,0.14658105373382568,0.8534189462661743
FOREST CITY ENTERPRISES INC,4.0,-0.33,-0.07,transcripts_by_company/Forest_City_Enterprises_Inc_2010Q4.txt,0.13813923299312592,0.8618607670068741
WINNEBAGO IND,1.0,0.64,0.56,transcripts_by_company/Winnebago_2003Q1.txt,0.25447094440460205,0.745529055595398
INCYTE CORP,2.0,0.99,0.88,transcripts_by_company/Incyte_Corporation_2023Q2.txt,0.21530020236968994,0.7846997976303101
CHC GROUP LTD,4.0,-0.31,-0.28,transcripts_by_company/CandC_Group_plc_2014Q4.txt,0.25959599018096924,0.7404040098190308
TJX COMPANIES INC,2.0,0.76,0.74,transcripts_by_company/The_TJX_Companies_Inc_2023Q2.txt,0.2530532777309418,0.7469467222690582
STANLEY FURNITURE CO,3.0,0.44,0.89,transcripts_by_company/Stanley_Furniture_2005Q3.txt,0.17351624369621277,0.8264837563037872
NIKON CORP,3.0,-0.461,0.07,transcripts_by_company/Nikon_Corporation_2020Q3.txt,0.23318582773208618,0.7668141722679138
CELESTICA INC,3.0,-0.04,0.13,transcripts_by_company/Celestica_Inc_2003Q3.txt,0.3375152349472046,0.6624847650527954
DIGENE CORP,3.0,0.11,0.15,transcripts_by_company/Digene_2004Q3.txt,0.28529220819473267,0.7147077918052673
NAVTEQ CORPORATION,4.0,0.17,0.17,transcripts_by_company/NAVTEQ_Corporation_2004Q4.txt,0.3844236135482788,0.6155763864517212
NUWELLIS INC,1.0,-0.42,-0.69,transcripts_by_company/Nuwellis_Inc_2022Q1.txt,0.14928486943244934,0.8507151305675507
GLOBUS MEDICAL INC,1.0,0.24,0.24,transcripts_by_company/Globus_Medical_Inc_2014Q1.txt,0.356312096118927,0.643687903881073
LA-Z-BOY CHAIR,2.0,0.22,0.36,transcripts_by_company/La-Z-Boy_Inc_2006Q2.txt,0.24820102751255035,0.7517989724874496
LUMBER LIQUIDATORS HOLDINGS INC,2.0,0.16,-0.15,transcripts_by_company/Lumber_Liquidators_Holdings_Inc_2017Q2.txt,0.20755444467067719,0.7924455553293228
ANAREN INC,1.0,0.09,0.13,transcripts_by_company/Anaren_Inc_2005Q1.txt,0.1744687855243683,0.8255312144756317
AMICUS THERAPEUTICS INC,4.0,-0.48,-0.59,transcripts_by_company/Amicus_Therapeutics_Inc_2010Q4.txt,0.16773441433906555,0.8322655856609344
ALTISOURCE PORTFOLIO SOLUTIONS S,4.0,0.54,0.39,transcripts_by_company/Altisource_Portfolio_Solutions_SA_2017Q4.txt,0.10304608941078186,0.8969539105892181
MEDICAL STAFFING NETWORK INC.,4.0,0.05,0.05,transcripts_by_company/Medical_Staffing_Network_2007Q4.txt,0.2897683084011078,0.7102316915988922
RETROPHIN INC,3.0,-0.86,0.35,transcripts_by_company/Retrophin_Inc_2016Q3.txt,0.26334744691848755,0.7366525530815125
MCGRATH RENTCORP,3.0,0.46,0.55,transcripts_by_company/McGrath_RentCorp_2007Q3.txt,0.13567772507667542,0.8643222749233246
TRUEBLUE INC,1.0,0.27,0.32,transcripts_by_company/TrueBlue_Inc_2019Q1.txt,0.12335555255413055,0.8766444474458694
CAMBIUM NETWORKS CORP,4.0,0.16,0.34,transcripts_by_company/Cambium_Networks_Corporation_2021Q4.txt,0.19509373605251312,0.8049062639474869
ADOLPH COORS COMPANY,4.0,0.98,0.85,transcripts_by_company/Adolph_Coors_2003Q4.txt,0.16022735834121704,0.839772641658783
JUMEI INTERNATIONAL HOLDING LTD,3.0,0.14,0.15,transcripts_by_company/Jumei_International_Holding_Limited_2014Q3.txt,0.09671097248792648,0.9032890275120735
TREND MICRO INC.,1.0,0.346,0.45,transcripts_by_company/Trend_Micro_Incorporated_2023Q1.txt,0.14335623383522034,0.8566437661647797
AMERICAN FINANCE TRUST INC,1.0,-0.04,0.27,transcripts_by_company/American_Finance_Trust_Inc_2020Q1.txt,0.17619702219963074,0.8238029778003693
LCI INDUSTRIES,3.0,2.5,2.52,transcripts_by_company/LCI_Industries_2021Q3.txt,0.3553733825683594,0.6446266174316406
LANDAUER INC,1.0,0.58,0.61,transcripts_by_company/Landauer_2006Q1.txt,0.14603359997272491,0.8539664000272751
SENDGRID INC,1.0,0.02,-0.06,transcripts_by_company/SendGrid_Inc_2018Q1.txt,0.3003905713558197,0.6996094286441803
AMSOUTH BANCORPORATION,3.0,0.48,0.48,transcripts_by_company/AmSouth_Bancorporation_2004Q3.txt,0.31602567434310913,0.6839743256568909
INDEPENDENCE CONTRACT DRILLING I,2.0,-0.13,-0.09,transcripts_by_company/Independence_Contract_Drilling_Inc_2017Q2.txt,0.2112584114074707,0.7887415885925293
SUMMER INFANT INC,3.0,0.13,0.15,transcripts_by_company/Summer_Infant_2010Q3.txt,0.3496078848838806,0.6503921151161194
GREAT-WEST LIFECO INC,3.0,0.74,0.98,transcripts_by_company/Great-West_Lifeco_Inc_2022Q3.txt,0.21600818634033203,0.783991813659668
D.R. HORTON INC,3.0,0.76,0.74,transcripts_by_company/DR_Horton_Inc_2016Q3.txt,0.14054596424102783,0.8594540357589722
MEDLEY MANAGEMENT INC,3.0,0.01,0.29,transcripts_by_company/Medley_Management_Inc_2015Q3.txt,0.25566399097442627,0.7443360090255737
X-RITE INC,4.0,0.1,0.1,transcripts_by_company/X-Rite_Inc_2011Q4.txt,0.14882047474384308,0.8511795252561569
QUALITY DISTRIBUTION INC.,1.0,0.17,0.16,transcripts_by_company/Quality_Distribution_Inc_2012Q1.txt,0.2287607342004776,0.7712392657995224
"DAKTRONICS, INC.",2.0,0.09,0.2,transcripts_by_company/Daktronics_2007Q2.txt,0.2813722491264343,0.7186277508735657
BILL BARRETT CORP,1.0,-0.16,-0.26,transcripts_by_company/Bill_Barrett_Corporation_2017Q1.txt,0.22620578110218048,0.7737942188978195
USANA HEALTH SCIENCES INC,1.0,1.77,1.93,transcripts_by_company/USANA_Health_Sciences_2016Q1.txt,0.18616192042827606,0.8138380795717239
WIDEPOINT CORP,2.0,0.01,0.02,transcripts_by_company/WidePoint_2010Q2.txt,0.2816201150417328,0.7183798849582672
IRADIMED CORP,4.0,0.11,0.24,transcripts_by_company/IRADIMED_CORPORATION_2016Q4.txt,0.09871692210435867,0.9012830778956413
FORMFACTOR INC,1.0,0.16,0.36,transcripts_by_company/FormFactor_Inc_2023Q1.txt,0.37082117795944214,0.6291788220405579
ROUNDYS INC,3.0,0.2,0.36,transcripts_by_company/Roundys_Inc_2012Q3.txt,0.1423310488462448,0.8576689511537552
CHECKPOINT SYSTEMS INC,3.0,0.32,0.47,transcripts_by_company/Checkpoint_Systems_2008Q3.txt,0.23139053583145142,0.7686094641685486
CASTLE  A M,2.0,0.02,0.16,transcripts_by_company/A_M_Castle_and_Co_2013Q2.txt,0.31354281306266785,0.6864571869373322
ORIC PHARMACEUTICALS INC,4.0,-0.58,-0.59,transcripts_by_company/ORIC_Pharmaceuticals_Inc_2021Q4.txt,0.15328234434127808,0.8467176556587219
TERADYNE INC,3.0,0.53,0.44,transcripts_by_company/Teradyne_Inc_2012Q3.txt,0.16650357842445374,0.8334964215755463
ROSETTA RESOURCES INC,2.0,0.58,0.84,transcripts_by_company/Rosetta_Resources_Inc_2012Q2.txt,0.14342078566551208,0.8565792143344879
LOWELL FARMS INC,4.0,-0.09,0.1,transcripts_by_company/Lowell_Farms_Inc_2021Q4.txt,0.12166067212820053,0.8783393278717995
RAMBUS INC,1.0,0.06,0.06,transcripts_by_company/Rambus_Inc_2006Q1.txt,0.17050448060035706,0.8294955193996429
SENSIENT TECHNOLOGIES CORP,3.0,0.89,0.87,transcripts_by_company/Sensient_Technologies_Corporation_2017Q3.txt,0.0959499254822731,0.9040500745177269
MIPS TECHNOLOGIES INC,1.0,0.09,0.12,transcripts_by_company/MIPS_Technologies_2011Q1.txt,0.11445686221122742,0.8855431377887726
FIRST MERCURY FINANCIAL CORP,4.0,0.43,0.63,transcripts_by_company/First_Mercury_2008Q4.txt,0.14673998951911926,0.8532600104808807
AG MORTGAGE INVESTMENT TRUST INC,4.0,1.16,-0.01,transcripts_by_company/AG_Mortgage_Investment_Trust_Inc_2020Q4.txt,0.1893547922372818,0.8106452077627182
CROSS COUNTRY HEALTHCARE INC,3.0,0.22,0.22,transcripts_by_company/Cross_Country_Healthcare_2007Q3.txt,0.4012937843799591,0.5987062156200409
FGX INTERNATIONAL HOLDINGS LTD,4.0,0.31,0.37,transcripts_by_company/FGX_International_Holdings_Limited_2008Q4.txt,0.17595863342285156,0.8240413665771484
DONEGAL GROUP INC,1.0,0.26,0.22,transcripts_by_company/Donegal_Group_Inc_2012Q1.txt,0.0900401622056961,0.9099598377943039
GIVEN IMAGING LTD,4.0,0.13,0.19,transcripts_by_company/Given_Imaging_Ltd_2010Q4.txt,0.39490649104118347,0.6050935089588165
ELECTRONIC ARTS INC,3.0,0.15,0.28,transcripts_by_company/Electronic_Arts_2005Q3.txt,0.06609459966421127,0.9339054003357887
ACADIA PHARMACEUTICALS INC,4.0,-0.46,-0.44,transcripts_by_company/ACADIA_PHARMACEUTICALS_INC_2007Q4.txt,0.14755991101264954,0.8524400889873505
HCP INC,1.0,0.5,0.49,transcripts_by_company/HCP_Inc_2014Q1.txt,0.27820613980293274,0.7217938601970673
PAYSIGN INC,4.0,0.01,0.07,transcripts_by_company/PaySign_Inc_2020Q4.txt,0.42064160108566284,0.5793583989143372
RMR GROUP INC,3.0,0.57,0.48,transcripts_by_company/The_RMR_Group_Inc_2022Q3.txt,0.09415395557880402,0.905846044421196
NEW YORK TIMES CO,2.0,0.25,0.28,transcripts_by_company/The_New_York_Times_Company_2008Q2.txt,0.21402838826179504,0.785971611738205
OUTOTEC OYJ,4.0,-0.46,0.06,transcripts_by_company/Outotec_Oyj_2016Q4.txt,0.18911731243133545,0.8108826875686646
LIMELIGHT NETWORKS INC,4.0,0.02,0.03,transcripts_by_company/Limelight_Networks_Inc_2021Q4.txt,0.04491598531603813,0.9550840146839619
COLGATE-PALMOLIVE CO,2.0,0.77,0.78,transcripts_by_company/Colgate-Palmolive_Company_2018Q2.txt,0.26476675271987915,0.7352332472801208
TIMKEN CO,2.0,0.73,0.72,transcripts_by_company/Timken_Co_2007Q2.txt,0.10898417234420776,0.8910158276557922
NATUS MEDICAL INC,4.0,0.29,0.27,transcripts_by_company/Natus_Medical_Inc_2012Q4.txt,0.24425402283668518,0.7557459771633148
"GARTNER, INC.",2.0,0.24,0.2,transcripts_by_company/Gartner_Inc_2010Q2.txt,0.17375178635120392,0.8262482136487961
KLA-TENCOR CORP,2.0,0.8,1.24,transcripts_by_company/KLA-Tencor_Corp_2014Q2.txt,0.18222862482070923,0.8177713751792908
QUESTCOR PHARMACEUTICALS,2.0,0.23,0.22,transcripts_by_company/Questcor_Pharmaceuticals_Inc_2011Q2.txt,0.150381401181221,0.849618598818779
AMETEK INC,1.0,0.56,0.66,transcripts_by_company/AMETEK_Inc_2011Q1.txt,0.11717076599597931,0.8828292340040207
NEVRO CORP,3.0,-0.14,-0.55,transcripts_by_company/Nevro_Corp_2016Q3.txt,0.38504278659820557,0.6149572134017944
FIRST INTERSTATE BANCSYSTEM INC,2.0,0.74,0.71,transcripts_by_company/First_Interstate_BancSystem_Inc_2018Q2.txt,0.29561084508895874,0.7043891549110413
BEST BUY CO INC,2.0,0.47,0.38,transcripts_by_company/Best_Buy_Co_Inc_2006Q2.txt,0.21515002846717834,0.7848499715328217
"UNIVERSAL FOREST PRODUCTS, INC.",4.0,0.34,0.3,transcripts_by_company/Universal_Forest_Products_2003Q4.txt,0.1084197536110878,0.8915802463889122
VERIZON COMMUNICATION,2.0,0.64,0.6,transcripts_by_company/Verizon_2004Q2.txt,0.13976727426052094,0.8602327257394791
MOMENTA PHARMACEUTICALS INC,3.0,-0.51,-0.22,transcripts_by_company/Momenta_Pharmaceuticals_Inc_2012Q3.txt,0.1765711009502411,0.8234288990497589
COLLAGENEX PHARMACEUTICALS INC,4.0,-0.28,-0.39,transcripts_by_company/CollaGenex_Pharmaceuticals_Incorporated_2006Q4.txt,0.1598406285047531,0.8401593714952469
UNITED THERAPEUTICS CORP,2.0,0.18,0.04,transcripts_by_company/United_Therapeutics_2004Q2.txt,0.23485609889030457,0.7651439011096954
WATSCO INC,1.0,0.47,0.38,transcripts_by_company/Watsco_Incorporated_2006Q1.txt,0.1303914338350296,0.8696085661649704
EMPIRE DISTRICT ELECTRIC CO,4.0,0.23,0.24,transcripts_by_company/The_Empire_District_Electric_Company_2012Q4.txt,0.15772776305675507,0.8422722369432449
MAXCYTE INC,2.0,-0.1,-0.08,transcripts_by_company/MaxCyte_Inc_2023Q2.txt,0.10234883427619934,0.8976511657238007
APPLIED OPTOELECTRONICS INC,2.0,-0.15,-0.17,transcripts_by_company/Applied_Optoelectronics_Inc_2021Q2.txt,0.11006779968738556,0.8899322003126144
ENDURANCE SPECIALTY HOLDINGS,4.0,1.33,0.82,transcripts_by_company/Endurance_Specialty_Holdings_2003Q4.txt,0.16384205222129822,0.8361579477787018
CTC MEDIA INC,4.0,-0.02,0.09,transcripts_by_company/CTC_Media_Inc_2015Q4.txt,0.11969450861215591,0.8803054913878441
WSFS FINANCIAL CORP,1.0,1.38,1.32,transcripts_by_company/WSFS_Financial_Corporation_2015Q1.txt,0.21792694926261902,0.782073050737381
GREENHILL & CO INC,4.0,0.5,0.64,transcripts_by_company/Greenhill_and_Co_Inc_2012Q4.txt,-0.004803180694580078,1.00480318069458
MDU RESOURCES GROUP INC,3.0,0.44,0.53,transcripts_by_company/MDU_Resources_Group_Inc_2014Q3.txt,0.17683911323547363,0.8231608867645264
CAMBREX CORPORATION,1.0,0.13,0.17,transcripts_by_company/Cambrex_Corp_2007Q1.txt,0.18172764778137207,0.8182723522186279
NETWORK EQUIPMENT TECHNOLOGI,1.0,0.09,0.09,transcripts_by_company/Network_Equipment_Technologies_2008Q1.txt,0.3336814045906067,0.6663185954093933
BRIGGS & STRATTON CORP,4.0,-0.2,0.29,transcripts_by_company/Briggs_and_Stratton_Corporation_2019Q4.txt,0.2806957960128784,0.7193042039871216
ANI PHARMACEUTICALS INC,1.0,1.3,1.22,transcripts_by_company/ANI_Pharmaceuticals_Inc_2019Q1.txt,0.08148971945047379,0.9185102805495262
ZEBRA TECHNOLOGIES CORP,3.0,0.48,0.73,transcripts_by_company/Zebra_Technologies_Corporation_2003Q3.txt,0.2612253427505493,0.7387746572494507
NORD ANGLIA EDUCATION INC,1.0,0.27,0.35,transcripts_by_company/Nord_Anglia_Education_Inc_2016Q1.txt,0.13665305078029633,0.8633469492197037
ESTEE LAUDER COMPANIES INC,2.0,0.4,0.53,transcripts_by_company/The_Estee_Lauder_Companies_Inc_2015Q2.txt,0.24326826632022858,0.7567317336797714
AIR METHODS CORP,3.0,1.44,1.32,transcripts_by_company/Air_Methods_2011Q3.txt,0.20633424818515778,0.7936657518148422
MANULIFE FINANCIAL CORP,3.0,0.76,0.75,transcripts_by_company/Manulife_Financial_Corporation_2019Q3.txt,0.33554866909980774,0.6644513309001923
AMETEK INC,2.0,0.63,0.54,transcripts_by_company/AMETEK_Inc_2010Q2.txt,0.07021350413560867,0.9297864958643913
ONYX PHARMACEUTICALS INC,1.0,0.07,0.34,transcripts_by_company/Onyx_Pharmaceuticals_2009Q1.txt,0.22682857513427734,0.7731714248657227
FLOWERS FOODS INC,1.0,0.46,0.39,transcripts_by_company/Flowers_Foods_2005Q1.txt,0.19321338832378387,0.8067866116762161
NEW SENIOR INVESTMENT GROUP INC,4.0,-0.15,-0.16,transcripts_by_company/New_Senior_Investment_Group_Inc_2017Q4.txt,0.1328241527080536,0.8671758472919464
ARDMORE SHIPPING CORP,3.0,0.004,0.06,transcripts_by_company/Ardmore_Shipping_2014Q3.txt,0.11069557070732117,0.8893044292926788
HEADWATERS,4.0,0.23,0.45,transcripts_by_company/Headwaters_Inc_2007Q4.txt,0.2841680645942688,0.7158319354057312
ADVANCED PHOTONIX INC,4.0,-0.03,0.01,transcripts_by_company/Advanced_Photonix_Inc_2011Q4.txt,0.35649970173835754,0.6435002982616425
DEXCOM INC,2.0,-0.16,-0.1,transcripts_by_company/DexCom_Inc_2017Q2.txt,0.30167198181152344,0.6983280181884766
EASTMAN KODAK CO,2.0,-0.62,-0.32,transcripts_by_company/Eastman_Kodak_Co_2011Q2.txt,0.33410194516181946,0.6658980548381805
PG&E CORP,2.0,0.69,0.89,transcripts_by_company/PGandE_Corporation_2014Q2.txt,0.28824687004089355,0.7117531299591064
ARTHUR J GALLAGHER & CO,4.0,0.53,0.53,transcripts_by_company/Arthur_J_Gallagher_2003Q4.txt,0.0921517014503479,0.9078482985496521
INFUSYSTEM HOLDINGS INC,4.0,0.49,0.05,transcripts_by_company/InfuSystem_Holdings_Inc_2020Q4.txt,0.17259420454502106,0.8274057954549789
HUMANA INC,4.0,2.65,2.82,transcripts_by_company/Humana_Inc_2018Q4.txt,0.16186973452568054,0.8381302654743195
CHILDREN'S PLACE INC,2.0,0.21,0.52,transcripts_by_company/The_Childrens_Place_Retail_Stores_Inc_2003Q2.txt,0.42733052372932434,0.5726694762706757
CARMAX INC,4.0,0.47,0.45,transcripts_by_company/CarMax_Inc_2013Q4.txt,0.23445075750350952,0.7655492424964905
ARGO GROUP INTERNATIONAL HOLDING,1.0,1.2,1.1,transcripts_by_company/Argo_Group_International_Holdings_Ltd_2008Q1.txt,0.13733550906181335,0.8626644909381866
OPTIONSXPRESS HOLDINGS INC,2.0,0.37,0.37,transcripts_by_company/optionsXpress_Holdings_Inc_2007Q2.txt,0.3747636079788208,0.6252363920211792
WEYERHAEUSER CO,1.0,0.18,0.18,transcripts_by_company/Weyerhaeuser_Company_2020Q1.txt,0.27580976486206055,0.7241902351379395
CORIUM INTERNATIONAL INC,3.0,-0.42,-0.33,transcripts_by_company/Corium_International_Inc_2016Q3.txt,0.31000661849975586,0.6899933815002441
UMPQUA HOLDINGS CORP,2.0,0.32,0.35,transcripts_by_company/Umpqua_Holdings_Corp_2004Q2.txt,0.2730787694454193,0.7269212305545807
TUCOWS INC,2.0,0.01,0.02,transcripts_by_company/Tucows_Inc_2012Q2.txt,0.4448075294494629,0.5551924705505371
SINGULAR GENOMICS SYSTEMS INC,3.0,-0.33,-0.4,transcripts_by_company/Singular_Genomics_Systems_Inc_2022Q3.txt,0.12932470440864563,0.8706752955913544
ASANKO GOLD INC,2.0,0.0,-0.01,transcripts_by_company/San_Gold_Corporation_2014Q2.txt,0.21276481449604034,0.7872351855039597
