eps_name,quarter,actual_eps,forecast_eps,filepath
GOSS,2021Q2,-0.8,-0.76,/Users/vazea/Desktop/NNW/transcripts_by_company/GOSSAMER_BIO_INC_2021Q2.txt
MDRX,2003Q2,-0.05,-0.02,/Users/vazea/Desktop/NNW/transcripts_by_company/VERADIGM_INC_2003Q2.txt
LITE,2019Q1,1.31,1.0,/Users/vazea/Desktop/NNW/transcripts_by_company/LUMENTUM_HOLDINGS_INC_2019Q1.txt
RMTR,2008Q3,0.09,0.07,/Users/vazea/Desktop/NNW/transcripts_by_company/RAMTRON_INTERNATIONAL_CORPORATIO_2008Q3.txt
HMSY,2009Q1,0.21,0.18,/Users/vazea/Desktop/NNW/transcripts_by_company/HMS_HOLDINGS_CORP_2009Q1.txt
SUP,2014Q4,0.12,0.42,/Users/vazea/Desktop/NNW/transcripts_by_company/SUPERIOR_INDUSTRIES_INTERNATIONA_2014Q4.txt
EXPO,2005Q2,0.47,0.42,/Users/vazea/Desktop/NNW/transcripts_by_company/EXPONENT_INC_2005Q2.txt
NOVA,2005Q3,0.07,0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/NOVAMED_INC_2005Q3.txt
ZIGO,2002Q3,-0.21,-0.23,/Users/vazea/Desktop/NNW/transcripts_by_company/ZYGO_CORP_2002Q3.txt
KZL,2003Q3,0.27,0.17,/Users/vazea/Desktop/NNW/transcripts_by_company/KERZNER_INTL_LTD_2003Q3.txt
ODFL,2009Q2,0.29,0.29,/Users/vazea/Desktop/NNW/transcripts_by_company/OLD_DOMINION_FREIGHT_LINE_INC_2009Q2.txt
BPMC,2021Q3,-1.94,-1.58,/Users/vazea/Desktop/NNW/transcripts_by_company/BLUEPRINT_MEDICINES_CORP_2021Q3.txt
RKUS,2014Q4,0.12,0.44,/Users/vazea/Desktop/NNW/transcripts_by_company/RUCKUS_WIRELESS_INC_2014Q4.txt
VTRS,2020Q4,1.08,4.61,/Users/vazea/Desktop/NNW/transcripts_by_company/VIATRIS_INC_2020Q4.txt
WTW,2012Q3,1.2,1.08,/Users/vazea/Desktop/NNW/transcripts_by_company/WEIGHT_WATCHERS_INTL_INC_2012Q3.txt
MDB,2020Q2,-0.26,-0.28,/Users/vazea/Desktop/NNW/transcripts_by_company/MONGODB_INC_2020Q2.txt
MTD,2003Q2,0.57,0.58,/Users/vazea/Desktop/NNW/transcripts_by_company/METTLERTOLEDO_INTERNATIONAL_INC_2003Q2.txt
SAVE,2014Q3,1.01,0.98,/Users/vazea/Desktop/NNW/transcripts_by_company/SPIRIT_AIRLINES_INC_2014Q3.txt
NS,2021Q4,0.19,-0.83,/Users/vazea/Desktop/NNW/transcripts_by_company/NUSTAR_ENERGY_LP_2021Q4.txt
MPWR,2017Q3,0.84,0.82,/Users/vazea/Desktop/NNW/transcripts_by_company/MONOLITHIC_POWER_SYSTEMS_INC_2017Q3.txt
CXM,2023Q3,0.02,-0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/SPRINKLR_INC_2023Q3.txt
CA,2011Q4,0.48,1.95,/Users/vazea/Desktop/NNW/transcripts_by_company/CA_INC_2011Q4.txt
PHMD,2013Q4,0.16,0.98,/Users/vazea/Desktop/NNW/transcripts_by_company/PHOTOMEDEX_INC_2013Q4.txt
MDXH,2023Q2,-0.3,-0.32,/Users/vazea/Desktop/NNW/transcripts_by_company/MDXHEALTH_SA_2023Q2.txt
SANW,2015Q1,-0.08,0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/SW_SEED_CO_2015Q1.txt
MIC,2018Q2,0.45,0.41,/Users/vazea/Desktop/NNW/transcripts_by_company/MACQUARIE_INFRASTRUCTURE_HOLDING_2018Q2.txt
MNI,2002Q2,0.78,0.76,/Users/vazea/Desktop/NNW/transcripts_by_company/MCCLATCHY_COMPANY_2002Q2.txt
OSIS,2008Q4,0.36,0.73,/Users/vazea/Desktop/NNW/transcripts_by_company/OSI_SYSTEMS_INC_2008Q4.txt
RGEN,2018Q3,0.2,0.18,/Users/vazea/Desktop/NNW/transcripts_by_company/REPLIGEN_CORP_2018Q3.txt
CMA,2023Q3,1.84,1.71,/Users/vazea/Desktop/NNW/transcripts_by_company/COMERICA_INC_2023Q3.txt
AMG,2017Q1,3.21,3.14,/Users/vazea/Desktop/NNW/transcripts_by_company/AFFILIATED_MANAGERS_GROUP_INC_2017Q1.txt
CRS,2010Q3,0.18,0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/CARPENTER_TECHNOLOGY_CORP_2010Q3.txt
CBK,2009Q2,0.02,0.02,/Users/vazea/Desktop/NNW/transcripts_by_company/CHRISTOPHER_BANKS_CORP_2009Q2.txt
HBIO,2016Q4,0.04,0.16,/Users/vazea/Desktop/NNW/transcripts_by_company/HARVARD_BIOSCIENCE_INC_2016Q4.txt
CYRX,2020Q3,-0.29,-0.12,/Users/vazea/Desktop/NNW/transcripts_by_company/CRYOPORT_INC_2020Q3.txt
SY,2021Q1,-0.25,0.56,/Users/vazea/Desktop/NNW/transcripts_by_company/SOYOUNG_INTERNATIONAL_INC_2021Q1.txt
ZIXI,2005Q1,-0.3,-0.29,/Users/vazea/Desktop/NNW/transcripts_by_company/ZIX_CORP_2005Q1.txt
ADP,2015Q3,1.04,1.02,/Users/vazea/Desktop/NNW/transcripts_by_company/AUTOMATIC_DATA_PROCESSING_INC_2015Q3.txt
ATOM,2020Q1,-0.22,-0.18,/Users/vazea/Desktop/NNW/transcripts_by_company/ATOMERA_INC_2020Q1.txt
SNPS,2014Q1,0.59,0.52,/Users/vazea/Desktop/NNW/transcripts_by_company/SYNOPSYS_INC_2014Q1.txt
AZN,2019Q4,0.45,1.82,/Users/vazea/Desktop/NNW/transcripts_by_company/ASTRAZENECA_PLC_2019Q4.txt
ACB,2022Q4,0.0,-5.42,/Users/vazea/Desktop/NNW/transcripts_by_company/AURORA_CANNABIS_INC_2022Q4.txt
IHG,2006Q2,0.21,0.25,/Users/vazea/Desktop/NNW/transcripts_by_company/INTERCONTINENTAL_HOTELS_GROUP_2006Q2_1.txt
FDX,2024Q1,4.55,3.7,/Users/vazea/Desktop/NNW/transcripts_by_company/FEDEX_CORP_2024Q1.txt
FOXA,2014Q3,0.47,0.35,/Users/vazea/Desktop/NNW/transcripts_by_company/TWENTYFIRST_CENTURY_FOX_INC_2014Q3.txt
TTI,2015Q2,0.16,0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/TETRA_TECHNOLOGIES_INC_2015Q2.txt
EQR,2005Q2,0.44,0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/EQUITY_RESIDENTIAL_2005Q2.txt
CLVT,2021Q2,0.17,0.17,/Users/vazea/Desktop/NNW/transcripts_by_company/CLARIVATE_PLC_2021Q2.txt
TOO,2017Q4,0.02,0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/TEEKAY_OFFSHORE_PARTNERS_LP_2017Q4.txt
REV,2011Q4,0.7,1.15,/Users/vazea/Desktop/NNW/transcripts_by_company/REVLON_INC_2011Q4.txt
CUTR,2018Q3,0.11,0.11,/Users/vazea/Desktop/NNW/transcripts_by_company/CUTERA_INC_2018Q3.txt
CL,2016Q2,0.7,0.69,/Users/vazea/Desktop/NNW/transcripts_by_company/COLGATEPALMOLIVE_CO_2016Q2.txt
FTEK,2008Q4,-0.02,0.16,/Users/vazea/Desktop/NNW/transcripts_by_company/FUEL_TECH_INC_2008Q4.txt
GWR,2005Q4,0.39,1.74,/Users/vazea/Desktop/NNW/transcripts_by_company/GENESEE_WYOMING_INC_2005Q4.txt
SJM,2005Q3,0.7,0.71,/Users/vazea/Desktop/NNW/transcripts_by_company/J_M_SMUCKER_CO_2005Q3.txt
WLDN,2021Q4,0.47,1.33,/Users/vazea/Desktop/NNW/transcripts_by_company/WILLDAN_GROUP_INC_2021Q4.txt
FADV,2009Q2,0.22,0.21,/Users/vazea/Desktop/NNW/transcripts_by_company/FIRST_ADVANTAGE_CORPORATION_2009Q2.txt
WGO,2020Q1,0.73,0.77,/Users/vazea/Desktop/NNW/transcripts_by_company/WINNEBAGO_INDUSTRIES_INC_2020Q1.txt
SXT,2023Q1,0.8,0.79,/Users/vazea/Desktop/NNW/transcripts_by_company/SENSIENT_TECHNOLOGIES_CORP_2023Q1.txt
IVAC,2020Q3,-0.02,-0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/INTEVAC_INC_2020Q3.txt
AOS,2016Q3,0.47,0.88,/Users/vazea/Desktop/NNW/transcripts_by_company/A_O_SMITH_CORP_2016Q3.txt
DV,2023Q3,0.08,0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/DOUBLEVERIFY_HOLDINGS_INC_2023Q3.txt
RDNT,2023Q2,0.24,0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/RADNET_INC_2023Q2.txt
XPEL,2023Q3,0.56,0.61,/Users/vazea/Desktop/NNW/transcripts_by_company/XPEL_INC_2023Q3.txt
DHI,2021Q2,2.53,2.18,/Users/vazea/Desktop/NNW/transcripts_by_company/DR_HORTON_INC_2021Q2.txt
RHP,2019Q2,0.95,1.01,/Users/vazea/Desktop/NNW/transcripts_by_company/RYMAN_HOSPITALITY_PROPERTIES_INC_2019Q2.txt
XOM,2002Q3,0.44,0.42,/Users/vazea/Desktop/NNW/transcripts_by_company/EXXON_MOBIL_CORP_2002Q3.txt
NATI,2012Q1,0.15,0.15,/Users/vazea/Desktop/NNW/transcripts_by_company/NATIONAL_INSTRUMENTS_CORP_2012Q1.txt
DASH,2022Q3,-0.77,-0.65,/Users/vazea/Desktop/NNW/transcripts_by_company/DOORDASH_INC_2022Q3.txt
H,2016Q4,0.29,1.62,/Users/vazea/Desktop/NNW/transcripts_by_company/HYATT_HOTELS_CORP_2016Q4.txt
VNDA,2020Q4,0.15,0.48,/Users/vazea/Desktop/NNW/transcripts_by_company/VANDA_PHARMACEUTICALS_INC_2020Q4.txt
JBL,2023Q2,1.88,1.85,/Users/vazea/Desktop/NNW/transcripts_by_company/JABIL_INC_2023Q2.txt
HES,2009Q4,1.23,1.97,/Users/vazea/Desktop/NNW/transcripts_by_company/HESS_CORP_2009Q4.txt
NIHD,2007Q1,0.47,0.44,/Users/vazea/Desktop/NNW/transcripts_by_company/NII_HOLDINGS_INC_2007Q1.txt
BCR,2013Q4,1.42,5.75,/Users/vazea/Desktop/NNW/transcripts_by_company/CR_BARD_INC_2013Q4.txt
MTN,2017Q2,3.63,3.37,/Users/vazea/Desktop/NNW/transcripts_by_company/VAIL_RESORTS_INC_2017Q2.txt
CFG,2023Q2,0.92,1.08,/Users/vazea/Desktop/NNW/transcripts_by_company/CITIZENS_FINANCIAL_GROUP_INC_2023Q2.txt
PODD,2009Q2,-0.73,-0.68,/Users/vazea/Desktop/NNW/transcripts_by_company/INSULET_CORP_2009Q2.txt
HLIT,2012Q4,0.09,0.23,/Users/vazea/Desktop/NNW/transcripts_by_company/HARMONIC_INC_2012Q4.txt
ZION,2020Q3,1.01,0.79,/Users/vazea/Desktop/NNW/transcripts_by_company/ZIONS_BANCORPORATION_NA_2020Q3.txt
JHG,2022Q2,0.63,0.73,/Users/vazea/Desktop/NNW/transcripts_by_company/JANUS_HENDERSON_GROUP_PLC_2022Q2.txt
AMBA,2022Q4,0.45,1.58,/Users/vazea/Desktop/NNW/transcripts_by_company/AMBARELLA_INC_2022Q4.txt
VSTO,2018Q3,0.13,0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/VISTA_OUTDOOR_INC_2018Q3.txt
RTN,2005Q4,0.62,2.05,/Users/vazea/Desktop/NNW/transcripts_by_company/RAYTHEON_CO_2005Q4.txt
LRE,2015Q1,0.5,0.19,/Users/vazea/Desktop/NNW/transcripts_by_company/LRR_ENERGY_LP_2015Q1.txt
EME,2015Q3,0.66,0.69,/Users/vazea/Desktop/NNW/transcripts_by_company/EMCOR_GROUP_INC_2015Q3.txt
PLAN,2021Q3,-0.05,-0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/ANAPLAN_INC_2021Q3.txt
SMED,2020Q3,-0.1,-0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/SHARPS_COMPLIANCE_CORP_2020Q3.txt
ADP,2010Q3,0.79,0.79,/Users/vazea/Desktop/NNW/transcripts_by_company/AUTOMATIC_DATA_PROCESSING_INC_2010Q3.txt
VSAT,2006Q4,0.28,1.0,/Users/vazea/Desktop/NNW/transcripts_by_company/VIASAT_INC_2006Q4.txt
AVA,2021Q2,0.2,0.27,/Users/vazea/Desktop/NNW/transcripts_by_company/AVISTA_CORP_2021Q2.txt
VG,2012Q2,0.09,0.07,/Users/vazea/Desktop/NNW/transcripts_by_company/VONAGE_HOLDINGS_CORP_2012Q2.txt
WAAS,2017Q3,-0.29,-0.22,/Users/vazea/Desktop/NNW/transcripts_by_company/AQUAVENTURE_HOLDINGS_LTD_2017Q3.txt
VMSI,2004Q2,0.34,0.28,/Users/vazea/Desktop/NNW/transcripts_by_company/VENTANA_MEDICAL_SYSTEMS_INC_2004Q2.txt
TBBK,2009Q3,0.04,0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/BANCORP_INC_2009Q3.txt
ORA,2013Q2,0.38,0.14,/Users/vazea/Desktop/NNW/transcripts_by_company/ORMAT_TECHNOLOGIES_INC_2013Q2.txt
UTI,2017Q4,-0.08,-0.26,/Users/vazea/Desktop/NNW/transcripts_by_company/UNIVERSAL_TECHNICAL_INSTITUTE_IN_2017Q4.txt
LUV,2015Q4,0.9,3.52,/Users/vazea/Desktop/NNW/transcripts_by_company/SOUTHWEST_AIRLINES_CO_2015Q4.txt
AVP,2012Q2,0.2,0.21,/Users/vazea/Desktop/NNW/transcripts_by_company/AVON_PRODUCTS_INC_2012Q2.txt
LAZ,2018Q4,0.94,4.19,/Users/vazea/Desktop/NNW/transcripts_by_company/LAZARD_LTD_2018Q4.txt
ATSI,2004Q3,-0.15,-0.12,/Users/vazea/Desktop/NNW/transcripts_by_company/ATS_MEDICAL_2004Q3.txt
SATS,2013Q4,0.05,-0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/ECHOSTAR_CORP_2013Q4.txt
EXPO,2013Q2,0.77,0.63,/Users/vazea/Desktop/NNW/transcripts_by_company/EXPONENT_INC_2013Q2.txt
RT,2011Q3,0.24,0.31,/Users/vazea/Desktop/NNW/transcripts_by_company/RUBY_TUESDAY_INC_2011Q3.txt
LC,2015Q1,0.02,0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/LENDINGCLUB_CORP_2015Q1.txt
TXMD,2017Q4,-0.1,-0.36,/Users/vazea/Desktop/NNW/transcripts_by_company/THERAPEUTICSMD_INC_2017Q4.txt
JWN,2015Q3,0.77,0.72,/Users/vazea/Desktop/NNW/transcripts_by_company/NORDSTROM_INC_2015Q3.txt
BMC,2004Q4,0.18,0.55,/Users/vazea/Desktop/NNW/transcripts_by_company/BMC_SOFTWARE_2004Q4.txt
EXPE,2014Q4,0.86,4.09,/Users/vazea/Desktop/NNW/transcripts_by_company/EXPEDIA_GROUP_INC_2014Q4.txt
SLQT,2023Q2,0.14,-0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/SELECTQUOTE_INC_2023Q2.txt
ONB,2011Q3,0.24,0.18,/Users/vazea/Desktop/NNW/transcripts_by_company/OLD_NATIONAL_BANCORP_2011Q3.txt
WY,2019Q3,0.08,0.11,/Users/vazea/Desktop/NNW/transcripts_by_company/WEYERHAEUSER_CO_2019Q3.txt
FOXF,2019Q1,0.55,0.48,/Users/vazea/Desktop/NNW/transcripts_by_company/FOX_FACTORY_HOLDING_CORP_2019Q1.txt
SPP,2012Q2,0.1,0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/SAPPI_LTD_2012Q2.txt
BP,2012Q3,1.63,1.27,/Users/vazea/Desktop/NNW/transcripts_by_company/BP_PLC_2012Q3.txt
ARII,2017Q4,0.24,2.06,/Users/vazea/Desktop/NNW/transcripts_by_company/AMERICAN_RAILCAR_INDUSTRIES_INC_2017Q4.txt
EXPO,2012Q2,0.72,0.61,/Users/vazea/Desktop/NNW/transcripts_by_company/EXPONENT_INC_2012Q2.txt
SWWC,2007Q3,0.08,0.16,/Users/vazea/Desktop/NNW/transcripts_by_company/SOUTHWEST_WATER_COMPANY_2007Q3.txt
MEND,2008Q2,-0.2,-0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/MICRUS_ENDOVASCULAR_CORP_2008Q2.txt
COST,2005Q3,0.43,0.42,/Users/vazea/Desktop/NNW/transcripts_by_company/COSTCO_WHOLESALE_CORP_2005Q3.txt
UTL,2017Q3,0.16,0.11,/Users/vazea/Desktop/NNW/transcripts_by_company/UNITIL_CORP_2017Q3.txt
OTEX,2007Q3,0.34,0.33,/Users/vazea/Desktop/NNW/transcripts_by_company/OPEN_TEXT_CORP_2007Q3.txt
MTG,2002Q2,1.58,1.54,/Users/vazea/Desktop/NNW/transcripts_by_company/MGIC_INVESTMENT_CORP_2002Q2.txt
OCN,2009Q3,-0.51,0.12,/Users/vazea/Desktop/NNW/transcripts_by_company/OCWEN_FINANCIAL_CORP_2009Q3.txt
WDFC,2022Q2,1.41,1.02,/Users/vazea/Desktop/NNW/transcripts_by_company/WD40_CO_2022Q2.txt
WGO,2023Q3,2.13,1.77,/Users/vazea/Desktop/NNW/transcripts_by_company/WINNEBAGO_INDUSTRIES_INC_2023Q3.txt
BCGI,2002Q3,0.09,0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/BOSTON_COMMUNICATIONS_GROUP_INC_2002Q3.txt
AFI,2016Q2,0.41,0.44,/Users/vazea/Desktop/NNW/transcripts_by_company/ARMSTRONG_FLOORING_INC_2016Q2.txt
BZ,2021Q3,0.83,0.11,/Users/vazea/Desktop/NNW/transcripts_by_company/KANZHUN_LTD_2021Q3.txt
WEC,2022Q1,1.79,1.61,/Users/vazea/Desktop/NNW/transcripts_by_company/WEC_ENERGY_GROUP_INC_2022Q1.txt
OPK,2020Q4,0.05,0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/OPKO_HEALTH_INC_2020Q4.txt
EXA,2017Q4,0.05,-0.02,/Users/vazea/Desktop/NNW/transcripts_by_company/EXA_CORPORATION_2017Q4.txt
IM,2006Q2,0.32,0.31,/Users/vazea/Desktop/NNW/transcripts_by_company/INGRAM_MICRO_2006Q2.txt
EYE,2006Q4,-0.13,1.35,/Users/vazea/Desktop/NNW/transcripts_by_company/ADVANCED_MEDICAL_OPTICS_INC_2006Q4.txt
NEM,2017Q4,0.4,1.43,/Users/vazea/Desktop/NNW/transcripts_by_company/NEWMONT_CORPORATION_2017Q4.txt
SF,2022Q3,1.29,1.62,/Users/vazea/Desktop/NNW/transcripts_by_company/STIFEL_FINANCIAL_CORP_2022Q3.txt
ABG,2011Q2,0.51,0.42,/Users/vazea/Desktop/NNW/transcripts_by_company/ASBURY_AUTOMOTIVE_GROUP_INC_2011Q2.txt
MANU,2014Q2,11.62,13.7,/Users/vazea/Desktop/NNW/transcripts_by_company/MANCHESTER_UNITED_PLC_2014Q2.txt
BRKS,2017Q1,0.25,0.2,/Users/vazea/Desktop/NNW/transcripts_by_company/AZENTA_INC_2017Q1.txt
GPC,2003Q2,0.52,0.55,/Users/vazea/Desktop/NNW/transcripts_by_company/GENUINE_PARTS_CO_2003Q2.txt
AVP,2009Q1,0.24,0.33,/Users/vazea/Desktop/NNW/transcripts_by_company/AVON_PRODUCTS_INC_2009Q1.txt
AZZ,2023Q1,1.4,1.03,/Users/vazea/Desktop/NNW/transcripts_by_company/AZZ_INC_2023Q1.txt
KSS,2006Q3,0.45,0.45,/Users/vazea/Desktop/NNW/transcripts_by_company/KOHLS_CORP_2006Q3.txt
KPLT,2023Q2,-1.57,-0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/KATAPULT_HOLDINGS_INC_2023Q2.txt
KSU,2008Q3,0.52,0.62,/Users/vazea/Desktop/NNW/transcripts_by_company/KANSAS_CITY_SOUTHERN_2008Q3.txt
CCL,2009Q3,1.33,1.18,/Users/vazea/Desktop/NNW/transcripts_by_company/CARNIVAL_CORP_2009Q3.txt
CIM,2022Q2,0.31,0.34,/Users/vazea/Desktop/NNW/transcripts_by_company/CHIMERA_INVESTMENT_CORP_2022Q2.txt
CME,2014Q1,0.83,0.84,/Users/vazea/Desktop/NNW/transcripts_by_company/CME_GROUP_INC_2014Q1.txt
AVA,2011Q3,0.18,0.17,/Users/vazea/Desktop/NNW/transcripts_by_company/AVISTA_CORP_2011Q3.txt
INTT,2020Q3,0.07,0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/INTEST_CORP_2020Q3.txt
GAIA,2022Q2,0.0,0.0,/Users/vazea/Desktop/NNW/transcripts_by_company/GAIA_INC_2022Q2.txt
PCRX,2018Q1,0.02,0.02,/Users/vazea/Desktop/NNW/transcripts_by_company/PACIRA_BIOSCIENCES_INC_2018Q1.txt
MR,2015Q2,0.42,0.45,/Users/vazea/Desktop/NNW/transcripts_by_company/MINDRAY_MEDICAL_INTERNATIONL_LTD_2015Q2.txt
TSCO,2005Q4,0.75,1.97,/Users/vazea/Desktop/NNW/transcripts_by_company/TRACTOR_SUPPLY_CO_2005Q4.txt
RF,2018Q2,0.32,0.33,/Users/vazea/Desktop/NNW/transcripts_by_company/REGIONS_FINANCIAL_CORP_2018Q2.txt
SALM,2004Q2,0.16,0.12,/Users/vazea/Desktop/NNW/transcripts_by_company/SALEM_MEDIA_GROUP_INC_2004Q2.txt
JNPR,2007Q1,0.19,0.19,/Users/vazea/Desktop/NNW/transcripts_by_company/JUNIPER_NETWORKS_INC_2007Q1.txt
PRFT,2018Q2,0.38,0.37,/Users/vazea/Desktop/NNW/transcripts_by_company/PERFICIENT_INC_2018Q2.txt
WM,2014Q3,0.72,0.68,/Users/vazea/Desktop/NNW/transcripts_by_company/WASTE_MANAGEMENT_INC_2014Q3.txt
CSCO,2005Q1,0.21,0.21,/Users/vazea/Desktop/NNW/transcripts_by_company/CISCO_SYSTEMS_INC_2005Q1.txt
POL,2019Q1,0.64,0.67,/Users/vazea/Desktop/NNW/transcripts_by_company/POLYONE_CORPORATION_2019Q1.txt
TNC,2009Q1,-0.04,-0.11,/Users/vazea/Desktop/NNW/transcripts_by_company/TENNANT_CO_2009Q1.txt
ALK,2004Q2,0.31,-0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/ALASKA_AIR_GROUP_INC_2004Q2.txt
SFE,2014Q1,1.29,1.02,/Users/vazea/Desktop/NNW/transcripts_by_company/SAFEGUARD_SCIENTIFICS_INC_2014Q1.txt
TECD,2020Q1,2.04,1.96,/Users/vazea/Desktop/NNW/transcripts_by_company/TECH_DATA_CORP_2020Q1.txt
WDFC,2003Q2,0.49,0.44,/Users/vazea/Desktop/NNW/transcripts_by_company/WD40_CO_2003Q2.txt
DX,2011Q2,0.34,0.34,/Users/vazea/Desktop/NNW/transcripts_by_company/DYNEX_CAPITAL_INC_2011Q2.txt
LOTZ,2021Q3,-0.03,-0.21,/Users/vazea/Desktop/NNW/transcripts_by_company/CARLOTZ_INC_2021Q3.txt
PFSI,2021Q1,5.15,5.34,/Users/vazea/Desktop/NNW/transcripts_by_company/PENNYMAC_FINANCIAL_SERVICES_INC_2021Q1.txt
PHM,2022Q2,2.73,2.63,/Users/vazea/Desktop/NNW/transcripts_by_company/PULTEGROUP_INC_2022Q2.txt
ADT,2023Q3,0.08,0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/ADT_INC_2023Q3.txt
FNKO,2022Q2,0.26,0.23,/Users/vazea/Desktop/NNW/transcripts_by_company/FUNKO_INC_2022Q2.txt
IGT,2008Q1,0.36,0.36,/Users/vazea/Desktop/NNW/transcripts_by_company/INTERNATIONAL_GAME_TECHNOLOGY_2008Q1.txt
ADVS,2002Q1,0.23,0.22,/Users/vazea/Desktop/NNW/transcripts_by_company/ADVENT_SOFTWARE_INC_2002Q1.txt
JMBA,2010Q3,-0.02,0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/JAMBA_INC_2010Q3.txt
ROP,2022Q1,3.77,3.67,/Users/vazea/Desktop/NNW/transcripts_by_company/ROPER_TECHNOLOGIES_INC_2022Q1.txt
MEI,2023Q2,0.75,0.65,/Users/vazea/Desktop/NNW/transcripts_by_company/METHODE_ELECTRONICS_INC_2023Q2.txt
TEU,2003Q4,0.44,0.92,/Users/vazea/Desktop/NNW/transcripts_by_company/CP_SHIPS_LIMITED_2003Q4.txt
SHOP,2019Q2,0.14,0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/SHOPIFY_INC_2019Q2.txt
WCC,2006Q3,1.13,1.05,/Users/vazea/Desktop/NNW/transcripts_by_company/WESCO_INTERNATIONAL_INC_2006Q3.txt
IIIN,2015Q3,0.32,0.48,/Users/vazea/Desktop/NNW/transcripts_by_company/INSTEEL_INDUSTRIES_INC_2015Q3.txt
PEI,2005Q4,0.36,0.42,/Users/vazea/Desktop/NNW/transcripts_by_company/PENNSYLVANIA_REAL_ESTATE_INVESTM_2005Q4.txt
LCUT,2006Q4,0.62,1.49,/Users/vazea/Desktop/NNW/transcripts_by_company/LIFETIME_BRANDS_INC_2006Q4.txt
AAPL,2014Q2,11.62,10.13,/Users/vazea/Desktop/NNW/transcripts_by_company/APPLE_INC_2014Q2.txt
RDC,2005Q1,0.25,0.22,/Users/vazea/Desktop/NNW/transcripts_by_company/ROWAN_COS_INC_2005Q1.txt
R,2005Q3,0.98,0.93,/Users/vazea/Desktop/NNW/transcripts_by_company/RYDER_SYSTEM_INC_2005Q3.txt
ICLK,2019Q4,0.002,-0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/ICLICK_INTERACTIVE_ASIA_GROUP_LT_2019Q4.txt
TWOU,2015Q1,-0.08,-0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/2U_INC_2015Q1.txt
TRK,2003Q1,0.45,0.44,/Users/vazea/Desktop/NNW/transcripts_by_company/SPEEDWAY_MOTORSPORTS_2003Q1.txt
FMCC,2016Q2,0.31,0.57,/Users/vazea/Desktop/NNW/transcripts_by_company/FEDERAL_HOME_LOAN_MORTGAGE_CORP_2016Q2.txt
VYYO,2005Q1,-0.45,-0.34,/Users/vazea/Desktop/NNW/transcripts_by_company/VYYO_INC_2005Q1.txt
CASC,2011Q3,0.79,0.62,/Users/vazea/Desktop/NNW/transcripts_by_company/CASCADE_CORP_2011Q3.txt
QCOM,2013Q2,1.17,1.16,/Users/vazea/Desktop/NNW/transcripts_by_company/QUALCOMM_INC_2013Q2.txt
GEL,2008Q2,0.17,0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/GENESIS_ENERGY_LP_2008Q2.txt
H,2013Q4,0.32,0.95,/Users/vazea/Desktop/NNW/transcripts_by_company/HYATT_HOTELS_CORP_2013Q4.txt
SBUX,2019Q2,0.6,0.56,/Users/vazea/Desktop/NNW/transcripts_by_company/STARBUCKS_CORP_2019Q2.txt
HA,2012Q1,0.06,-0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/HAWAIIAN_HOLDINGS_INC_2012Q1.txt
DHT,2008Q4,0.3,1.2,/Users/vazea/Desktop/NNW/transcripts_by_company/DHT_HOLDINGS_INC_2008Q4.txt
CDI,2003Q3,0.3,0.33,/Users/vazea/Desktop/NNW/transcripts_by_company/CDI_CORPORATION_2003Q3.txt
OFG,2015Q3,0.03,0.36,/Users/vazea/Desktop/NNW/transcripts_by_company/OFG_BANCORP_2015Q3.txt
MCO,2023Q3,2.43,2.36,/Users/vazea/Desktop/NNW/transcripts_by_company/MOODYS_CORP_2023Q3.txt
FAST,2016Q2,0.45,0.48,/Users/vazea/Desktop/NNW/transcripts_by_company/FASTENAL_CO_2016Q2.txt
