ticker,period,eps_actual,eps_forecast,transcript_path,cosine_prepared,cosine_qa,nnw_final,has_qa_section
AFOP,2012Q1,0.13,0.12,/Users/vazea/Desktop/NNW/transcripts_by_company/ALLIANCE_FIBER_OPTIC_PRODCTS_INC_2012Q1.txt,0.2593550384044647,0.06609193235635757,0.7986238934099674,True
FTGX,2006Q4,-0.18,-1.16,/Users/vazea/Desktop/NNW/transcripts_by_company/FIBERNET_TELECOM_GROUP_INC_2006Q4.txt,0.12355697900056839,0.2936016023159027,0.8254296340048313,True
PAGS,2018Q2,0.787,0.72,/Users/vazea/Desktop/NNW/transcripts_by_company/PAGSEGURO_DIGITAL_LTD_2018Q2.txt,0.2154424786567688,0.20682768523693085,0.7871419593691826,True
JNJ,2022Q2,2.59,2.58,/Users/vazea/Desktop/NNW/transcripts_by_company/JOHNSON_JOHNSON_2022Q2.txt,0.23573625087738037,0.2051202654838562,0.7734485447406769,True
ACRS,2018Q2,-1.01,-1.09,/Users/vazea/Desktop/NNW/transcripts_by_company/ACLARIS_THERAPEUTICS_INC_2018Q2.txt,0.20556572079658508,0.2532255947589874,0.7801363170146942,True
WAB,2021Q3,1.14,1.13,/Users/vazea/Desktop/NNW/transcripts_by_company/WESTINGHOUSE_AIR_BRAKE_TECHNOLOG_2021Q3.txt,0.2170853167772293,0.24905423820018768,0.7733240067958832,True
SJM,2007Q2,0.83,0.85,/Users/vazea/Desktop/NNW/transcripts_by_company/J_M_SMUCKER_CO_2007Q2.txt,0.18570590019226074,0.19558033347129822,0.811331769824028,True
SVA,2013Q1,-0.04,-0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/SINOVAC_BIOTECH_LTD_2013Q1.txt,0.11427675187587738,0.2565210461616516,0.8430499598383904,True
SMTC,2006Q3,0.16,0.14,/Users/vazea/Desktop/NNW/transcripts_by_company/SEMTECH_CORP_2006Q3.txt,0.141845703125,0.27702784538269043,0.8175996541976929,True
MTB,2005Q1,1.62,1.61,/Users/vazea/Desktop/NNW/transcripts_by_company/MT_BANK_CORP_2005Q1.txt,0.20246563851833344,0.0015252598095685244,0.857816475094296,True
MBWM,2008Q1,-0.44,0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/MERCANTILE_BANK_CORP_2008Q1.txt,0.18725858628749847,0.12960200011730194,0.8300383895635605,True
GDDY,2021Q4,0.52,1.32,/Users/vazea/Desktop/NNW/transcripts_by_company/GODADDY_INC_2021Q4.txt,0.21242651343345642,0.35192370414733887,0.7457243293523789,True
HABT,2015Q3,0.06,0.05,/Users/vazea/Desktop/NNW/transcripts_by_company/HABIT_RESTAURANTS_INC_2015Q3.txt,0.26193758845329285,0.4236689805984497,0.6895429939031601,True
MASC,2012Q2,0.29,0.16,/Users/vazea/Desktop/NNW/transcripts_by_company/MATERIAL_SCIENCES_CORP_2012Q2.txt,0.13160715997219086,0.1993505209684372,0.8480698317289352,True
NVTR,2016Q2,-0.85,-0.96,/Users/vazea/Desktop/NNW/transcripts_by_company/NUVECTRA_CORP_2016Q2.txt,0.10331425815820694,0.40352484583854675,0.8066225655376911,True
BMO,2013Q4,1.64,6.21,/Users/vazea/Desktop/NNW/transcripts_by_company/BANK_OF_MONTREAL_2013Q4.txt,0.1606709212064743,0.13979457318782806,0.8455919831991195,True
PM,2023Q3,1.67,1.64,/Users/vazea/Desktop/NNW/transcripts_by_company/PHILIP_MORRIS_INTERNATIONAL_INC_2023Q3.txt,0.2380729615688324,0.18305610120296478,0.7784320965409279,True
PVSW,2009Q1,0.09,0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/PERVASIVE_SOFTWARE_INC_2009Q1.txt,0.16174644231796265,0.17788489162921906,0.8334120228886605,True
SNA,2005Q1,0.31,0.25,/Users/vazea/Desktop/NNW/transcripts_by_company/SNAPON_INC_2005Q1.txt,0.18492622673511505,0.021326832473278046,0.8641535915434361,True
TRGP,2019Q2,-0.18,-0.22,/Users/vazea/Desktop/NNW/transcripts_by_company/TARGA_RESOURCES_CORP_2019Q2.txt,0.10938801616430283,0.12083517760038376,0.8871778354048729,True
LNCE,2011Q1,0.17,0.14,/Users/vazea/Desktop/NNW/transcripts_by_company/SNYDERSLANCE_INC_2011Q1.txt,0.22462411224842072,0.09601596742868423,0.8139583311975003,True
RENT,2008Q3,0.05,0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/RENTRAK_CORP_2008Q3.txt,0.11819262057542801,0.1183357760310173,0.8817644327878952,True
NTIC,2020Q2,0.02,0.16,/Users/vazea/Desktop/NNW/transcripts_by_company/NORTHERN_TECHNOLOGIES_INTERNATIO_2020Q2.txt,0.16786862909793854,0.10723601281642914,0.8503211557865142,True
DTSI,2006Q2,0.1,0.0,/Users/vazea/Desktop/NNW/transcripts_by_company/DTS_INC_2006Q2.txt,0.18493352830410004,0.2076149582862854,0.8082620427012444,True
CMS,2005Q3,0.2,0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/CMS_ENERGY_CORP_2005Q3.txt,0.17743730545043945,0.09033580124378204,0.8486931458115577,True
BGG,2008Q4,0.01,0.65,/Users/vazea/Desktop/NNW/transcripts_by_company/BRIGGS_STRATTON_CORP_2008Q4.txt,0.2616676092147827,0.10309134423732758,0.7859052702784538,True
AIV,2005Q2,-0.25,-0.23,/Users/vazea/Desktop/NNW/transcripts_by_company/APARTMENT_INVESTMENT_AND_MANAGEM_2005Q2.txt,0.28388938307762146,0.1753530651330948,0.7486715123057366,True
UTIW,2011Q1,0.1,0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/UTI_WORLDWIDE_INC_2011Q1.txt,0.12928873300552368,0.404701292514801,0.7880874991416931,True
PX,2015Q3,1.46,1.46,/Users/vazea/Desktop/NNW/transcripts_by_company/PRAXAIR_INC_2015Q3.txt,0.37351444363594055,0.29154670238494873,0.651075878739357,True
